LGA_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Loddon (S)	GBR	Owner managers of incorporated enterprises	M	6
Loddon (S)	GBR	Owner managers of unincorporated enterprises	F	3
Loddon (S)	GBR	Owner managers of unincorporated enterprises	M	4
Loddon (S)	USA	Employee	F	3
Macedon Ranges (S)		Contributing family workers	F	12
Macedon Ranges (S)		Contributing family workers	M	11
Macedon Ranges (S)		Employee	F	204
Macedon Ranges (S)		Employee	M	139
Macedon Ranges (S)		Owner managers of incorporated enterprises	F	21
Macedon Ranges (S)		Owner managers of incorporated enterprises	M	34
Macedon Ranges (S)		Owner managers of unincorporated enterprises	F	41
Macedon Ranges (S)		Owner managers of unincorporated enterprises	M	43
Macedon Ranges (S)		Status in employment not stated	F	4
Macedon Ranges (S)		Status in employment not stated	M	10
Macedon Ranges (S)	AUS	Contributing family workers	F	169
Macedon Ranges (S)	AUS	Contributing family workers	M	156
Macedon Ranges (S)	AUS	Employee	F	4536
Macedon Ranges (S)	AUS	Employee	M	3241
Macedon Ranges (S)	AUS	Owner managers of incorporated enterprises	F	362
Macedon Ranges (S)	AUS	Owner managers of incorporated enterprises	M	716
Macedon Ranges (S)	AUS	Owner managers of unincorporated enterprises	F	562
Macedon Ranges (S)	AUS	Owner managers of unincorporated enterprises	M	673
Macedon Ranges (S)	AUS	Status in employment not stated	F	61
Macedon Ranges (S)	AUS	Status in employment not stated	M	66
Macedon Ranges (S)	CAN	Employee	F	7
Macedon Ranges (S)	CAN	Employee	M	7
Macedon Ranges (S)	CAN	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	CAN	Owner managers of unincorporated enterprises	M	4
Macedon Ranges (S)	CHN	Contributing family workers	F	4
Macedon Ranges (S)	CHN	Contributing family workers	M	8
Macedon Ranges (S)	CHN	Employee	F	13
Macedon Ranges (S)	CHN	Employee	M	18
Macedon Ranges (S)	CHN	Owner managers of incorporated enterprises	F	4
Macedon Ranges (S)	CHN	Owner managers of incorporated enterprises	M	8
Macedon Ranges (S)	CHN	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	CHN	Owner managers of unincorporated enterprises	M	3
Macedon Ranges (S)	HRV	Employee	F	5
Macedon Ranges (S)	EGY	Employee	F	4
Macedon Ranges (S)	EGY	Owner managers of incorporated enterprises	M	3
Macedon Ranges (S)	FJI	Contributing family workers	M	6
Macedon Ranges (S)	FJI	Employee	F	9
Macedon Ranges (S)	FJI	Employee	M	3
Macedon Ranges (S)	DEU	Contributing family workers	F	3
Macedon Ranges (S)	DEU	Employee	F	21
Macedon Ranges (S)	DEU	Employee	M	12
Macedon Ranges (S)	DEU	Owner managers of incorporated enterprises	F	4
Macedon Ranges (S)	DEU	Owner managers of incorporated enterprises	M	4
Macedon Ranges (S)	DEU	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	DEU	Owner managers of unincorporated enterprises	M	6
Macedon Ranges (S)	GRC	Employee	F	3
Macedon Ranges (S)	GRC	Owner managers of incorporated enterprises	M	3
Macedon Ranges (S)	HKG	Employee	F	4
Macedon Ranges (S)	HKG	Employee	M	3
Macedon Ranges (S)	IND	Contributing family workers	M	3
Macedon Ranges (S)	IND	Employee	F	43
Macedon Ranges (S)	IND	Employee	M	64
Macedon Ranges (S)	IND	Owner managers of incorporated enterprises	F	7
Macedon Ranges (S)	IND	Owner managers of incorporated enterprises	M	9
Macedon Ranges (S)	IND	Owner managers of unincorporated enterprises	M	12
Macedon Ranges (S)	IDN	Employee	F	3
Macedon Ranges (S)	IRQ	Employee	M	3
Macedon Ranges (S)	IRL	Employee	F	13
Macedon Ranges (S)	IRL	Employee	M	16
Macedon Ranges (S)	IRL	Owner managers of incorporated enterprises	F	3
Macedon Ranges (S)	IRL	Owner managers of incorporated enterprises	M	3
Macedon Ranges (S)	ITA	Employee	F	10
Macedon Ranges (S)	ITA	Employee	M	11
Macedon Ranges (S)	ITA	Owner managers of incorporated enterprises	M	3
Macedon Ranges (S)	ITA	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	ITA	Owner managers of unincorporated enterprises	M	18
Macedon Ranges (S)	JPN	Employee	F	4
Macedon Ranges (S)	JPN	Employee	M	3
Macedon Ranges (S)	JPN	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	LBN	Employee	M	9
Macedon Ranges (S)	LBN	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	LBN	Owner managers of unincorporated enterprises	M	3
Macedon Ranges (S)	MYS	Employee	F	7
Macedon Ranges (S)	MYS	Employee	M	11
Macedon Ranges (S)	MYS	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	MLT	Employee	F	14
Macedon Ranges (S)	MLT	Employee	M	10
Macedon Ranges (S)	MLT	Owner managers of incorporated enterprises	M	3
Macedon Ranges (S)	MLT	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	NLD	Contributing family workers	F	3
Macedon Ranges (S)	NLD	Employee	F	11
Macedon Ranges (S)	NLD	Employee	M	13
Macedon Ranges (S)	NLD	Owner managers of unincorporated enterprises	F	4
Macedon Ranges (S)	NLD	Owner managers of unincorporated enterprises	M	7
Macedon Ranges (S)	NZL	Contributing family workers	F	7
Macedon Ranges (S)	NZL	Contributing family workers	M	4
Macedon Ranges (S)	NZL	Employee	F	85
Macedon Ranges (S)	NZL	Employee	M	60
Macedon Ranges (S)	NZL	Owner managers of incorporated enterprises	F	10
Macedon Ranges (S)	NZL	Owner managers of incorporated enterprises	M	18
Macedon Ranges (S)	NZL	Owner managers of unincorporated enterprises	F	9
Macedon Ranges (S)	NZL	Owner managers of unincorporated enterprises	M	17
Macedon Ranges (S)	NZL	Status in employment not stated	M	3
Macedon Ranges (S)	PAK	Employee	F	3
Macedon Ranges (S)	PAK	Employee	M	9
Macedon Ranges (S)	PHL	Employee	F	37
Macedon Ranges (S)	PHL	Employee	M	27
Macedon Ranges (S)	SGP	Employee	F	3
Macedon Ranges (S)	SGP	Owner managers of incorporated enterprises	M	3
Macedon Ranges (S)	ZAF	Employee	F	19
Macedon Ranges (S)	ZAF	Employee	M	7
Macedon Ranges (S)	ZAF	Owner managers of incorporated enterprises	M	4
Macedon Ranges (S)	ZAF	Owner managers of unincorporated enterprises	F	4
Macedon Ranges (S)	ZAF	Owner managers of unincorporated enterprises	M	3
Macedon Ranges (S)	LKA	Employee	F	16
Macedon Ranges (S)	LKA	Employee	M	18
Macedon Ranges (S)	LKA	Owner managers of incorporated enterprises	M	8
Macedon Ranges (S)	THA	Employee	F	3
Macedon Ranges (S)	THA	Employee	M	7
Macedon Ranges (S)	TUR	Employee	F	3
Macedon Ranges (S)	GBR	Contributing family workers	F	11
Macedon Ranges (S)	GBR	Contributing family workers	M	8
Macedon Ranges (S)	GBR	Employee	F	229
Macedon Ranges (S)	GBR	Employee	M	137
Macedon Ranges (S)	GBR	Owner managers of incorporated enterprises	F	22
Macedon Ranges (S)	GBR	Owner managers of incorporated enterprises	M	52
Macedon Ranges (S)	GBR	Owner managers of unincorporated enterprises	F	45
Macedon Ranges (S)	GBR	Owner managers of unincorporated enterprises	M	69
Macedon Ranges (S)	GBR	Status in employment not stated	F	4
Macedon Ranges (S)	USA	Contributing family workers	F	3
Macedon Ranges (S)	USA	Employee	F	17
Macedon Ranges (S)	USA	Employee	M	13
Macedon Ranges (S)	USA	Owner managers of incorporated enterprises	F	3
Macedon Ranges (S)	USA	Owner managers of incorporated enterprises	M	4
Macedon Ranges (S)	USA	Owner managers of unincorporated enterprises	F	4
Macedon Ranges (S)	USA	Owner managers of unincorporated enterprises	M	3
Macedon Ranges (S)	VNM	Contributing family workers	M	3
Macedon Ranges (S)	VNM	Employee	F	16
Macedon Ranges (S)	VNM	Employee	M	5
Macedon Ranges (S)	VNM	Owner managers of unincorporated enterprises	F	3
Macedon Ranges (S)	VNM	Owner managers of unincorporated enterprises	M	3
Manningham (C)		Contributing family workers	F	15
Manningham (C)		Contributing family workers	M	29
Manningham (C)		Employee	F	609
Manningham (C)		Employee	M	510
Manningham (C)		Owner managers of incorporated enterprises	F	68
Manningham (C)		Owner managers of incorporated enterprises	M	127
Manningham (C)		Owner managers of unincorporated enterprises	F	60
Manningham (C)		Owner managers of unincorporated enterprises	M	109
Manningham (C)		Status in employment not stated	F	11
Manningham (C)		Status in employment not stated	M	13
Manningham (C)	AUS	Contributing family workers	F	160
Manningham (C)	AUS	Contributing family workers	M	100
Manningham (C)	AUS	Employee	F	9043
Manningham (C)	AUS	Employee	M	5906
Manningham (C)	AUS	Owner managers of incorporated enterprises	F	549
Manningham (C)	AUS	Owner managers of incorporated enterprises	M	1237
Manningham (C)	AUS	Owner managers of unincorporated enterprises	F	633
Manningham (C)	AUS	Owner managers of unincorporated enterprises	M	790
Manningham (C)	AUS	Status in employment not stated	F	73
Manningham (C)	AUS	Status in employment not stated	M	71
Manningham (C)	CAN	Employee	F	21
Manningham (C)	CAN	Employee	M	15
Manningham (C)	CAN	Owner managers of unincorporated enterprises	M	7
Manningham (C)	CHN	Contributing family workers	F	84
Manningham (C)	CHN	Contributing family workers	M	68
Manningham (C)	CHN	Employee	F	637
Manningham (C)	CHN	Employee	M	448
Manningham (C)	CHN	Owner managers of incorporated enterprises	F	156
Manningham (C)	CHN	Owner managers of incorporated enterprises	M	206
Manningham (C)	CHN	Owner managers of unincorporated enterprises	F	89
Manningham (C)	CHN	Owner managers of unincorporated enterprises	M	116
Manningham (C)	CHN	Status in employment not stated	F	8
Manningham (C)	CHN	Status in employment not stated	M	11
Manningham (C)	HRV	Employee	F	19
Manningham (C)	HRV	Employee	M	14
Manningham (C)	HRV	Owner managers of incorporated enterprises	F	3
Manningham (C)	HRV	Owner managers of incorporated enterprises	M	5
Manningham (C)	HRV	Owner managers of unincorporated enterprises	M	13
Manningham (C)	EGY	Contributing family workers	F	3
Manningham (C)	EGY	Employee	F	30
Manningham (C)	EGY	Employee	M	47
Manningham (C)	EGY	Owner managers of incorporated enterprises	F	12
Manningham (C)	EGY	Owner managers of incorporated enterprises	M	21
Manningham (C)	EGY	Owner managers of unincorporated enterprises	F	4
Manningham (C)	EGY	Owner managers of unincorporated enterprises	M	15
Manningham (C)	FJI	Employee	F	28
Manningham (C)	FJI	Employee	M	20
Manningham (C)	FJI	Owner managers of incorporated enterprises	F	3
Manningham (C)	FJI	Owner managers of incorporated enterprises	M	9
Manningham (C)	FJI	Owner managers of unincorporated enterprises	F	3
Manningham (C)	FJI	Owner managers of unincorporated enterprises	M	3
Manningham (C)	MKD	Contributing family workers	M	5
Manningham (C)	MKD	Employee	F	26
Manningham (C)	MKD	Employee	M	24
Manningham (C)	MKD	Owner managers of incorporated enterprises	F	3
Manningham (C)	MKD	Owner managers of incorporated enterprises	M	3
Manningham (C)	MKD	Owner managers of unincorporated enterprises	M	9
Manningham (C)	DEU	Employee	F	46
Manningham (C)	DEU	Employee	M	21
Manningham (C)	DEU	Owner managers of incorporated enterprises	M	9
Manningham (C)	DEU	Owner managers of unincorporated enterprises	F	3
Manningham (C)	DEU	Owner managers of unincorporated enterprises	M	11
Manningham (C)	DEU	Status in employment not stated	M	3
Manningham (C)	GRC	Contributing family workers	M	4
Manningham (C)	GRC	Employee	F	99
Manningham (C)	GRC	Employee	M	59
Manningham (C)	GRC	Owner managers of incorporated enterprises	F	7
Manningham (C)	GRC	Owner managers of incorporated enterprises	M	28
Manningham (C)	GRC	Owner managers of unincorporated enterprises	F	15
Manningham (C)	GRC	Owner managers of unincorporated enterprises	M	29
Manningham (C)	GRC	Status in employment not stated	F	3
Manningham (C)	HKG	Contributing family workers	F	5
Manningham (C)	HKG	Contributing family workers	M	9
Manningham (C)	HKG	Employee	F	221
Manningham (C)	HKG	Employee	M	141
Manningham (C)	HKG	Owner managers of incorporated enterprises	F	22
Manningham (C)	HKG	Owner managers of incorporated enterprises	M	40
Manningham (C)	HKG	Owner managers of unincorporated enterprises	F	23
Manningham (C)	HKG	Owner managers of unincorporated enterprises	M	35
Manningham (C)	IND	Contributing family workers	F	3
Manningham (C)	IND	Contributing family workers	M	7
Manningham (C)	IND	Employee	F	308
Manningham (C)	IND	Employee	M	408
Manningham (C)	IND	Owner managers of incorporated enterprises	F	30
Manningham (C)	IND	Owner managers of incorporated enterprises	M	48
Manningham (C)	IND	Owner managers of unincorporated enterprises	F	19
Manningham (C)	IND	Owner managers of unincorporated enterprises	M	19
Manningham (C)	IND	Status in employment not stated	M	6
Manningham (C)	IDN	Contributing family workers	M	3
Manningham (C)	IDN	Employee	F	47
Manningham (C)	IDN	Employee	M	32
Manningham (C)	IDN	Owner managers of incorporated enterprises	F	4
Manningham (C)	IDN	Owner managers of incorporated enterprises	M	8
Manningham (C)	IDN	Owner managers of unincorporated enterprises	F	7
Manningham (C)	IDN	Owner managers of unincorporated enterprises	M	8
Manningham (C)	IRN	Contributing family workers	F	6
Manningham (C)	IRN	Contributing family workers	M	9
Manningham (C)	IRN	Employee	F	115
Manningham (C)	IRN	Employee	M	66
Manningham (C)	IRN	Owner managers of incorporated enterprises	F	22
Manningham (C)	IRN	Owner managers of incorporated enterprises	M	52
Manningham (C)	IRN	Owner managers of unincorporated enterprises	F	7
Manningham (C)	IRN	Owner managers of unincorporated enterprises	M	31
Manningham (C)	IRN	Status in employment not stated	M	9
Manningham (C)	IRQ	Employee	F	5
Manningham (C)	IRQ	Employee	M	10
Manningham (C)	IRQ	Owner managers of incorporated enterprises	M	5
Manningham (C)	IRQ	Owner managers of unincorporated enterprises	M	3
Manningham (C)	IRL	Employee	F	26
Manningham (C)	IRL	Employee	M	30
Manningham (C)	IRL	Owner managers of incorporated enterprises	M	3
Manningham (C)	IRL	Owner managers of unincorporated enterprises	M	4
Manningham (C)	ITA	Contributing family workers	F	9
Manningham (C)	ITA	Contributing family workers	M	15
Manningham (C)	ITA	Employee	F	121
Manningham (C)	ITA	Employee	M	90
Manningham (C)	ITA	Owner managers of incorporated enterprises	F	16
Manningham (C)	ITA	Owner managers of incorporated enterprises	M	51
Manningham (C)	ITA	Owner managers of unincorporated enterprises	F	11
Manningham (C)	ITA	Owner managers of unincorporated enterprises	M	31
Manningham (C)	ITA	Status in employment not stated	M	4
Manningham (C)	JPN	Employee	F	24
Manningham (C)	JPN	Employee	M	8
Manningham (C)	JPN	Owner managers of incorporated enterprises	F	4
Manningham (C)	JPN	Owner managers of incorporated enterprises	M	3
Manningham (C)	JPN	Owner managers of unincorporated enterprises	F	9
Manningham (C)	JPN	Owner managers of unincorporated enterprises	M	7
Manningham (C)	LBN	Contributing family workers	F	3
Manningham (C)	LBN	Contributing family workers	M	3
Manningham (C)	LBN	Employee	F	22
Manningham (C)	LBN	Employee	M	30
Manningham (C)	LBN	Owner managers of incorporated enterprises	F	5
Manningham (C)	LBN	Owner managers of incorporated enterprises	M	19
Manningham (C)	LBN	Owner managers of unincorporated enterprises	F	8
Manningham (C)	LBN	Owner managers of unincorporated enterprises	M	19
Manningham (C)	LBN	Status in employment not stated	M	3
Manningham (C)	MYS	Contributing family workers	F	10
Manningham (C)	MYS	Contributing family workers	M	12
Manningham (C)	MYS	Employee	F	330
Manningham (C)	MYS	Employee	M	203
Manningham (C)	MYS	Owner managers of incorporated enterprises	F	28
Manningham (C)	MYS	Owner managers of incorporated enterprises	M	66
Manningham (C)	MYS	Owner managers of unincorporated enterprises	F	30
Manningham (C)	MYS	Owner managers of unincorporated enterprises	M	40
Manningham (C)	MYS	Status in employment not stated	F	5
Manningham (C)	MLT	Employee	F	15
Manningham (C)	MLT	Employee	M	5
Manningham (C)	MLT	Owner managers of unincorporated enterprises	F	4
Manningham (C)	MLT	Owner managers of unincorporated enterprises	M	3
Manningham (C)	NLD	Contributing family workers	M	3
Manningham (C)	NLD	Employee	F	16
Manningham (C)	NLD	Employee	M	15
Manningham (C)	NLD	Owner managers of incorporated enterprises	M	3
Manningham (C)	NLD	Owner managers of unincorporated enterprises	M	8
Manningham (C)	NZL	Contributing family workers	F	3
Manningham (C)	NZL	Contributing family workers	M	4
Manningham (C)	NZL	Employee	F	196
Manningham (C)	NZL	Employee	M	130
Manningham (C)	NZL	Owner managers of incorporated enterprises	F	21
Manningham (C)	NZL	Owner managers of incorporated enterprises	M	24
Manningham (C)	NZL	Owner managers of unincorporated enterprises	F	8
Manningham (C)	NZL	Owner managers of unincorporated enterprises	M	23
Manningham (C)	PAK	Employee	F	15
Manningham (C)	PAK	Employee	M	71
Manningham (C)	PAK	Owner managers of incorporated enterprises	M	10
Manningham (C)	PAK	Owner managers of unincorporated enterprises	F	4
Manningham (C)	PAK	Owner managers of unincorporated enterprises	M	8
Manningham (C)	PAK	Status in employment not stated	M	4
Manningham (C)	PHL	Contributing family workers	F	3
Manningham (C)	PHL	Employee	F	133
Manningham (C)	PHL	Employee	M	78
Manningham (C)	PHL	Owner managers of incorporated enterprises	F	4
Manningham (C)	PHL	Owner managers of unincorporated enterprises	M	6
Manningham (C)	POL	Employee	F	29
Manningham (C)	POL	Employee	M	11
Manningham (C)	POL	Owner managers of incorporated enterprises	M	3
Manningham (C)	POL	Owner managers of unincorporated enterprises	M	4
Manningham (C)	SGP	Contributing family workers	F	3
Manningham (C)	SGP	Contributing family workers	M	3
Manningham (C)	SGP	Employee	F	82
Manningham (C)	SGP	Employee	M	45
Manningham (C)	SGP	Owner managers of incorporated enterprises	F	3
Manningham (C)	SGP	Owner managers of incorporated enterprises	M	10
Manningham (C)	SGP	Owner managers of unincorporated enterprises	F	4
Manningham (C)	SGP	Owner managers of unincorporated enterprises	M	9
Manningham (C)	ZAF	Contributing family workers	F	4
Manningham (C)	ZAF	Contributing family workers	M	3
Manningham (C)	ZAF	Employee	F	156
Manningham (C)	ZAF	Employee	M	92
Manningham (C)	ZAF	Owner managers of incorporated enterprises	F	9
Manningham (C)	ZAF	Owner managers of incorporated enterprises	M	20
Manningham (C)	ZAF	Owner managers of unincorporated enterprises	F	21
Manningham (C)	ZAF	Owner managers of unincorporated enterprises	M	21
Manningham (C)	KOR	Contributing family workers	M	4
Manningham (C)	KOR	Employee	F	57
Manningham (C)	KOR	Employee	M	39
Manningham (C)	KOR	Owner managers of incorporated enterprises	F	7
Manningham (C)	KOR	Owner managers of incorporated enterprises	M	9
Manningham (C)	KOR	Owner managers of unincorporated enterprises	F	16
Manningham (C)	KOR	Owner managers of unincorporated enterprises	M	15
Manningham (C)	LKA	Employee	F	128
Manningham (C)	LKA	Employee	M	146
Manningham (C)	LKA	Owner managers of incorporated enterprises	F	3
Manningham (C)	LKA	Owner managers of incorporated enterprises	M	15
Manningham (C)	LKA	Owner managers of unincorporated enterprises	F	3
Manningham (C)	LKA	Owner managers of unincorporated enterprises	M	10
Manningham (C)	THA	Employee	F	56
Manningham (C)	THA	Employee	M	18
Manningham (C)	THA	Owner managers of unincorporated enterprises	F	11
Manningham (C)	TUR	Employee	F	11
Manningham (C)	TUR	Employee	M	15
Manningham (C)	TUR	Owner managers of incorporated enterprises	F	3
Manningham (C)	TUR	Owner managers of incorporated enterprises	M	7
Manningham (C)	TUR	Owner managers of unincorporated enterprises	F	3
Manningham (C)	TUR	Owner managers of unincorporated enterprises	M	5
Manningham (C)	GBR	Contributing family workers	F	5
Manningham (C)	GBR	Contributing family workers	M	13
Manningham (C)	GBR	Employee	F	373
Manningham (C)	GBR	Employee	M	275
Manningham (C)	GBR	Owner managers of incorporated enterprises	F	25
Manningham (C)	GBR	Owner managers of incorporated enterprises	M	76
Manningham (C)	GBR	Owner managers of unincorporated enterprises	F	34
Manningham (C)	GBR	Owner managers of unincorporated enterprises	M	68
Manningham (C)	GBR	Status in employment not stated	F	7
Manningham (C)	GBR	Status in employment not stated	M	9
Manningham (C)	USA	Contributing family workers	F	3
Manningham (C)	USA	Employee	F	37
