LGA_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Stonnington (C)	Employee	52500	5569
Stonnington (C)	Employee	65625	5845
Stonnington (C)	Employee	78750	3998
Stonnington (C)	Employee	91875	3187
Stonnington (C)	Employee	105000	2118
Stonnington (C)	Employee	157500	3056
Stonnington (C)	Employee	Inf	1639
Stonnington (C)	Owner managers of incorporated enterprises	0	58
Stonnington (C)	Owner managers of incorporated enterprises	7875	40
Stonnington (C)	Owner managers of incorporated enterprises	15750	70
Stonnington (C)	Owner managers of incorporated enterprises	21000	112
Stonnington (C)	Owner managers of incorporated enterprises	26250	154
Stonnington (C)	Owner managers of incorporated enterprises	34125	247
Stonnington (C)	Owner managers of incorporated enterprises	42000	310
Stonnington (C)	Owner managers of incorporated enterprises	52500	356
Stonnington (C)	Owner managers of incorporated enterprises	65625	530
Stonnington (C)	Owner managers of incorporated enterprises	78750	428
Stonnington (C)	Owner managers of incorporated enterprises	91875	525
Stonnington (C)	Owner managers of incorporated enterprises	105000	390
Stonnington (C)	Owner managers of incorporated enterprises	157500	695
Stonnington (C)	Owner managers of incorporated enterprises	Inf	1239
Stonnington (C)	Owner managers of unincorporated enterprises	0	44
Stonnington (C)	Owner managers of unincorporated enterprises	7875	95
Stonnington (C)	Owner managers of unincorporated enterprises	15750	198
Stonnington (C)	Owner managers of unincorporated enterprises	21000	212
Stonnington (C)	Owner managers of unincorporated enterprises	26250	227
Stonnington (C)	Owner managers of unincorporated enterprises	34125	333
Stonnington (C)	Owner managers of unincorporated enterprises	42000	363
Stonnington (C)	Owner managers of unincorporated enterprises	52500	398
Stonnington (C)	Owner managers of unincorporated enterprises	65625	458
Stonnington (C)	Owner managers of unincorporated enterprises	78750	348
Stonnington (C)	Owner managers of unincorporated enterprises	91875	285
Stonnington (C)	Owner managers of unincorporated enterprises	105000	203
Stonnington (C)	Owner managers of unincorporated enterprises	157500	315
Stonnington (C)	Owner managers of unincorporated enterprises	Inf	485
Stonnington (C)	Status in employment not stated	0	5
Stonnington (C)	Status in employment not stated	7875	20
Stonnington (C)	Status in employment not stated	15750	32
Stonnington (C)	Status in employment not stated	21000	38
Stonnington (C)	Status in employment not stated	26250	38
Stonnington (C)	Status in employment not stated	34125	41
Stonnington (C)	Status in employment not stated	42000	42
Stonnington (C)	Status in employment not stated	52500	54
Stonnington (C)	Status in employment not stated	65625	42
Stonnington (C)	Status in employment not stated	78750	33
Stonnington (C)	Status in employment not stated	91875	30
Stonnington (C)	Status in employment not stated	105000	10
Stonnington (C)	Status in employment not stated	157500	18
Stonnington (C)	Status in employment not stated	Inf	17
Strathbogie (S)	Contributing family workers	0	49
Strathbogie (S)	Contributing family workers	7875	20
Strathbogie (S)	Contributing family workers	15750	28
Strathbogie (S)	Contributing family workers	21000	26
Strathbogie (S)	Contributing family workers	26250	14
Strathbogie (S)	Contributing family workers	34125	34
Strathbogie (S)	Contributing family workers	42000	14
Strathbogie (S)	Contributing family workers	52500	16
Strathbogie (S)	Contributing family workers	65625	11
Strathbogie (S)	Contributing family workers	78750	8
Strathbogie (S)	Contributing family workers	91875	14
Strathbogie (S)	Contributing family workers	105000	3
Strathbogie (S)	Contributing family workers	157500	7
Strathbogie (S)	Contributing family workers	Inf	14
Strathbogie (S)	Employee	0	10
Strathbogie (S)	Employee	7875	130
Strathbogie (S)	Employee	15750	104
Strathbogie (S)	Employee	21000	124
Strathbogie (S)	Employee	26250	152
Strathbogie (S)	Employee	34125	290
Strathbogie (S)	Employee	42000	369
Strathbogie (S)	Employee	52500	402
Strathbogie (S)	Employee	65625	274
Strathbogie (S)	Employee	78750	191
Strathbogie (S)	Employee	91875	94
Strathbogie (S)	Employee	105000	68
Strathbogie (S)	Employee	157500	61
Strathbogie (S)	Employee	Inf	12
Strathbogie (S)	Owner managers of incorporated enterprises	0	8
Strathbogie (S)	Owner managers of incorporated enterprises	15750	14
Strathbogie (S)	Owner managers of incorporated enterprises	21000	11
Strathbogie (S)	Owner managers of incorporated enterprises	26250	15
Strathbogie (S)	Owner managers of incorporated enterprises	34125	31
Strathbogie (S)	Owner managers of incorporated enterprises	42000	27
Strathbogie (S)	Owner managers of incorporated enterprises	52500	43
Strathbogie (S)	Owner managers of incorporated enterprises	65625	29
Strathbogie (S)	Owner managers of incorporated enterprises	78750	20
Strathbogie (S)	Owner managers of incorporated enterprises	91875	26
Strathbogie (S)	Owner managers of incorporated enterprises	105000	17
Strathbogie (S)	Owner managers of incorporated enterprises	157500	21
Strathbogie (S)	Owner managers of incorporated enterprises	Inf	29
Strathbogie (S)	Owner managers of unincorporated enterprises	0	16
Strathbogie (S)	Owner managers of unincorporated enterprises	7875	20
Strathbogie (S)	Owner managers of unincorporated enterprises	15750	44
Strathbogie (S)	Owner managers of unincorporated enterprises	21000	42
Strathbogie (S)	Owner managers of unincorporated enterprises	26250	44
Strathbogie (S)	Owner managers of unincorporated enterprises	34125	59
Strathbogie (S)	Owner managers of unincorporated enterprises	42000	65
Strathbogie (S)	Owner managers of unincorporated enterprises	52500	45
Strathbogie (S)	Owner managers of unincorporated enterprises	65625	54
Strathbogie (S)	Owner managers of unincorporated enterprises	78750	40
Strathbogie (S)	Owner managers of unincorporated enterprises	91875	31
Strathbogie (S)	Owner managers of unincorporated enterprises	105000	23
Strathbogie (S)	Owner managers of unincorporated enterprises	157500	21
Strathbogie (S)	Owner managers of unincorporated enterprises	Inf	23
Strathbogie (S)	Status in employment not stated	0	4
Strathbogie (S)	Status in employment not stated	7875	3
Strathbogie (S)	Status in employment not stated	15750	3
Strathbogie (S)	Status in employment not stated	21000	3
Strathbogie (S)	Status in employment not stated	26250	6
Strathbogie (S)	Status in employment not stated	34125	14
Strathbogie (S)	Status in employment not stated	42000	10
Strathbogie (S)	Status in employment not stated	52500	15
Strathbogie (S)	Status in employment not stated	65625	6
Surf Coast (S)	Contributing family workers	0	54
Surf Coast (S)	Contributing family workers	7875	26
Surf Coast (S)	Contributing family workers	15750	31
Surf Coast (S)	Contributing family workers	21000	40
Surf Coast (S)	Contributing family workers	26250	22
Surf Coast (S)	Contributing family workers	34125	37
Surf Coast (S)	Contributing family workers	42000	26
Surf Coast (S)	Contributing family workers	52500	22
Surf Coast (S)	Contributing family workers	65625	24
Surf Coast (S)	Contributing family workers	78750	17
Surf Coast (S)	Contributing family workers	91875	7
Surf Coast (S)	Contributing family workers	105000	3
Surf Coast (S)	Contributing family workers	157500	13
Surf Coast (S)	Contributing family workers	Inf	21
Surf Coast (S)	Employee	0	29
Surf Coast (S)	Employee	7875	446
Surf Coast (S)	Employee	15750	442
Surf Coast (S)	Employee	21000	418
Surf Coast (S)	Employee	26250	491
Surf Coast (S)	Employee	34125	664
Surf Coast (S)	Employee	42000	746
Surf Coast (S)	Employee	52500	764
Surf Coast (S)	Employee	65625	676
Surf Coast (S)	Employee	78750	448
Surf Coast (S)	Employee	91875	328
Surf Coast (S)	Employee	105000	177
Surf Coast (S)	Employee	157500	203
Surf Coast (S)	Employee	Inf	89
Surf Coast (S)	Owner managers of incorporated enterprises	0	10
Surf Coast (S)	Owner managers of incorporated enterprises	7875	14
Surf Coast (S)	Owner managers of incorporated enterprises	15750	22
Surf Coast (S)	Owner managers of incorporated enterprises	21000	35
Surf Coast (S)	Owner managers of incorporated enterprises	26250	42
Surf Coast (S)	Owner managers of incorporated enterprises	34125	75
Surf Coast (S)	Owner managers of incorporated enterprises	42000	85
Surf Coast (S)	Owner managers of incorporated enterprises	52500	106
Surf Coast (S)	Owner managers of incorporated enterprises	65625	91
Surf Coast (S)	Owner managers of incorporated enterprises	78750	118
Surf Coast (S)	Owner managers of incorporated enterprises	91875	99
Surf Coast (S)	Owner managers of incorporated enterprises	105000	68
Surf Coast (S)	Owner managers of incorporated enterprises	157500	92
Surf Coast (S)	Owner managers of incorporated enterprises	Inf	98
Surf Coast (S)	Owner managers of unincorporated enterprises	7875	38
Surf Coast (S)	Owner managers of unincorporated enterprises	15750	86
Surf Coast (S)	Owner managers of unincorporated enterprises	21000	107
Surf Coast (S)	Owner managers of unincorporated enterprises	26250	70
Surf Coast (S)	Owner managers of unincorporated enterprises	34125	137
Surf Coast (S)	Owner managers of unincorporated enterprises	42000	137
Surf Coast (S)	Owner managers of unincorporated enterprises	52500	148
Surf Coast (S)	Owner managers of unincorporated enterprises	65625	162
Surf Coast (S)	Owner managers of unincorporated enterprises	78750	96
Surf Coast (S)	Owner managers of unincorporated enterprises	91875	105
Surf Coast (S)	Owner managers of unincorporated enterprises	105000	33
Surf Coast (S)	Owner managers of unincorporated enterprises	157500	41
Surf Coast (S)	Owner managers of unincorporated enterprises	Inf	47
Surf Coast (S)	Status in employment not stated	0	3
Surf Coast (S)	Status in employment not stated	7875	8
Surf Coast (S)	Status in employment not stated	15750	6
Surf Coast (S)	Status in employment not stated	21000	15
Surf Coast (S)	Status in employment not stated	26250	4
Surf Coast (S)	Status in employment not stated	34125	10
Surf Coast (S)	Status in employment not stated	42000	9
Surf Coast (S)	Status in employment not stated	52500	6
Surf Coast (S)	Status in employment not stated	65625	10
Surf Coast (S)	Status in employment not stated	78750	4
Surf Coast (S)	Status in employment not stated	91875	9
Surf Coast (S)	Status in employment not stated	105000	9
Surf Coast (S)	Status in employment not stated	157500	4
Swan Hill (RC)	Contributing family workers	0	51
Swan Hill (RC)	Contributing family workers	7875	24
Swan Hill (RC)	Contributing family workers	15750	32
Swan Hill (RC)	Contributing family workers	21000	32
Swan Hill (RC)	Contributing family workers	26250	47
Swan Hill (RC)	Contributing family workers	34125	38
Swan Hill (RC)	Contributing family workers	42000	33
Swan Hill (RC)	Contributing family workers	52500	23
Swan Hill (RC)	Contributing family workers	65625	28
Swan Hill (RC)	Contributing family workers	78750	7
Swan Hill (RC)	Contributing family workers	91875	13
Swan Hill (RC)	Contributing family workers	105000	6
Swan Hill (RC)	Contributing family workers	157500	5
Swan Hill (RC)	Contributing family workers	Inf	16
Swan Hill (RC)	Employee	0	31
Swan Hill (RC)	Employee	7875	308
Swan Hill (RC)	Employee	15750	314
Swan Hill (RC)	Employee	21000	320
Swan Hill (RC)	Employee	26250	429
Swan Hill (RC)	Employee	34125	685
Swan Hill (RC)	Employee	42000	1096
Swan Hill (RC)	Employee	52500	1101
Swan Hill (RC)	Employee	65625	983
Swan Hill (RC)	Employee	78750	557
Swan Hill (RC)	Employee	91875	392
Swan Hill (RC)	Employee	105000	195
Swan Hill (RC)	Employee	157500	208
Swan Hill (RC)	Employee	Inf	63
Swan Hill (RC)	Owner managers of incorporated enterprises	0	12
Swan Hill (RC)	Owner managers of incorporated enterprises	7875	3
Swan Hill (RC)	Owner managers of incorporated enterprises	15750	15
Swan Hill (RC)	Owner managers of incorporated enterprises	21000	21
Swan Hill (RC)	Owner managers of incorporated enterprises	26250	42
Swan Hill (RC)	Owner managers of incorporated enterprises	34125	73
Swan Hill (RC)	Owner managers of incorporated enterprises	42000	61
Swan Hill (RC)	Owner managers of incorporated enterprises	52500	96
Swan Hill (RC)	Owner managers of incorporated enterprises	65625	113
Swan Hill (RC)	Owner managers of incorporated enterprises	78750	50
Swan Hill (RC)	Owner managers of incorporated enterprises	91875	73
Swan Hill (RC)	Owner managers of incorporated enterprises	105000	32
Swan Hill (RC)	Owner managers of incorporated enterprises	157500	47
Swan Hill (RC)	Owner managers of incorporated enterprises	Inf	67
Swan Hill (RC)	Owner managers of unincorporated enterprises	0	11
Swan Hill (RC)	Owner managers of unincorporated enterprises	7875	15
Swan Hill (RC)	Owner managers of unincorporated enterprises	15750	31
Swan Hill (RC)	Owner managers of unincorporated enterprises	21000	60
Swan Hill (RC)	Owner managers of unincorporated enterprises	26250	47
Swan Hill (RC)	Owner managers of unincorporated enterprises	34125	107
Swan Hill (RC)	Owner managers of unincorporated enterprises	42000	99
Swan Hill (RC)	Owner managers of unincorporated enterprises	52500	106
Swan Hill (RC)	Owner managers of unincorporated enterprises	65625	92
Swan Hill (RC)	Owner managers of unincorporated enterprises	78750	45
Swan Hill (RC)	Owner managers of unincorporated enterprises	91875	27
Swan Hill (RC)	Owner managers of unincorporated enterprises	105000	16
Swan Hill (RC)	Owner managers of unincorporated enterprises	157500	35
Swan Hill (RC)	Owner managers of unincorporated enterprises	Inf	28
Swan Hill (RC)	Status in employment not stated	7875	5
Swan Hill (RC)	Status in employment not stated	15750	5
Swan Hill (RC)	Status in employment not stated	21000	14
Swan Hill (RC)	Status in employment not stated	26250	11
Swan Hill (RC)	Status in employment not stated	34125	27
