SA3_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Gold Coast Hinterland	Employee	7875	195
Gold Coast Hinterland	Employee	15750	204
Gold Coast Hinterland	Employee	21000	188
Gold Coast Hinterland	Employee	26250	192
Gold Coast Hinterland	Employee	34125	348
Gold Coast Hinterland	Employee	42000	343
Gold Coast Hinterland	Employee	52500	355
Gold Coast Hinterland	Employee	65625	305
Gold Coast Hinterland	Employee	78750	201
Gold Coast Hinterland	Employee	91875	208
Gold Coast Hinterland	Employee	105000	161
Gold Coast Hinterland	Employee	157500	174
Gold Coast Hinterland	Employee	Inf	29
Gold Coast Hinterland	Owner managers of incorporated enterprises	7875	3
Gold Coast Hinterland	Owner managers of incorporated enterprises	15750	12
Gold Coast Hinterland	Owner managers of incorporated enterprises	21000	26
Gold Coast Hinterland	Owner managers of incorporated enterprises	26250	25
Gold Coast Hinterland	Owner managers of incorporated enterprises	34125	45
Gold Coast Hinterland	Owner managers of incorporated enterprises	42000	54
Gold Coast Hinterland	Owner managers of incorporated enterprises	52500	46
Gold Coast Hinterland	Owner managers of incorporated enterprises	65625	73
Gold Coast Hinterland	Owner managers of incorporated enterprises	78750	52
Gold Coast Hinterland	Owner managers of incorporated enterprises	91875	50
Gold Coast Hinterland	Owner managers of incorporated enterprises	105000	23
Gold Coast Hinterland	Owner managers of incorporated enterprises	157500	40
Gold Coast Hinterland	Owner managers of incorporated enterprises	Inf	29
Gold Coast Hinterland	Owner managers of unincorporated enterprises	0	6
Gold Coast Hinterland	Owner managers of unincorporated enterprises	7875	28
Gold Coast Hinterland	Owner managers of unincorporated enterprises	15750	54
Gold Coast Hinterland	Owner managers of unincorporated enterprises	21000	72
Gold Coast Hinterland	Owner managers of unincorporated enterprises	26250	72
Gold Coast Hinterland	Owner managers of unincorporated enterprises	34125	76
Gold Coast Hinterland	Owner managers of unincorporated enterprises	42000	103
Gold Coast Hinterland	Owner managers of unincorporated enterprises	52500	85
Gold Coast Hinterland	Owner managers of unincorporated enterprises	65625	98
Gold Coast Hinterland	Owner managers of unincorporated enterprises	78750	53
Gold Coast Hinterland	Owner managers of unincorporated enterprises	91875	48
Gold Coast Hinterland	Owner managers of unincorporated enterprises	105000	25
Gold Coast Hinterland	Owner managers of unincorporated enterprises	157500	28
Gold Coast Hinterland	Owner managers of unincorporated enterprises	Inf	16
Gold Coast Hinterland	Status in employment not stated	7875	5
Gold Coast Hinterland	Status in employment not stated	15750	4
Gold Coast Hinterland	Status in employment not stated	21000	10
Gold Coast Hinterland	Status in employment not stated	26250	4
Gold Coast Hinterland	Status in employment not stated	34125	6
Gold Coast Hinterland	Status in employment not stated	42000	9
Gold Coast Hinterland	Status in employment not stated	52500	7
Gold Coast Hinterland	Status in employment not stated	65625	6
Gold Coast Hinterland	Status in employment not stated	78750	3
Gold Coast Hinterland	Status in employment not stated	Inf	3
Mudgeeraba - Tallebudgera	Contributing family workers	0	44
Mudgeeraba - Tallebudgera	Contributing family workers	7875	18
Mudgeeraba - Tallebudgera	Contributing family workers	15750	22
Mudgeeraba - Tallebudgera	Contributing family workers	21000	24
Mudgeeraba - Tallebudgera	Contributing family workers	26250	24
Mudgeeraba - Tallebudgera	Contributing family workers	34125	11
Mudgeeraba - Tallebudgera	Contributing family workers	42000	6
Mudgeeraba - Tallebudgera	Contributing family workers	52500	17
Mudgeeraba - Tallebudgera	Contributing family workers	65625	15
Mudgeeraba - Tallebudgera	Contributing family workers	78750	13
Mudgeeraba - Tallebudgera	Contributing family workers	91875	5
Mudgeeraba - Tallebudgera	Contributing family workers	105000	9
Mudgeeraba - Tallebudgera	Contributing family workers	157500	5
Mudgeeraba - Tallebudgera	Employee	0	17
Mudgeeraba - Tallebudgera	Employee	7875	223
Mudgeeraba - Tallebudgera	Employee	15750	261
Mudgeeraba - Tallebudgera	Employee	21000	219
Mudgeeraba - Tallebudgera	Employee	26250	318
Mudgeeraba - Tallebudgera	Employee	34125	527
Mudgeeraba - Tallebudgera	Employee	42000	598
Mudgeeraba - Tallebudgera	Employee	52500	530
Mudgeeraba - Tallebudgera	Employee	65625	509
Mudgeeraba - Tallebudgera	Employee	78750	333
Mudgeeraba - Tallebudgera	Employee	91875	345
Mudgeeraba - Tallebudgera	Employee	105000	225
Mudgeeraba - Tallebudgera	Employee	157500	155
Mudgeeraba - Tallebudgera	Employee	Inf	63
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	0	7
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	7875	6
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	15750	23
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	21000	32
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	26250	35
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	34125	75
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	42000	87
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	52500	90
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	65625	129
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	78750	90
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	91875	114
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	105000	36
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	157500	67
Mudgeeraba - Tallebudgera	Owner managers of incorporated enterprises	Inf	69
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	0	7
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	7875	48
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	15750	84
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	21000	68
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	26250	106
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	34125	119
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	42000	124
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	52500	114
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	65625	119
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	78750	54
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	91875	44
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	105000	38
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	157500	35
Mudgeeraba - Tallebudgera	Owner managers of unincorporated enterprises	Inf	26
Mudgeeraba - Tallebudgera	Status in employment not stated	7875	4
Mudgeeraba - Tallebudgera	Status in employment not stated	15750	3
Mudgeeraba - Tallebudgera	Status in employment not stated	26250	8
Mudgeeraba - Tallebudgera	Status in employment not stated	34125	12
Mudgeeraba - Tallebudgera	Status in employment not stated	42000	8
Mudgeeraba - Tallebudgera	Status in employment not stated	52500	8
Mudgeeraba - Tallebudgera	Status in employment not stated	65625	6
Mudgeeraba - Tallebudgera	Status in employment not stated	78750	4
Mudgeeraba - Tallebudgera	Status in employment not stated	157500	3
Nerang	Contributing family workers	0	77
Nerang	Contributing family workers	7875	30
Nerang	Contributing family workers	15750	49
Nerang	Contributing family workers	21000	55
Nerang	Contributing family workers	26250	30
Nerang	Contributing family workers	34125	37
Nerang	Contributing family workers	42000	37
Nerang	Contributing family workers	52500	21
Nerang	Contributing family workers	65625	17
Nerang	Contributing family workers	78750	20
Nerang	Contributing family workers	91875	6
Nerang	Contributing family workers	105000	3
Nerang	Contributing family workers	157500	6
Nerang	Contributing family workers	Inf	10
Nerang	Employee	0	48
Nerang	Employee	7875	634
Nerang	Employee	15750	544
Nerang	Employee	21000	662
Nerang	Employee	26250	769
Nerang	Employee	34125	1384
Nerang	Employee	42000	1909
Nerang	Employee	52500	2149
Nerang	Employee	65625	2010
Nerang	Employee	78750	1262
Nerang	Employee	91875	1022
Nerang	Employee	105000	586
Nerang	Employee	157500	663
Nerang	Employee	Inf	247
Nerang	Owner managers of incorporated enterprises	0	20
Nerang	Owner managers of incorporated enterprises	7875	17
Nerang	Owner managers of incorporated enterprises	15750	35
Nerang	Owner managers of incorporated enterprises	21000	83
Nerang	Owner managers of incorporated enterprises	26250	84
Nerang	Owner managers of incorporated enterprises	34125	142
Nerang	Owner managers of incorporated enterprises	42000	196
Nerang	Owner managers of incorporated enterprises	52500	223
Nerang	Owner managers of incorporated enterprises	65625	286
Nerang	Owner managers of incorporated enterprises	78750	211
Nerang	Owner managers of incorporated enterprises	91875	205
Nerang	Owner managers of incorporated enterprises	105000	123
Nerang	Owner managers of incorporated enterprises	157500	192
Nerang	Owner managers of incorporated enterprises	Inf	172
Nerang	Owner managers of unincorporated enterprises	0	25
Nerang	Owner managers of unincorporated enterprises	7875	62
Nerang	Owner managers of unincorporated enterprises	15750	145
Nerang	Owner managers of unincorporated enterprises	21000	147
Nerang	Owner managers of unincorporated enterprises	26250	156
Nerang	Owner managers of unincorporated enterprises	34125	252
Nerang	Owner managers of unincorporated enterprises	42000	250
Nerang	Owner managers of unincorporated enterprises	52500	218
Nerang	Owner managers of unincorporated enterprises	65625	195
Nerang	Owner managers of unincorporated enterprises	78750	154
Nerang	Owner managers of unincorporated enterprises	91875	118
Nerang	Owner managers of unincorporated enterprises	105000	58
Nerang	Owner managers of unincorporated enterprises	157500	77
Nerang	Owner managers of unincorporated enterprises	Inf	39
Nerang	Status in employment not stated	0	3
Nerang	Status in employment not stated	7875	5
Nerang	Status in employment not stated	15750	10
Nerang	Status in employment not stated	21000	13
Nerang	Status in employment not stated	26250	8
Nerang	Status in employment not stated	34125	16
Nerang	Status in employment not stated	42000	27
Nerang	Status in employment not stated	52500	16
Nerang	Status in employment not stated	65625	17
Nerang	Status in employment not stated	78750	16
Nerang	Status in employment not stated	91875	5
Nerang	Status in employment not stated	105000	5
Nerang	Status in employment not stated	157500	7
Nerang	Status in employment not stated	Inf	5
Ormeau - Oxenford	Contributing family workers	0	183
Ormeau - Oxenford	Contributing family workers	7875	47
Ormeau - Oxenford	Contributing family workers	15750	69
Ormeau - Oxenford	Contributing family workers	21000	68
Ormeau - Oxenford	Contributing family workers	26250	57
Ormeau - Oxenford	Contributing family workers	34125	68
Ormeau - Oxenford	Contributing family workers	42000	58
Ormeau - Oxenford	Contributing family workers	52500	49
Ormeau - Oxenford	Contributing family workers	65625	40
Ormeau - Oxenford	Contributing family workers	78750	33
Ormeau - Oxenford	Contributing family workers	91875	21
Ormeau - Oxenford	Contributing family workers	105000	8
Ormeau - Oxenford	Contributing family workers	157500	13
Ormeau - Oxenford	Contributing family workers	Inf	26
Ormeau - Oxenford	Employee	0	137
Ormeau - Oxenford	Employee	7875	1524
Ormeau - Oxenford	Employee	15750	1452
Ormeau - Oxenford	Employee	21000	1400
Ormeau - Oxenford	Employee	26250	1954
Ormeau - Oxenford	Employee	34125	3497
Ormeau - Oxenford	Employee	42000	5279
Ormeau - Oxenford	Employee	52500	6169
Ormeau - Oxenford	Employee	65625	5691
Ormeau - Oxenford	Employee	78750	3729
Ormeau - Oxenford	Employee	91875	2895
Ormeau - Oxenford	Employee	105000	1758
Ormeau - Oxenford	Employee	157500	1933
Ormeau - Oxenford	Employee	Inf	660
Ormeau - Oxenford	Owner managers of incorporated enterprises	0	22
Ormeau - Oxenford	Owner managers of incorporated enterprises	7875	34
Ormeau - Oxenford	Owner managers of incorporated enterprises	15750	59
Ormeau - Oxenford	Owner managers of incorporated enterprises	21000	115
Ormeau - Oxenford	Owner managers of incorporated enterprises	26250	137
