SA3_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Ipswich Inner	25-34	Train and other	2	M	3
Ipswich Inner	25-34	Train and two other methods	3	F	4
Ipswich Inner	25-34	Train and two other methods	3	M	6
Ipswich Inner	25-34	Truck	1	M	46
Ipswich Inner	25-34	Walked only	1	F	62
Ipswich Inner	25-34	Walked only	1	M	54
Ipswich Inner	25-34	Worked at home		F	153
Ipswich Inner	25-34	Worked at home		M	50
Ipswich Inner	35-44	Bicycle	1	F	3
Ipswich Inner	35-44	Bicycle	1	M	28
Ipswich Inner	35-44	Bus	1	F	22
Ipswich Inner	35-44	Bus	1	M	7
Ipswich Inner	35-44	Car as driver	1	F	3237
Ipswich Inner	35-44	Car as driver	1	M	2789
Ipswich Inner	35-44	Car as passenger	1	F	190
Ipswich Inner	35-44	Car as passenger	1	M	82
Ipswich Inner	35-44	Did not go to work		F	452
Ipswich Inner	35-44	Did not go to work		M	185
Ipswich Inner	35-44	Method of travel not stated		F	24
Ipswich Inner	35-44	Method of travel not stated		M	24
Ipswich Inner	35-44	Motorbike scooter	1	F	9
Ipswich Inner	35-44	Motorbike scooter	1	M	39
Ipswich Inner	35-44	(Other)	1	F	14
Ipswich Inner	35-44	(Other)	1	M	7
Ipswich Inner	35-44	Other two methods	2	F	19
Ipswich Inner	35-44	Other two methods	2	M	28
Ipswich Inner	35-44	Taxi	1	F	5
Ipswich Inner	35-44	Taxi	1	M	3
Ipswich Inner	35-44	Train	1	F	21
Ipswich Inner	35-44	Train	1	M	9
Ipswich Inner	35-44	Train and bus	2	F	4
Ipswich Inner	35-44	Train and bus	2	M	10
Ipswich Inner	35-44	Train and car as driver	2	F	7
Ipswich Inner	35-44	Train and car as driver	2	M	3
Ipswich Inner	35-44	Train and car as passenger	2	F	3
Ipswich Inner	35-44	Train and car as passenger	2	M	3
Ipswich Inner	35-44	Train and other	2	M	3
Ipswich Inner	35-44	Train and two other methods	3	F	3
Ipswich Inner	35-44	Train and two other methods	3	M	6
Ipswich Inner	35-44	Truck	1	M	66
Ipswich Inner	35-44	Walked only	1	F	60
Ipswich Inner	35-44	Walked only	1	M	36
Ipswich Inner	35-44	Worked at home		F	228
Ipswich Inner	35-44	Worked at home		M	94
Ipswich Inner	45-54	Bicycle	1	F	7
Ipswich Inner	45-54	Bicycle	1	M	18
Ipswich Inner	45-54	Bus	1	F	24
Ipswich Inner	45-54	Bus	1	M	5
Ipswich Inner	45-54	Bus and car as driver	2	F	8
Ipswich Inner	45-54	Bus and car as passenger	2	F	3
Ipswich Inner	45-54	Bus and car as passenger	2	M	3
Ipswich Inner	45-54	Car as driver	1	F	3297
Ipswich Inner	45-54	Car as driver	1	M	2629
Ipswich Inner	45-54	Car as passenger	1	F	219
Ipswich Inner	45-54	Car as passenger	1	M	83
Ipswich Inner	45-54	Did not go to work		F	410
Ipswich Inner	45-54	Did not go to work		M	206
Ipswich Inner	45-54	Ferry	1	M	3
Ipswich Inner	45-54	Method of travel not stated		F	31
Ipswich Inner	45-54	Method of travel not stated		M	34
Ipswich Inner	45-54	Motorbike scooter	1	F	7
Ipswich Inner	45-54	Motorbike scooter	1	M	49
Ipswich Inner	45-54	(Other)	1	F	15
Ipswich Inner	45-54	(Other)	1	M	23
Ipswich Inner	45-54	Other two methods	2	F	17
Ipswich Inner	45-54	Other two methods	2	M	15
Ipswich Inner	45-54	Taxi	1	F	4
Ipswich Inner	45-54	Taxi	1	M	6
Ipswich Inner	45-54	Train	1	F	23
Ipswich Inner	45-54	Train	1	M	18
Ipswich Inner	45-54	Train and bus	2	M	3
Ipswich Inner	45-54	Train and car as driver	2	F	3
Ipswich Inner	45-54	Train and car as driver	2	M	3
Ipswich Inner	45-54	Train and car as passenger	2	F	3
Ipswich Inner	45-54	Train and two other methods	3	F	3
Ipswich Inner	45-54	Truck	1	F	4
Ipswich Inner	45-54	Truck	1	M	99
Ipswich Inner	45-54	Walked only	1	F	92
Ipswich Inner	45-54	Walked only	1	M	60
Ipswich Inner	45-54	Worked at home		F	205
Ipswich Inner	45-54	Worked at home		M	109
Ipswich Inner	55-64	Bicycle	1	F	3
Ipswich Inner	55-64	Bicycle	1	M	11
Ipswich Inner	55-64	Bus	1	F	17
Ipswich Inner	55-64	Bus	1	M	4
Ipswich Inner	55-64	Bus and car as driver	2	F	3
Ipswich Inner	55-64	Car as driver	1	F	1941
Ipswich Inner	55-64	Car as driver	1	M	1874
Ipswich Inner	55-64	Car as passenger	1	F	123
Ipswich Inner	55-64	Car as passenger	1	M	41
Ipswich Inner	55-64	Did not go to work		F	369
Ipswich Inner	55-64	Did not go to work		M	202
Ipswich Inner	55-64	Method of travel not stated		F	16
Ipswich Inner	55-64	Method of travel not stated		M	21
Ipswich Inner	55-64	Motorbike scooter	1	M	45
Ipswich Inner	55-64	(Other)	1	F	9
Ipswich Inner	55-64	(Other)	1	M	13
Ipswich Inner	55-64	Other two methods	2	F	16
Ipswich Inner	55-64	Other two methods	2	M	9
Ipswich Inner	55-64	Taxi	1	M	6
Ipswich Inner	55-64	Train	1	F	9
Ipswich Inner	55-64	Train	1	M	14
Ipswich Inner	55-64	Train and bus	2	F	3
Ipswich Inner	55-64	Train and car as driver	2	M	4
Ipswich Inner	55-64	Train and two other methods	3	M	4
Ipswich Inner	55-64	Truck	1	F	3
Ipswich Inner	55-64	Truck	1	M	46
Ipswich Inner	55-64	Walked only	1	F	57
Ipswich Inner	55-64	Walked only	1	M	48
Ipswich Inner	55-64	Worked at home		F	162
Ipswich Inner	55-64	Worked at home		M	109
Ipswich Inner	65-74	Bus	1	F	3
Ipswich Inner	65-74	Bus	1	M	4
Ipswich Inner	65-74	Car as driver	1	F	262
Ipswich Inner	65-74	Car as driver	1	M	377
Ipswich Inner	65-74	Car as passenger	1	F	37
Ipswich Inner	65-74	Car as passenger	1	M	11
Ipswich Inner	65-74	Did not go to work		F	67
Ipswich Inner	65-74	Did not go to work		M	58
Ipswich Inner	65-74	Method of travel not stated		F	6
Ipswich Inner	65-74	Method of travel not stated		M	9
Ipswich Inner	65-74	Motorbike scooter	1	M	6
Ipswich Inner	65-74	(Other)	1	F	3
Ipswich Inner	65-74	(Other)	1	M	8
Ipswich Inner	65-74	Other two methods	2	M	4
Ipswich Inner	65-74	Truck	1	M	14
Ipswich Inner	65-74	Walked only	1	F	12
Ipswich Inner	65-74	Walked only	1	M	16
Ipswich Inner	65-74	Worked at home		F	52
Ipswich Inner	65-74	Worked at home		M	50
Ipswich Inner	75+	Car as driver	1	F	9
Ipswich Inner	75+	Car as driver	1	M	35
Ipswich Inner	75+	Car as passenger	1	F	3
Ipswich Inner	75+	Did not go to work		F	7
Ipswich Inner	75+	Did not go to work		M	8
Ipswich Inner	75+	Method of travel not stated		F	4
Ipswich Inner	75+	Method of travel not stated		M	6
Ipswich Inner	75+	Truck	1	M	3
Ipswich Inner	75+	Walked only	1	M	3
Ipswich Inner	75+	Worked at home		F	10
Ipswich Inner	75+	Worked at home		M	12
Springfield - Redbank	15-24	Bicycle	1	M	14
Springfield - Redbank	15-24	Bus	1	F	46
Springfield - Redbank	15-24	Bus	1	M	15
Springfield - Redbank	15-24	Bus and car as driver	2	F	3
Springfield - Redbank	15-24	Bus and car as passenger	2	F	14
Springfield - Redbank	15-24	Bus and car as passenger	2	M	10
Springfield - Redbank	15-24	Car as driver	1	F	1130
Springfield - Redbank	15-24	Car as driver	1	M	1061
Springfield - Redbank	15-24	Car as passenger	1	F	427
Springfield - Redbank	15-24	Car as passenger	1	M	334
Springfield - Redbank	15-24	Did not go to work		F	387
Springfield - Redbank	15-24	Did not go to work		M	223
Springfield - Redbank	15-24	Method of travel not stated		F	24
Springfield - Redbank	15-24	Method of travel not stated		M	23
Springfield - Redbank	15-24	Motorbike scooter	1	F	3
Springfield - Redbank	15-24	Motorbike scooter	1	M	24
Springfield - Redbank	15-24	(Other)	1	F	7
Springfield - Redbank	15-24	(Other)	1	M	8
Springfield - Redbank	15-24	Other three methods	3	M	3
Springfield - Redbank	15-24	Other two methods	2	F	10
Springfield - Redbank	15-24	Other two methods	2	M	13
Springfield - Redbank	15-24	Train	1	F	39
Springfield - Redbank	15-24	Train	1	M	22
Springfield - Redbank	15-24	Train and bus	2	F	12
Springfield - Redbank	15-24	Train and bus	2	M	13
Springfield - Redbank	15-24	Train and car as driver	2	M	3
Springfield - Redbank	15-24	Train and car as passenger	2	F	3
Springfield - Redbank	15-24	Train and two other methods	3	F	7
Springfield - Redbank	15-24	Train and two other methods	3	M	6
Springfield - Redbank	15-24	Truck	1	M	8
Springfield - Redbank	15-24	Walked only	1	F	40
Springfield - Redbank	15-24	Walked only	1	M	38
Springfield - Redbank	15-24	Worked at home		F	22
Springfield - Redbank	15-24	Worked at home		M	12
Springfield - Redbank	25-34	Bicycle	1	F	3
Springfield - Redbank	25-34	Bicycle	1	M	12
Springfield - Redbank	25-34	Bus	1	F	13
Springfield - Redbank	25-34	Bus	1	M	7
Springfield - Redbank	25-34	Bus and car as driver	2	M	4
Springfield - Redbank	25-34	Car as driver	1	F	1731
Springfield - Redbank	25-34	Car as driver	1	M	1899
Springfield - Redbank	25-34	Car as passenger	1	F	101
Springfield - Redbank	25-34	Car as passenger	1	M	128
Springfield - Redbank	25-34	Did not go to work		F	300
Springfield - Redbank	25-34	Did not go to work		M	126
Springfield - Redbank	25-34	Method of travel not stated		F	20
Springfield - Redbank	25-34	Method of travel not stated		M	26
Springfield - Redbank	25-34	Motorbike scooter	1	M	31
Springfield - Redbank	25-34	(Other)	1	F	3
Springfield - Redbank	25-34	(Other)	1	M	13
Springfield - Redbank	25-34	Other three methods	3	M	3
Springfield - Redbank	25-34	Other two methods	2	F	3
Springfield - Redbank	25-34	Other two methods	2	M	22
Springfield - Redbank	25-34	Train	1	F	16
Springfield - Redbank	25-34	Train	1	M	13
Springfield - Redbank	25-34	Train and bus	2	F	7
Springfield - Redbank	25-34	Train and bus	2	M	5
Springfield - Redbank	25-34	Train and car as driver	2	M	5
Springfield - Redbank	25-34	Train and car as passenger	2	F	4
Springfield - Redbank	25-34	Train and other	2	M	4
Springfield - Redbank	25-34	Train and two other methods	3	F	7
Springfield - Redbank	25-34	Train and two other methods	3	M	3
Springfield - Redbank	25-34	Truck	1	M	35
Springfield - Redbank	25-34	Walked only	1	F	40
Springfield - Redbank	25-34	Walked only	1	M	14
Springfield - Redbank	25-34	Worked at home		F	171
Springfield - Redbank	25-34	Worked at home		M	44
Springfield - Redbank	35-44	Bicycle	1	M	16
Springfield - Redbank	35-44	Bus	1	F	3
Springfield - Redbank	35-44	Bus	1	M	6
Springfield - Redbank	35-44	Car as driver	1	F	1662
Springfield - Redbank	35-44	Car as driver	1	M	1990
Springfield - Redbank	35-44	Car as passenger	1	F	94
Springfield - Redbank	35-44	Car as passenger	1	M	53
Springfield - Redbank	35-44	Did not go to work		F	208
Springfield - Redbank	35-44	Did not go to work		M	109
Springfield - Redbank	35-44	Method of travel not stated		F	11
Springfield - Redbank	35-44	Method of travel not stated		M	25
Springfield - Redbank	35-44	Motorbike scooter	1	F	3
Springfield - Redbank	35-44	Motorbike scooter	1	M	27
Springfield - Redbank	35-44	(Other)	1	F	10
Springfield - Redbank	35-44	(Other)	1	M	12
Springfield - Redbank	35-44	Other two methods	2	F	10
Springfield - Redbank	35-44	Other two methods	2	M	10
Springfield - Redbank	35-44	Taxi	1	F	3
Springfield - Redbank	35-44	Taxi	1	M	3
Springfield - Redbank	35-44	Train	1	F	12
Springfield - Redbank	35-44	Train	1	M	12
Springfield - Redbank	35-44	Train and bus	2	F	3
Springfield - Redbank	35-44	Train and car as driver	2	M	3
Springfield - Redbank	35-44	Train and car as passenger	2	F	3
Springfield - Redbank	35-44	Train and two other methods	3	F	3
Springfield - Redbank	35-44	Train and two other methods	3	M	4
Springfield - Redbank	35-44	Truck	1	M	49
Springfield - Redbank	35-44	Walked only	1	F	41
Springfield - Redbank	35-44	Walked only	1	M	9
Springfield - Redbank	35-44	Worked at home		F	228
Springfield - Redbank	35-44	Worked at home		M	91
Springfield - Redbank	45-54	Bicycle	1	F	5
Springfield - Redbank	45-54	Bicycle	1	M	8
Springfield - Redbank	45-54	Bus	1	F	10
Springfield - Redbank	45-54	Bus	1	M	5
Springfield - Redbank	45-54	Car as driver	1	F	1495
Springfield - Redbank	45-54	Car as driver	1	M	1865
Springfield - Redbank	45-54	Car as passenger	1	F	77
Springfield - Redbank	45-54	Car as passenger	1	M	39
Springfield - Redbank	45-54	Did not go to work		F	141
Springfield - Redbank	45-54	Did not go to work		M	97
Springfield - Redbank	45-54	Method of travel not stated		F	28
Springfield - Redbank	45-54	Method of travel not stated		M	18
Springfield - Redbank	45-54	Motorbike scooter	1	M	30
Springfield - Redbank	45-54	(Other)	1	F	16
Springfield - Redbank	45-54	(Other)	1	M	15
Springfield - Redbank	45-54	Other two methods	2	F	13
Springfield - Redbank	45-54	Other two methods	2	M	22
Springfield - Redbank	45-54	Taxi	1	F	3
Springfield - Redbank	45-54	Taxi	1	M	4
Springfield - Redbank	45-54	Train	1	F	3
Springfield - Redbank	45-54	Train	1	M	12
Springfield - Redbank	45-54	Train and bus	2	M	3
Springfield - Redbank	45-54	Train and car as driver	2	F	4
Springfield - Redbank	45-54	Train and car as driver	2	M	8
Springfield - Redbank	45-54	Truck	1	M	46
Springfield - Redbank	45-54	Walked only	1	F	21
Springfield - Redbank	45-54	Walked only	1	M	14
Springfield - Redbank	45-54	Worked at home		F	165
Springfield - Redbank	45-54	Worked at home		M	77
Springfield - Redbank	55-64	Bicycle	1	M	8
Springfield - Redbank	55-64	Bus	1	F	4
Springfield - Redbank	55-64	Bus	1	M	3
Springfield - Redbank	55-64	Car as driver	1	F	760
Springfield - Redbank	55-64	Car as driver	1	M	1229
Springfield - Redbank	55-64	Car as passenger	1	F	62
Springfield - Redbank	55-64	Car as passenger	1	M	23
Springfield - Redbank	55-64	Did not go to work		F	109
Springfield - Redbank	55-64	Did not go to work		M	94
Springfield - Redbank	55-64	Method of travel not stated		F	3
Springfield - Redbank	55-64	Method of travel not stated		M	11
Springfield - Redbank	55-64	Motorbike scooter	1	F	3
Springfield - Redbank	55-64	Motorbike scooter	1	M	16
Springfield - Redbank	55-64	(Other)	1	F	3
Springfield - Redbank	55-64	(Other)	1	M	9
Springfield - Redbank	55-64	Other two methods	2	F	3
Springfield - Redbank	55-64	Other two methods	2	M	12
Springfield - Redbank	55-64	Train	1	M	7
Springfield - Redbank	55-64	Train and bus	2	F	3
Springfield - Redbank	55-64	Truck	1	M	55
Springfield - Redbank	55-64	Walked only	1	F	17
Springfield - Redbank	55-64	Walked only	1	M	14
Springfield - Redbank	55-64	Worked at home		F	100
Springfield - Redbank	55-64	Worked at home		M	66
Springfield - Redbank	65-74	Bicycle	1	M	3
Springfield - Redbank	65-74	Car as driver	1	F	124
Springfield - Redbank	65-74	Car as driver	1	M	237
Springfield - Redbank	65-74	Car as passenger	1	F	10
Springfield - Redbank	65-74	Did not go to work		F	17
Springfield - Redbank	65-74	Did not go to work		M	37
Springfield - Redbank	65-74	Method of travel not stated		F	3
Springfield - Redbank	65-74	(Other)	1	F	3
Springfield - Redbank	65-74	(Other)	1	M	6
Springfield - Redbank	65-74	Other two methods	2	M	4
Springfield - Redbank	65-74	Truck	1	M	12
Springfield - Redbank	65-74	Walked only	1	F	5
Springfield - Redbank	65-74	Walked only	1	M	3
Springfield - Redbank	65-74	Worked at home		F	24
Springfield - Redbank	65-74	Worked at home		M	26
Springfield - Redbank	75+	Car as driver	1	F	4
Springfield - Redbank	75+	Car as driver	1	M	20
Springfield - Redbank	75+	Car as passenger	1	F	3
Springfield - Redbank	75+	Car as passenger	1	M	3
Springfield - Redbank	75+	Did not go to work		M	3
Springfield - Redbank	75+	Method of travel not stated		F	6
Springfield - Redbank	75+	Method of travel not stated		M	7
Springfield - Redbank	75+	Truck	1	M	3
Springfield - Redbank	75+	Worked at home		F	3
Springfield - Redbank	75+	Worked at home		M	5
Beaudesert	15-24	Bus	1	M	3
Beaudesert	15-24	Car as driver	1	F	251
Beaudesert	15-24	Car as driver	1	M	251
Beaudesert	15-24	Car as passenger	1	F	46
Beaudesert	15-24	Car as passenger	1	M	57
Beaudesert	15-24	Did not go to work		F	59
Beaudesert	15-24	Did not go to work		M	39
Beaudesert	15-24	Method of travel not stated		F	3
Beaudesert	15-24	Method of travel not stated		M	6
Beaudesert	15-24	(Other)	1	M	3
Beaudesert	15-24	Other two methods	2	F	3
Beaudesert	15-24	Other two methods	2	M	4
Beaudesert	15-24	Walked only	1	F	7
Beaudesert	15-24	Walked only	1	M	7
Beaudesert	15-24	Worked at home		F	9
Beaudesert	15-24	Worked at home		M	11
Beaudesert	25-34	Bus and car as passenger	2	F	3
Beaudesert	25-34	Car as driver	1	F	301
Beaudesert	25-34	Car as driver	1	M	321
Beaudesert	25-34	Car as passenger	1	F	13
Beaudesert	25-34	Car as passenger	1	M	21
Beaudesert	25-34	Did not go to work		F	47
Beaudesert	25-34	Did not go to work		M	30
Beaudesert	25-34	Method of travel not stated		F	3
Beaudesert	25-34	Method of travel not stated		M	4
Beaudesert	25-34	Motorbike scooter	1	M	12
Beaudesert	25-34	(Other)	1	F	3
Beaudesert	25-34	(Other)	1	M	3
Beaudesert	25-34	Other two methods	2	M	3
Beaudesert	25-34	Truck	1	M	7
Beaudesert	25-34	Walked only	1	F	9
Beaudesert	25-34	Walked only	1	M	8
Beaudesert	25-34	Worked at home		F	31
Beaudesert	25-34	Worked at home		M	12
Beaudesert	35-44	Bicycle	1	M	3
Beaudesert	35-44	Bus	1	M	3
Beaudesert	35-44	Car as driver	1	F	425
Beaudesert	35-44	Car as driver	1	M	341
Beaudesert	35-44	Car as passenger	1	F	9
Beaudesert	35-44	Car as passenger	1	M	16
Beaudesert	35-44	Did not go to work		F	60
Beaudesert	35-44	Did not go to work		M	35
Beaudesert	35-44	Method of travel not stated		M	8
Beaudesert	35-44	(Other)	1	F	3
Beaudesert	35-44	(Other)	1	M	3
Beaudesert	35-44	Other two methods	2	M	4
Beaudesert	35-44	Truck	1	M	15
Beaudesert	35-44	Walked only	1	F	22
Beaudesert	35-44	Walked only	1	M	17
Beaudesert	35-44	Worked at home		F	58
Beaudesert	35-44	Worked at home		M	27
Beaudesert	45-54	Bus	1	F	4
Beaudesert	45-54	Car as driver	1	F	521
Beaudesert	45-54	Car as driver	1	M	392
Beaudesert	45-54	Car as passenger	1	F	22
Beaudesert	45-54	Car as passenger	1	M	14
Beaudesert	45-54	Did not go to work		F	61
Beaudesert	45-54	Did not go to work		M	24
Beaudesert	45-54	Method of travel not stated		F	12
Beaudesert	45-54	Method of travel not stated		M	4
Beaudesert	45-54	Motorbike scooter	1	M	13
Beaudesert	45-54	(Other)	1	F	4
Beaudesert	45-54	(Other)	1	M	4
Beaudesert	45-54	Other two methods	2	M	3
Beaudesert	45-54	Truck	1	M	9
Beaudesert	45-54	Walked only	1	F	14
Beaudesert	45-54	Walked only	1	M	23
Beaudesert	45-54	Worked at home		F	52
Beaudesert	45-54	Worked at home		M	53
Beaudesert	55-64	Car as driver	1	F	297
Beaudesert	55-64	Car as driver	1	M	297
Beaudesert	55-64	Car as passenger	1	F	21
Beaudesert	55-64	Car as passenger	1	M	3
Beaudesert	55-64	Did not go to work		F	51
Beaudesert	55-64	Did not go to work		M	29
Beaudesert	55-64	Method of travel not stated		F	6
Beaudesert	55-64	Method of travel not stated		M	6
Beaudesert	55-64	Motorbike scooter	1	M	3
Beaudesert	55-64	(Other)	1	F	5
Beaudesert	55-64	(Other)	1	M	5
Beaudesert	55-64	Truck	1	M	23
Beaudesert	55-64	Walked only	1	F	20
Beaudesert	55-64	Walked only	1	M	26
Beaudesert	55-64	Worked at home		F	63
Beaudesert	55-64	Worked at home		M	61
Beaudesert	65-74	Car as driver	1	F	41
Beaudesert	65-74	Car as driver	1	M	85
Beaudesert	65-74	Car as passenger	1	F	6
Beaudesert	65-74	Car as passenger	1	M	3
Beaudesert	65-74	Did not go to work		F	18
Beaudesert	65-74	Did not go to work		M	17
Beaudesert	65-74	Method of travel not stated		F	3
Beaudesert	65-74	Method of travel not stated		M	3
Beaudesert	65-74	Motorbike scooter	1	M	3
Beaudesert	65-74	Truck	1	M	11
Beaudesert	65-74	Walked only	1	F	6
Beaudesert	65-74	Walked only	1	M	6
Beaudesert	65-74	Worked at home		F	32
Beaudesert	65-74	Worked at home		M	44
Beaudesert	75+	Car as driver	1	F	4
Beaudesert	75+	Car as driver	1	M	8
Beaudesert	75+	Did not go to work		M	3
Beaudesert	75+	Method of travel not stated		F	3
Beaudesert	75+	Truck	1	M	3
Beaudesert	75+	Walked only	1	F	3
Beaudesert	75+	Walked only	1	M	5
Beaudesert	75+	Worked at home		F	11
Beaudesert	75+	Worked at home		M	16
Beenleigh	15-24	Bicycle	1	M	3
Beenleigh	15-24	Bus	1	F	5
Beenleigh	15-24	Bus	1	M	3
Beenleigh	15-24	Bus and car as passenger	2	M	3
Beenleigh	15-24	Bus and other	2	F	3
Beenleigh	15-24	Car as driver	1	F	521
Beenleigh	15-24	Car as driver	1	M	432
Beenleigh	15-24	Car as passenger	1	F	171
Beenleigh	15-24	Car as passenger	1	M	161
Beenleigh	15-24	Did not go to work		F	147
Beenleigh	15-24	Did not go to work		M	102
Beenleigh	15-24	Method of travel not stated		F	11
Beenleigh	15-24	Method of travel not stated		M	12
Beenleigh	15-24	Motorbike scooter	1	M	10
Beenleigh	15-24	(Other)	1	F	4
Beenleigh	15-24	(Other)	1	M	3
Beenleigh	15-24	Other two methods	2	F	10
Beenleigh	15-24	Other two methods	2	M	3
Beenleigh	15-24	Train	1	F	12
Beenleigh	15-24	Train	1	M	23
Beenleigh	15-24	Train and bus	2	F	11
Beenleigh	15-24	Train and bus	2	M	4
Beenleigh	15-24	Train and car as passenger	2	F	5
Beenleigh	15-24	Train and car as passenger	2	M	5
Beenleigh	15-24	Train and other	2	M	3
Beenleigh	15-24	Train and two other methods	3	F	7
Beenleigh	15-24	Train and two other methods	3	M	7
Beenleigh	15-24	Truck	1	M	6
Beenleigh	15-24	Walked only	1	F	31
Beenleigh	15-24	Walked only	1	M	21
Beenleigh	15-24	Worked at home		F	17
Beenleigh	15-24	Worked at home		M	5
Beenleigh	25-34	Bicycle	1	M	3
Beenleigh	25-34	Bus	1	F	11
Beenleigh	25-34	Bus	1	M	3
Beenleigh	25-34	Car as driver	1	F	820
Beenleigh	25-34	Car as driver	1	M	819
Beenleigh	25-34	Car as passenger	1	F	50
Beenleigh	25-34	Car as passenger	1	M	49
Beenleigh	25-34	Did not go to work		F	148
Beenleigh	25-34	Did not go to work		M	52
Beenleigh	25-34	Ferry	1	M	3
Beenleigh	25-34	Method of travel not stated		F	8
Beenleigh	25-34	Method of travel not stated		M	10
Beenleigh	25-34	Motorbike scooter	1	M	10
Beenleigh	25-34	(Other)	1	F	3
Beenleigh	25-34	Other two methods	2	F	7
Beenleigh	25-34	Other two methods	2	M	5
Beenleigh	25-34	Train	1	F	10
Beenleigh	25-34	Train	1	M	14
Beenleigh	25-34	Train and bus	2	F	3
Beenleigh	25-34	Train and car as driver	2	M	3
Beenleigh	25-34	Truck	1	M	12
Beenleigh	25-34	Walked only	1	F	20
Beenleigh	25-34	Walked only	1	M	7
Beenleigh	25-34	Worked at home		F	57
