SA3_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Melton - Bacchus Marsh	LKA	Owner managers of incorporated enterprises	F	11
Melton - Bacchus Marsh	LKA	Owner managers of incorporated enterprises	M	16
Melton - Bacchus Marsh	LKA	Owner managers of unincorporated enterprises	F	22
Melton - Bacchus Marsh	LKA	Owner managers of unincorporated enterprises	M	10
Melton - Bacchus Marsh	LKA	Status in employment not stated	M	4
Melton - Bacchus Marsh	THA	Employee	F	39
Melton - Bacchus Marsh	THA	Employee	M	16
Melton - Bacchus Marsh	THA	Owner managers of incorporated enterprises	M	7
Melton - Bacchus Marsh	THA	Owner managers of unincorporated enterprises	F	4
Melton - Bacchus Marsh	THA	Owner managers of unincorporated enterprises	M	3
Melton - Bacchus Marsh	TUR	Contributing family workers	M	4
Melton - Bacchus Marsh	TUR	Employee	F	22
Melton - Bacchus Marsh	TUR	Employee	M	16
Melton - Bacchus Marsh	TUR	Owner managers of incorporated enterprises	F	3
Melton - Bacchus Marsh	TUR	Owner managers of incorporated enterprises	M	8
Melton - Bacchus Marsh	TUR	Owner managers of unincorporated enterprises	F	4
Melton - Bacchus Marsh	TUR	Owner managers of unincorporated enterprises	M	8
Melton - Bacchus Marsh	GBR	Contributing family workers	F	12
Melton - Bacchus Marsh	GBR	Contributing family workers	M	5
Melton - Bacchus Marsh	GBR	Employee	F	457
Melton - Bacchus Marsh	GBR	Employee	M	326
Melton - Bacchus Marsh	GBR	Owner managers of incorporated enterprises	F	18
Melton - Bacchus Marsh	GBR	Owner managers of incorporated enterprises	M	51
Melton - Bacchus Marsh	GBR	Owner managers of unincorporated enterprises	F	37
Melton - Bacchus Marsh	GBR	Owner managers of unincorporated enterprises	M	41
Melton - Bacchus Marsh	GBR	Status in employment not stated	F	6
Melton - Bacchus Marsh	GBR	Status in employment not stated	M	3
Melton - Bacchus Marsh	USA	Employee	F	28
Melton - Bacchus Marsh	USA	Employee	M	26
Melton - Bacchus Marsh	USA	Owner managers of unincorporated enterprises	F	4
Melton - Bacchus Marsh	USA	Status in employment not stated	F	3
Melton - Bacchus Marsh	VNM	Contributing family workers	F	15
Melton - Bacchus Marsh	VNM	Contributing family workers	M	11
Melton - Bacchus Marsh	VNM	Employee	F	177
Melton - Bacchus Marsh	VNM	Employee	M	178
Melton - Bacchus Marsh	VNM	Owner managers of incorporated enterprises	F	11
Melton - Bacchus Marsh	VNM	Owner managers of incorporated enterprises	M	29
Melton - Bacchus Marsh	VNM	Owner managers of unincorporated enterprises	F	26
Melton - Bacchus Marsh	VNM	Owner managers of unincorporated enterprises	M	27
Melton - Bacchus Marsh	VNM	Status in employment not stated	F	3
Melton - Bacchus Marsh	VNM	Status in employment not stated	M	3
Melton - Bacchus Marsh	ZWE	Contributing family workers	F	3
Melton - Bacchus Marsh	ZWE	Employee	F	14
Melton - Bacchus Marsh	ZWE	Employee	M	16
Melton - Bacchus Marsh	ZWE	Owner managers of unincorporated enterprises	M	3
Melton - Bacchus Marsh	ZWE	Status in employment not stated	F	7
Wyndham		Contributing family workers	F	51
Wyndham		Contributing family workers	M	32
Wyndham		Employee	F	1862
Wyndham		Employee	M	2737
Wyndham		Owner managers of incorporated enterprises	F	133
Wyndham		Owner managers of incorporated enterprises	M	322
Wyndham		Owner managers of unincorporated enterprises	F	301
Wyndham		Owner managers of unincorporated enterprises	M	314
Wyndham		Status in employment not stated	F	75
Wyndham		Status in employment not stated	M	91
Wyndham	AUS	Contributing family workers	F	213
Wyndham	AUS	Contributing family workers	M	156
Wyndham	AUS	Employee	F	15414
Wyndham	AUS	Employee	M	16971
Wyndham	AUS	Owner managers of incorporated enterprises	F	504
Wyndham	AUS	Owner managers of incorporated enterprises	M	1528
Wyndham	AUS	Owner managers of unincorporated enterprises	F	681
Wyndham	AUS	Owner managers of unincorporated enterprises	M	991
Wyndham	AUS	Status in employment not stated	F	115
Wyndham	AUS	Status in employment not stated	M	203
Wyndham	CAN	Employee	F	62
Wyndham	CAN	Employee	M	35
Wyndham	CAN	Owner managers of incorporated enterprises	F	6
Wyndham	CAN	Owner managers of unincorporated enterprises	F	3
Wyndham	CAN	Owner managers of unincorporated enterprises	M	7
Wyndham	CHN	Contributing family workers	F	44
Wyndham	CHN	Contributing family workers	M	47
Wyndham	CHN	Employee	F	413
Wyndham	CHN	Employee	M	412
Wyndham	CHN	Owner managers of incorporated enterprises	F	83
Wyndham	CHN	Owner managers of incorporated enterprises	M	138
Wyndham	CHN	Owner managers of unincorporated enterprises	F	62
Wyndham	CHN	Owner managers of unincorporated enterprises	M	68
Wyndham	CHN	Status in employment not stated	F	5
Wyndham	HRV	Contributing family workers	F	3
Wyndham	HRV	Employee	F	74
Wyndham	HRV	Employee	M	93
Wyndham	HRV	Owner managers of incorporated enterprises	F	4
Wyndham	HRV	Owner managers of incorporated enterprises	M	9
Wyndham	HRV	Owner managers of unincorporated enterprises	F	5
Wyndham	HRV	Owner managers of unincorporated enterprises	M	7
Wyndham	EGY	Contributing family workers	F	3
Wyndham	EGY	Employee	F	38
Wyndham	EGY	Employee	M	60
Wyndham	EGY	Owner managers of incorporated enterprises	F	3
Wyndham	EGY	Owner managers of incorporated enterprises	M	9
Wyndham	EGY	Owner managers of unincorporated enterprises	F	3
Wyndham	EGY	Owner managers of unincorporated enterprises	M	13
Wyndham	FJI	Contributing family workers	M	4
Wyndham	FJI	Employee	F	104
Wyndham	FJI	Employee	M	122
Wyndham	FJI	Owner managers of incorporated enterprises	F	4
Wyndham	FJI	Owner managers of incorporated enterprises	M	12
Wyndham	FJI	Owner managers of unincorporated enterprises	F	4
Wyndham	FJI	Owner managers of unincorporated enterprises	M	9
Wyndham	FJI	Status in employment not stated	M	4
Wyndham	MKD	Contributing family workers	F	3
Wyndham	MKD	Employee	F	112
Wyndham	MKD	Employee	M	201
Wyndham	MKD	Owner managers of incorporated enterprises	F	6
Wyndham	MKD	Owner managers of incorporated enterprises	M	22
Wyndham	MKD	Owner managers of unincorporated enterprises	F	7
Wyndham	MKD	Owner managers of unincorporated enterprises	M	13
Wyndham	MKD	Status in employment not stated	M	3
Wyndham	DEU	Employee	F	70
Wyndham	DEU	Employee	M	84
Wyndham	DEU	Owner managers of incorporated enterprises	F	8
Wyndham	DEU	Owner managers of incorporated enterprises	M	8
Wyndham	DEU	Owner managers of unincorporated enterprises	F	3
Wyndham	DEU	Owner managers of unincorporated enterprises	M	8
Wyndham	GRC	Contributing family workers	M	3
Wyndham	GRC	Employee	F	33
Wyndham	GRC	Employee	M	90
Wyndham	GRC	Owner managers of incorporated enterprises	F	3
Wyndham	GRC	Owner managers of incorporated enterprises	M	21
Wyndham	GRC	Owner managers of unincorporated enterprises	F	6
Wyndham	GRC	Owner managers of unincorporated enterprises	M	6
Wyndham	HKG	Contributing family workers	F	4
Wyndham	HKG	Employee	F	73
Wyndham	HKG	Employee	M	61
Wyndham	HKG	Owner managers of incorporated enterprises	F	3
Wyndham	HKG	Owner managers of incorporated enterprises	M	7
Wyndham	HKG	Owner managers of unincorporated enterprises	F	5
Wyndham	HKG	Owner managers of unincorporated enterprises	M	10
Wyndham	IND	Contributing family workers	F	36
Wyndham	IND	Contributing family workers	M	38
Wyndham	IND	Employee	F	1584
Wyndham	IND	Employee	M	2332
Wyndham	IND	Owner managers of incorporated enterprises	F	135
Wyndham	IND	Owner managers of incorporated enterprises	M	443
Wyndham	IND	Owner managers of unincorporated enterprises	F	208
Wyndham	IND	Owner managers of unincorporated enterprises	M	262
Wyndham	IND	Status in employment not stated	F	18
Wyndham	IND	Status in employment not stated	M	42
Wyndham	IDN	Employee	F	102
Wyndham	IDN	Employee	M	84
Wyndham	IDN	Owner managers of incorporated enterprises	M	23
Wyndham	IDN	Owner managers of unincorporated enterprises	F	30
Wyndham	IDN	Owner managers of unincorporated enterprises	M	9
Wyndham	IRN	Employee	F	46
Wyndham	IRN	Employee	M	84
Wyndham	IRN	Owner managers of incorporated enterprises	F	3
Wyndham	IRN	Owner managers of incorporated enterprises	M	11
Wyndham	IRN	Owner managers of unincorporated enterprises	F	7
Wyndham	IRN	Owner managers of unincorporated enterprises	M	7
Wyndham	IRN	Status in employment not stated	M	3
Wyndham	IRQ	Employee	F	9
Wyndham	IRQ	Employee	M	64
Wyndham	IRQ	Owner managers of incorporated enterprises	F	4
Wyndham	IRQ	Owner managers of incorporated enterprises	M	6
Wyndham	IRQ	Owner managers of unincorporated enterprises	M	8
Wyndham	IRL	Employee	F	66
Wyndham	IRL	Employee	M	97
Wyndham	IRL	Owner managers of incorporated enterprises	F	4
Wyndham	IRL	Owner managers of incorporated enterprises	M	7
Wyndham	IRL	Owner managers of unincorporated enterprises	F	3
Wyndham	IRL	Owner managers of unincorporated enterprises	M	6
Wyndham	ITA	Contributing family workers	F	3
Wyndham	ITA	Contributing family workers	M	8
Wyndham	ITA	Employee	F	103
Wyndham	ITA	Employee	M	218
Wyndham	ITA	Owner managers of incorporated enterprises	F	5
Wyndham	ITA	Owner managers of incorporated enterprises	M	58
Wyndham	ITA	Owner managers of unincorporated enterprises	F	6
Wyndham	ITA	Owner managers of unincorporated enterprises	M	25
Wyndham	ITA	Status in employment not stated	F	7
Wyndham	JPN	Employee	F	59
Wyndham	JPN	Employee	M	30
Wyndham	JPN	Owner managers of unincorporated enterprises	F	5
Wyndham	JPN	Owner managers of unincorporated enterprises	M	3
Wyndham	LBN	Contributing family workers	F	7
Wyndham	LBN	Contributing family workers	M	9
Wyndham	LBN	Employee	F	56
Wyndham	LBN	Employee	M	97
Wyndham	LBN	Owner managers of incorporated enterprises	F	10
Wyndham	LBN	Owner managers of incorporated enterprises	M	27
Wyndham	LBN	Owner managers of unincorporated enterprises	F	22
Wyndham	LBN	Owner managers of unincorporated enterprises	M	37
Wyndham	LBN	Status in employment not stated	M	5
Wyndham	MYS	Contributing family workers	F	3
Wyndham	MYS	Contributing family workers	M	3
Wyndham	MYS	Employee	F	221
Wyndham	MYS	Employee	M	150
Wyndham	MYS	Owner managers of incorporated enterprises	F	11
Wyndham	MYS	Owner managers of incorporated enterprises	M	35
Wyndham	MYS	Owner managers of unincorporated enterprises	F	23
Wyndham	MYS	Owner managers of unincorporated enterprises	M	18
Wyndham	MYS	Status in employment not stated	M	3
Wyndham	MLT	Contributing family workers	F	3
Wyndham	MLT	Contributing family workers	M	3
Wyndham	MLT	Employee	F	103
Wyndham	MLT	Employee	M	193
Wyndham	MLT	Owner managers of incorporated enterprises	F	11
Wyndham	MLT	Owner managers of incorporated enterprises	M	24
Wyndham	MLT	Owner managers of unincorporated enterprises	F	3
Wyndham	MLT	Owner managers of unincorporated enterprises	M	16
Wyndham	MLT	Status in employment not stated	F	4
Wyndham	MLT	Status in employment not stated	M	4
Wyndham	NLD	Contributing family workers	M	3
Wyndham	NLD	Employee	F	14
Wyndham	NLD	Employee	M	34
Wyndham	NLD	Owner managers of incorporated enterprises	M	4
Wyndham	NLD	Owner managers of unincorporated enterprises	F	3
Wyndham	NZL	Contributing family workers	F	16
Wyndham	NZL	Contributing family workers	M	6
Wyndham	NZL	Employee	F	903
Wyndham	NZL	Employee	M	1295
Wyndham	NZL	Owner managers of incorporated enterprises	F	27
Wyndham	NZL	Owner managers of incorporated enterprises	M	53
Wyndham	NZL	Owner managers of unincorporated enterprises	F	70
Wyndham	NZL	Owner managers of unincorporated enterprises	M	54
Wyndham	NZL	Status in employment not stated	F	14
Wyndham	NZL	Status in employment not stated	M	18
Wyndham	PAK	Contributing family workers	M	4
Wyndham	PAK	Employee	F	94
Wyndham	PAK	Employee	M	244
Wyndham	PAK	Owner managers of incorporated enterprises	F	22
Wyndham	PAK	Owner managers of incorporated enterprises	M	33
Wyndham	PAK	Owner managers of unincorporated enterprises	F	55
Wyndham	PAK	Owner managers of unincorporated enterprises	M	40
Wyndham	PAK	Status in employment not stated	M	4
Wyndham	PHL	Contributing family workers	F	3
Wyndham	PHL	Contributing family workers	M	4
Wyndham	PHL	Employee	F	791
Wyndham	PHL	Employee	M	825
Wyndham	PHL	Owner managers of incorporated enterprises	F	19
Wyndham	PHL	Owner managers of incorporated enterprises	M	23
Wyndham	PHL	Owner managers of unincorporated enterprises	F	29
Wyndham	PHL	Owner managers of unincorporated enterprises	M	19
Wyndham	PHL	Status in employment not stated	F	8
Wyndham	PHL	Status in employment not stated	M	9
Wyndham	POL	Employee	F	74
Wyndham	POL	Employee	M	93
Wyndham	POL	Owner managers of incorporated enterprises	F	9
Wyndham	POL	Owner managers of incorporated enterprises	M	7
Wyndham	POL	Owner managers of unincorporated enterprises	F	6
Wyndham	POL	Owner managers of unincorporated enterprises	M	9
Wyndham	POL	Status in employment not stated	M	3
Wyndham	SGP	Employee	F	91
Wyndham	SGP	Employee	M	70
Wyndham	SGP	Owner managers of incorporated enterprises	F	6
Wyndham	SGP	Owner managers of incorporated enterprises	M	12
Wyndham	SGP	Owner managers of unincorporated enterprises	F	10
Wyndham	SGP	Owner managers of unincorporated enterprises	M	8
Wyndham	ZAF	Contributing family workers	F	3
Wyndham	ZAF	Contributing family workers	M	3
Wyndham	ZAF	Employee	F	137
Wyndham	ZAF	Employee	M	161
Wyndham	ZAF	Owner managers of incorporated enterprises	F	14
Wyndham	ZAF	Owner managers of incorporated enterprises	M	18
Wyndham	ZAF	Owner managers of unincorporated enterprises	F	22
Wyndham	ZAF	Owner managers of unincorporated enterprises	M	16
Wyndham	KOR	Contributing family workers	F	4
Wyndham	KOR	Employee	F	38
Wyndham	KOR	Employee	M	49
Wyndham	KOR	Owner managers of incorporated enterprises	F	7
Wyndham	KOR	Owner managers of incorporated enterprises	M	6
Wyndham	KOR	Owner managers of unincorporated enterprises	F	17
Wyndham	KOR	Owner managers of unincorporated enterprises	M	9
Wyndham	KOR	Status in employment not stated	M	4
Wyndham	LKA	Contributing family workers	F	3
Wyndham	LKA	Contributing family workers	M	5
Wyndham	LKA	Employee	F	212
Wyndham	LKA	Employee	M	337
Wyndham	LKA	Owner managers of incorporated enterprises	F	9
Wyndham	LKA	Owner managers of incorporated enterprises	M	39
Wyndham	LKA	Owner managers of unincorporated enterprises	F	45
Wyndham	LKA	Owner managers of unincorporated enterprises	M	26
Wyndham	LKA	Status in employment not stated	M	3
Wyndham	THA	Contributing family workers	F	3
Wyndham	THA	Employee	F	104
Wyndham	THA	Employee	M	77
Wyndham	THA	Owner managers of incorporated enterprises	F	7
Wyndham	THA	Owner managers of incorporated enterprises	M	6
Wyndham	THA	Owner managers of unincorporated enterprises	F	26
Wyndham	THA	Owner managers of unincorporated enterprises	M	3
Wyndham	THA	Status in employment not stated	F	3
Wyndham	TUR	Contributing family workers	M	3
Wyndham	TUR	Employee	F	23
Wyndham	TUR	Employee	M	65
Wyndham	TUR	Owner managers of incorporated enterprises	F	4
Wyndham	TUR	Owner managers of incorporated enterprises	M	11
Wyndham	TUR	Owner managers of unincorporated enterprises	F	5
Wyndham	TUR	Owner managers of unincorporated enterprises	M	11
Wyndham	TUR	Status in employment not stated	M	3
Wyndham	GBR	Contributing family workers	F	12
Wyndham	GBR	Contributing family workers	M	4
Wyndham	GBR	Employee	F	912
Wyndham	GBR	Employee	M	1003
Wyndham	GBR	Owner managers of incorporated enterprises	F	46
Wyndham	GBR	Owner managers of incorporated enterprises	M	75
Wyndham	GBR	Owner managers of unincorporated enterprises	F	58
Wyndham	GBR	Owner managers of unincorporated enterprises	M	76
Wyndham	GBR	Status in employment not stated	F	8
Wyndham	GBR	Status in employment not stated	M	4
Wyndham	USA	Contributing family workers	F	3
Wyndham	USA	Employee	F	57
Wyndham	USA	Employee	M	72
Wyndham	USA	Owner managers of incorporated enterprises	F	6
Wyndham	USA	Owner managers of incorporated enterprises	M	8
Wyndham	USA	Owner managers of unincorporated enterprises	F	3
Wyndham	USA	Owner managers of unincorporated enterprises	M	11
Wyndham	VNM	Contributing family workers	F	10
Wyndham	VNM	Contributing family workers	M	13
Wyndham	VNM	Employee	F	520
Wyndham	VNM	Employee	M	823
Wyndham	VNM	Owner managers of incorporated enterprises	F	24
Wyndham	VNM	Owner managers of incorporated enterprises	M	49
Wyndham	VNM	Owner managers of unincorporated enterprises	F	32
Wyndham	VNM	Owner managers of unincorporated enterprises	M	38
Wyndham	VNM	Status in employment not stated	F	6
Wyndham	VNM	Status in employment not stated	M	12
Wyndham	ZWE	Employee	F	27
Wyndham	ZWE	Employee	M	40
Frankston		Contributing family workers	F	26
Frankston		Contributing family workers	M	41
Frankston		Employee	F	940
Frankston		Employee	M	804
Frankston		Owner managers of incorporated enterprises	F	63
Frankston		Owner managers of incorporated enterprises	M	151
Frankston		Owner managers of unincorporated enterprises	F	88
Frankston		Owner managers of unincorporated enterprises	M	131
Frankston		Status in employment not stated	F	24
Frankston		Status in employment not stated	M	36
Frankston	AUS	Contributing family workers	F	222
Frankston	AUS	Contributing family workers	M	172
Frankston	AUS	Employee	F	14940
Frankston	AUS	Employee	M	10612
Frankston	AUS	Owner managers of incorporated enterprises	F	671
Frankston	AUS	Owner managers of incorporated enterprises	M	1725
Frankston	AUS	Owner managers of unincorporated enterprises	F	885
Frankston	AUS	Owner managers of unincorporated enterprises	M	1379
Frankston	AUS	Status in employment not stated	F	135
Frankston	AUS	Status in employment not stated	M	154
Frankston	CAN	Employee	F	36
Frankston	CAN	Employee	M	20
Frankston	CAN	Owner managers of incorporated enterprises	F	3
Frankston	CAN	Owner managers of unincorporated enterprises	F	9
Frankston	CHN	Contributing family workers	F	23
Frankston	CHN	Contributing family workers	M	20
Frankston	CHN	Employee	F	199
Frankston	CHN	Employee	M	146
Frankston	CHN	Owner managers of incorporated enterprises	F	37
Frankston	CHN	Owner managers of incorporated enterprises	M	57
Frankston	CHN	Owner managers of unincorporated enterprises	F	33
Frankston	CHN	Owner managers of unincorporated enterprises	M	41
Frankston	CHN	Status in employment not stated	M	3
Frankston	HRV	Employee	F	26
Frankston	HRV	Employee	M	21
Frankston	HRV	Owner managers of incorporated enterprises	F	6
Frankston	HRV	Owner managers of incorporated enterprises	M	9
Frankston	HRV	Owner managers of unincorporated enterprises	M	6
Frankston	EGY	Contributing family workers	F	3
Frankston	EGY	Contributing family workers	M	3
Frankston	EGY	Employee	F	21
Frankston	EGY	Employee	M	23
Frankston	EGY	Owner managers of incorporated enterprises	M	10
Frankston	EGY	Owner managers of unincorporated enterprises	M	7
Frankston	FJI	Employee	F	69
Frankston	FJI	Employee	M	44
Frankston	FJI	Owner managers of incorporated enterprises	M	4
Frankston	FJI	Owner managers of unincorporated enterprises	M	4
Frankston	MKD	Employee	F	5
