SA3_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Mt Gravatt	50-54	Employed (full-time)	1	11
Mt Gravatt	50-54	Employed (part-time)		3
Mt Gravatt	50-54	Employed (part-time)	0	800
Mt Gravatt	50-54	Employed (part-time)	1	5
Mt Gravatt	55-59			3
Mt Gravatt	55-59		0	42
Mt Gravatt	55-59		1	3
Mt Gravatt	55-59	Employed (away from work)	0	88
Mt Gravatt	55-59	Employed (away from work)	1	3
Mt Gravatt	55-59	Employed (full-time)		15
Mt Gravatt	55-59	Employed (full-time)	0	1740
Mt Gravatt	55-59	Employed (full-time)	1	12
Mt Gravatt	55-59	Employed (part-time)		10
Mt Gravatt	55-59	Employed (part-time)	0	768
Mt Gravatt	55-59	Employed (part-time)	1	9
Mt Gravatt	60-64		0	21
Mt Gravatt	60-64	Employed (away from work)	0	80
Mt Gravatt	60-64	Employed (away from work)	1	4
Mt Gravatt	60-64	Employed (full-time)		10
Mt Gravatt	60-64	Employed (full-time)	0	998
Mt Gravatt	60-64	Employed (full-time)	1	7
Mt Gravatt	60-64	Employed (part-time)		3
Mt Gravatt	60-64	Employed (part-time)	0	633
Mt Gravatt	60-64	Employed (part-time)	1	12
Mt Gravatt	65-69		0	6
Mt Gravatt	65-69	Employed (away from work)	0	28
Mt Gravatt	65-69	Employed (full-time)		9
Mt Gravatt	65-69	Employed (full-time)	0	323
Mt Gravatt	65-69	Employed (full-time)	1	4
Mt Gravatt	65-69	Employed (part-time)		3
Mt Gravatt	65-69	Employed (part-time)	0	393
Mt Gravatt	65-69	Employed (part-time)	1	6
Mt Gravatt	70-74		0	3
Mt Gravatt	70-74	Employed (away from work)	0	9
Mt Gravatt	70-74	Employed (full-time)		3
Mt Gravatt	70-74	Employed (full-time)	0	86
Mt Gravatt	70-74	Employed (part-time)	0	116
Mt Gravatt	70-74	Employed (part-time)	1	8
Mt Gravatt	75+		0	4
Mt Gravatt	75+		1	3
Mt Gravatt	75+	Employed (away from work)	0	3
Mt Gravatt	75+	Employed (full-time)	0	17
Mt Gravatt	75+	Employed (full-time)	1	3
Mt Gravatt	75+	Employed (part-time)	0	73
Mt Gravatt	75+	Employed (part-time)	1	3
Nathan	15-19		0	31
Nathan	15-19	Employed (away from work)	0	19
Nathan	15-19	Employed (full-time)		4
Nathan	15-19	Employed (full-time)	0	193
Nathan	15-19	Employed (part-time)	0	561
Nathan	15-19	Employed (part-time)	1	5
Nathan	20-24			4
Nathan	20-24		0	55
Nathan	20-24	Employed (away from work)	0	35
Nathan	20-24	Employed (full-time)		11
Nathan	20-24	Employed (full-time)	0	1050
Nathan	20-24	Employed (full-time)	1	4
Nathan	20-24	Employed (part-time)		4
Nathan	20-24	Employed (part-time)	0	808
Nathan	20-24	Employed (part-time)	1	10
Nathan	25-29			6
Nathan	25-29		0	49
Nathan	25-29	Employed (away from work)	0	64
Nathan	25-29	Employed (full-time)		16
Nathan	25-29	Employed (full-time)	0	1702
Nathan	25-29	Employed (full-time)	1	6
Nathan	25-29	Employed (part-time)		4
Nathan	25-29	Employed (part-time)	0	567
Nathan	25-29	Employed (part-time)	1	4
Nathan	30-34		0	39
Nathan	30-34	Employed (away from work)	0	95
Nathan	30-34	Employed (full-time)		11
Nathan	30-34	Employed (full-time)	0	1867
Nathan	30-34	Employed (part-time)		5
Nathan	30-34	Employed (part-time)	0	646
Nathan	30-34	Employed (part-time)	1	14
Nathan	35-39			3
Nathan	35-39		0	35
Nathan	35-39	Employed (away from work)	0	64
Nathan	35-39	Employed (full-time)		10
Nathan	35-39	Employed (full-time)	0	1711
Nathan	35-39	Employed (part-time)		5
Nathan	35-39	Employed (part-time)	0	619
Nathan	35-39	Employed (part-time)	1	3
Nathan	40-44		0	38
Nathan	40-44	Employed (away from work)	0	39
Nathan	40-44	Employed (full-time)		23
Nathan	40-44	Employed (full-time)	0	1699
Nathan	40-44	Employed (full-time)	1	3
Nathan	40-44	Employed (part-time)		14
Nathan	40-44	Employed (part-time)	0	581
Nathan	40-44	Employed (part-time)	1	4
Nathan	45-49			4
Nathan	45-49		0	29
Nathan	45-49	Employed (away from work)	0	52
Nathan	45-49	Employed (full-time)		17
Nathan	45-49	Employed (full-time)	0	1707
Nathan	45-49	Employed (full-time)	1	12
Nathan	45-49	Employed (part-time)		4
Nathan	45-49	Employed (part-time)	0	551
Nathan	45-49	Employed (part-time)	1	12
Nathan	50-54		0	30
Nathan	50-54	Employed (away from work)	0	50
Nathan	50-54	Employed (full-time)		15
Nathan	50-54	Employed (full-time)	0	1563
Nathan	50-54	Employed (full-time)	1	11
Nathan	50-54	Employed (part-time)		7
Nathan	50-54	Employed (part-time)	0	471
Nathan	50-54	Employed (part-time)	1	10
Nathan	55-59			3
Nathan	55-59		0	20
Nathan	55-59	Employed (away from work)	0	53
Nathan	55-59	Employed (away from work)	1	4
Nathan	55-59	Employed (full-time)		20
Nathan	55-59	Employed (full-time)	0	1290
Nathan	55-59	Employed (full-time)	1	7
Nathan	55-59	Employed (part-time)		4
Nathan	55-59	Employed (part-time)	0	411
Nathan	55-59	Employed (part-time)	1	17
Nathan	60-64		0	9
Nathan	60-64	Employed (away from work)	0	32
Nathan	60-64	Employed (away from work)	1	3
Nathan	60-64	Employed (full-time)		13
Nathan	60-64	Employed (full-time)	0	764
Nathan	60-64	Employed (full-time)	1	6
Nathan	60-64	Employed (part-time)		3
Nathan	60-64	Employed (part-time)	0	334
Nathan	60-64	Employed (part-time)	1	8
Nathan	65-69		0	15
Nathan	65-69	Employed (away from work)	0	16
Nathan	65-69	Employed (full-time)	0	239
Nathan	65-69	Employed (part-time)	0	215
Nathan	70-74		0	4
Nathan	70-74	Employed (away from work)	0	12
Nathan	70-74	Employed (full-time)	0	68
Nathan	70-74	Employed (part-time)	0	92
Nathan	70-74	Employed (part-time)	1	3
Nathan	75+		0	3
Nathan	75+	Employed (away from work)	0	9
Nathan	75+	Employed (full-time)	0	16
Nathan	75+	Employed (part-time)	0	40
Rocklea - Acacia Ridge	15-19		0	31
Rocklea - Acacia Ridge	15-19	Employed (away from work)	0	33
Rocklea - Acacia Ridge	15-19	Employed (full-time)		10
Rocklea - Acacia Ridge	15-19	Employed (full-time)	0	428
Rocklea - Acacia Ridge	15-19	Employed (full-time)	1	3
Rocklea - Acacia Ridge	15-19	Employed (part-time)		7
Rocklea - Acacia Ridge	15-19	Employed (part-time)	0	804
Rocklea - Acacia Ridge	15-19	Employed (part-time)	1	11
Rocklea - Acacia Ridge	20-24			7
Rocklea - Acacia Ridge	20-24		0	114
Rocklea - Acacia Ridge	20-24	Employed (away from work)	0	74
Rocklea - Acacia Ridge	20-24	Employed (full-time)		18
Rocklea - Acacia Ridge	20-24	Employed (full-time)	0	2140
Rocklea - Acacia Ridge	20-24	Employed (full-time)	1	12
Rocklea - Acacia Ridge	20-24	Employed (part-time)		8
Rocklea - Acacia Ridge	20-24	Employed (part-time)	0	962
Rocklea - Acacia Ridge	20-24	Employed (part-time)	1	25
Rocklea - Acacia Ridge	25-29			3
Rocklea - Acacia Ridge	25-29		0	89
Rocklea - Acacia Ridge	25-29	Employed (away from work)	0	105
Rocklea - Acacia Ridge	25-29	Employed (full-time)		28
Rocklea - Acacia Ridge	25-29	Employed (full-time)	0	3043
Rocklea - Acacia Ridge	25-29	Employed (full-time)	1	9
Rocklea - Acacia Ridge	25-29	Employed (part-time)		9
Rocklea - Acacia Ridge	25-29	Employed (part-time)	0	898
Rocklea - Acacia Ridge	25-29	Employed (part-time)	1	20
Rocklea - Acacia Ridge	30-34		0	89
Rocklea - Acacia Ridge	30-34	Employed (away from work)	0	138
Rocklea - Acacia Ridge	30-34	Employed (away from work)	1	7
Rocklea - Acacia Ridge	30-34	Employed (full-time)		34
Rocklea - Acacia Ridge	30-34	Employed (full-time)	0	3195
Rocklea - Acacia Ridge	30-34	Employed (full-time)	1	10
Rocklea - Acacia Ridge	30-34	Employed (part-time)		15
Rocklea - Acacia Ridge	30-34	Employed (part-time)	0	886
Rocklea - Acacia Ridge	30-34	Employed (part-time)	1	19
Rocklea - Acacia Ridge	35-39		0	74
Rocklea - Acacia Ridge	35-39	Employed (away from work)	0	103
Rocklea - Acacia Ridge	35-39	Employed (away from work)	1	3
Rocklea - Acacia Ridge	35-39	Employed (full-time)		33
Rocklea - Acacia Ridge	35-39	Employed (full-time)	0	3265
Rocklea - Acacia Ridge	35-39	Employed (full-time)	1	7
Rocklea - Acacia Ridge	35-39	Employed (part-time)		13
Rocklea - Acacia Ridge	35-39	Employed (part-time)	0	812
Rocklea - Acacia Ridge	35-39	Employed (part-time)	1	21
Rocklea - Acacia Ridge	40-44			4
Rocklea - Acacia Ridge	40-44		0	60
Rocklea - Acacia Ridge	40-44	Employed (away from work)	0	85
Rocklea - Acacia Ridge	40-44	Employed (full-time)		38
Rocklea - Acacia Ridge	40-44	Employed (full-time)	0	3561
Rocklea - Acacia Ridge	40-44	Employed (full-time)	1	15
Rocklea - Acacia Ridge	40-44	Employed (part-time)		3
Rocklea - Acacia Ridge	40-44	Employed (part-time)	0	776
Rocklea - Acacia Ridge	40-44	Employed (part-time)	1	8
Rocklea - Acacia Ridge	45-49			3
Rocklea - Acacia Ridge	45-49		0	67
Rocklea - Acacia Ridge	45-49	Employed (away from work)	0	80
Rocklea - Acacia Ridge	45-49	Employed (away from work)	1	3
Rocklea - Acacia Ridge	45-49	Employed (full-time)		47
Rocklea - Acacia Ridge	45-49	Employed (full-time)	0	3601
Rocklea - Acacia Ridge	45-49	Employed (full-time)	1	19
Rocklea - Acacia Ridge	45-49	Employed (part-time)		15
Rocklea - Acacia Ridge	45-49	Employed (part-time)	0	725
Rocklea - Acacia Ridge	45-49	Employed (part-time)	1	20
Rocklea - Acacia Ridge	50-54		0	65
Rocklea - Acacia Ridge	50-54	Employed (away from work)	0	101
Rocklea - Acacia Ridge	50-54	Employed (away from work)	1	6
Rocklea - Acacia Ridge	50-54	Employed (full-time)		53
Rocklea - Acacia Ridge	50-54	Employed (full-time)	0	3331
Rocklea - Acacia Ridge	50-54	Employed (full-time)	1	27
Rocklea - Acacia Ridge	50-54	Employed (part-time)		3
Rocklea - Acacia Ridge	50-54	Employed (part-time)	0	657
Rocklea - Acacia Ridge	50-54	Employed (part-time)	1	19
Rocklea - Acacia Ridge	55-59			4
Rocklea - Acacia Ridge	55-59		0	47
Rocklea - Acacia Ridge	55-59	Employed (away from work)	0	100
Rocklea - Acacia Ridge	55-59	Employed (away from work)	1	4
Rocklea - Acacia Ridge	55-59	Employed (full-time)		40
Rocklea - Acacia Ridge	55-59	Employed (full-time)	0	2586
Rocklea - Acacia Ridge	55-59	Employed (full-time)	1	15
Rocklea - Acacia Ridge	55-59	Employed (part-time)		8
Rocklea - Acacia Ridge	55-59	Employed (part-time)	0	567
Rocklea - Acacia Ridge	55-59	Employed (part-time)	1	16
Rocklea - Acacia Ridge	60-64		0	31
Rocklea - Acacia Ridge	60-64	Employed (away from work)	0	68
Rocklea - Acacia Ridge	60-64	Employed (away from work)	1	6
Rocklea - Acacia Ridge	60-64	Employed (full-time)		21
Rocklea - Acacia Ridge	60-64	Employed (full-time)	0	1557
Rocklea - Acacia Ridge	60-64	Employed (full-time)	1	10
Rocklea - Acacia Ridge	60-64	Employed (part-time)		9
Rocklea - Acacia Ridge	60-64	Employed (part-time)	0	462
Rocklea - Acacia Ridge	60-64	Employed (part-time)	1	9
Rocklea - Acacia Ridge	65-69		0	14
Rocklea - Acacia Ridge	65-69	Employed (away from work)	0	22
Rocklea - Acacia Ridge	65-69	Employed (full-time)		8
Rocklea - Acacia Ridge	65-69	Employed (full-time)	0	479
Rocklea - Acacia Ridge	65-69	Employed (part-time)		3
Rocklea - Acacia Ridge	65-69	Employed (part-time)	0	287
Rocklea - Acacia Ridge	70-74		0	5
Rocklea - Acacia Ridge	70-74	Employed (away from work)	0	11
Rocklea - Acacia Ridge	70-74	Employed (full-time)		3
Rocklea - Acacia Ridge	70-74	Employed (full-time)	0	100
Rocklea - Acacia Ridge	70-74	Employed (part-time)		3
Rocklea - Acacia Ridge	70-74	Employed (part-time)	0	117
Rocklea - Acacia Ridge	70-74	Employed (part-time)	1	7
Rocklea - Acacia Ridge	75+		0	7
Rocklea - Acacia Ridge	75+	Employed (away from work)	0	3
Rocklea - Acacia Ridge	75+	Employed (full-time)	0	34
Rocklea - Acacia Ridge	75+	Employed (part-time)	0	51
Rocklea - Acacia Ridge	75+	Employed (part-time)	1	3
Sunnybank	15-19		0	10
Sunnybank	15-19	Employed (away from work)	0	9
Sunnybank	15-19	Employed (full-time)	0	47
Sunnybank	15-19	Employed (full-time)	1	3
Sunnybank	15-19	Employed (part-time)		7
Sunnybank	15-19	Employed (part-time)	0	298
Sunnybank	15-19	Employed (part-time)	1	4
Sunnybank	20-24		0	24
Sunnybank	20-24	Employed (away from work)	0	16
Sunnybank	20-24	Employed (full-time)		3
Sunnybank	20-24	Employed (full-time)	0	257
Sunnybank	20-24	Employed (part-time)		6
Sunnybank	20-24	Employed (part-time)	0	480
Sunnybank	20-24	Employed (part-time)	1	15
Sunnybank	25-29		0	19
Sunnybank	25-29	Employed (away from work)	0	37
Sunnybank	25-29	Employed (full-time)		6
Sunnybank	25-29	Employed (full-time)	0	481
Sunnybank	25-29	Employed (full-time)	1	3
Sunnybank	25-29	Employed (part-time)		3
Sunnybank	25-29	Employed (part-time)	0	428
Sunnybank	25-29	Employed (part-time)	1	4
Sunnybank	30-34		0	21
Sunnybank	30-34	Employed (away from work)	0	23
Sunnybank	30-34	Employed (full-time)		6
Sunnybank	30-34	Employed (full-time)	0	501
Sunnybank	30-34	Employed (part-time)		3
Sunnybank	30-34	Employed (part-time)	0	404
Sunnybank	30-34	Employed (part-time)	1	8
Sunnybank	35-39		0	12
Sunnybank	35-39	Employed (away from work)	0	20
Sunnybank	35-39	Employed (full-time)	0	424
Sunnybank	35-39	Employed (full-time)	1	5
Sunnybank	35-39	Employed (part-time)		3
Sunnybank	35-39	Employed (part-time)	0	365
Sunnybank	40-44		0	16
Sunnybank	40-44	Employed (away from work)	0	13
Sunnybank	40-44	Employed (away from work)	1	3
Sunnybank	40-44	Employed (full-time)		12
Sunnybank	40-44	Employed (full-time)	0	461
Sunnybank	40-44	Employed (full-time)	1	3
Sunnybank	40-44	Employed (part-time)		3
Sunnybank	40-44	Employed (part-time)	0	368
Sunnybank	40-44	Employed (part-time)	1	3
Sunnybank	45-49		0	20
Sunnybank	45-49	Employed (away from work)	0	8
Sunnybank	45-49	Employed (full-time)		3
Sunnybank	45-49	Employed (full-time)	0	476
Sunnybank	45-49	Employed (part-time)	0	341
Sunnybank	45-49	Employed (part-time)	1	3
Sunnybank	50-54		0	15
Sunnybank	50-54	Employed (away from work)	0	31
Sunnybank	50-54	Employed (full-time)		3
Sunnybank	50-54	Employed (full-time)	0	421
Sunnybank	50-54	Employed (full-time)	1	3
Sunnybank	50-54	Employed (part-time)		3
Sunnybank	50-54	Employed (part-time)	0	328
Sunnybank	50-54	Employed (part-time)	1	3
Sunnybank	55-59		0	7
Sunnybank	55-59	Employed (away from work)	0	19
Sunnybank	55-59	Employed (full-time)	0	395
Sunnybank	55-59	Employed (part-time)		4
Sunnybank	55-59	Employed (part-time)	0	303
Sunnybank	55-59	Employed (part-time)	1	8
Sunnybank	60-64		0	7
Sunnybank	60-64	Employed (away from work)	0	16
Sunnybank	60-64	Employed (full-time)	0	242
Sunnybank	60-64	Employed (part-time)	0	250
Sunnybank	60-64	Employed (part-time)	1	3
Sunnybank	65-69		0	3
Sunnybank	65-69	Employed (away from work)	0	20
Sunnybank	65-69	Employed (full-time)		6
Sunnybank	65-69	Employed (full-time)	0	95
Sunnybank	65-69	Employed (part-time)	0	145
Sunnybank	65-69	Employed (part-time)	1	7
Sunnybank	70-74		0	3
Sunnybank	70-74	Employed (full-time)	0	22
Sunnybank	70-74	Employed (full-time)	1	3
Sunnybank	70-74	Employed (part-time)	0	58
Sunnybank	75+	Employed (full-time)	0	11
Sunnybank	75+	Employed (part-time)	0	28
Sunnybank	75+	Employed (part-time)	1	3
Centenary	15-19		0	9
Centenary	15-19	Employed (away from work)	0	20
Centenary	15-19	Employed (full-time)	0	76
Centenary	15-19	Employed (part-time)		6
Centenary	15-19	Employed (part-time)	0	692
Centenary	15-19	Employed (part-time)	1	8
Centenary	20-24		0	23
Centenary	20-24	Employed (away from work)	0	34
Centenary	20-24	Employed (full-time)		3
Centenary	20-24	Employed (full-time)	0	417
Centenary	20-24	Employed (part-time)	0	624
Centenary	20-24	Employed (part-time)	1	3
Centenary	25-29		0	14
Centenary	25-29	Employed (away from work)	0	40
Centenary	25-29	Employed (full-time)		5
Centenary	25-29	Employed (full-time)	0	544
Centenary	25-29	Employed (part-time)		3
Centenary	25-29	Employed (part-time)	0	285
Centenary	25-29	Employed (part-time)	1	3
Centenary	30-34		0	11
Centenary	30-34	Employed (away from work)	0	43
Centenary	30-34	Employed (full-time)		4
Centenary	30-34	Employed (full-time)	0	491
Centenary	30-34	Employed (part-time)		5
Centenary	30-34	Employed (part-time)	0	280
Centenary	30-34	Employed (part-time)	1	3
Centenary	35-39		0	16
Centenary	35-39	Employed (away from work)	0	25
Centenary	35-39	Employed (full-time)		5
Centenary	35-39	Employed (full-time)	0	464
Centenary	35-39	Employed (part-time)		3
Centenary	35-39	Employed (part-time)	0	283
Centenary	35-39	Employed (part-time)	1	4
Centenary	40-44		0	14
Centenary	40-44	Employed (away from work)	0	15
Centenary	40-44	Employed (full-time)		7
Centenary	40-44	Employed (full-time)	0	556
Centenary	40-44	Employed (full-time)	1	6
Centenary	40-44	Employed (part-time)		3
Centenary	40-44	Employed (part-time)	0	310
Centenary	40-44	Employed (part-time)	1	3
Centenary	45-49		0	13
Centenary	45-49	Employed (away from work)	0	13
Centenary	45-49	Employed (full-time)		6
Centenary	45-49	Employed (full-time)	0	542
Centenary	45-49	Employed (part-time)		3
Centenary	45-49	Employed (part-time)	0	337
Centenary	45-49	Employed (part-time)	1	5
Centenary	50-54		0	14
Centenary	50-54	Employed (away from work)	0	12
Centenary	50-54	Employed (full-time)		3
Centenary	50-54	Employed (full-time)	0	487
Centenary	50-54	Employed (full-time)	1	6
Centenary	50-54	Employed (part-time)		4
Centenary	50-54	Employed (part-time)	0	276
Centenary	55-59		0	9
Centenary	55-59	Employed (away from work)	0	20
Centenary	55-59	Employed (full-time)	0	400
Centenary	55-59	Employed (full-time)	1	4
Centenary	55-59	Employed (part-time)		3
Centenary	55-59	Employed (part-time)	0	291
Centenary	60-64		0	3
Centenary	60-64	Employed (away from work)	0	22
Centenary	60-64	Employed (full-time)		3
Centenary	60-64	Employed (full-time)	0	227
Centenary	60-64	Employed (full-time)	1	5
Centenary	60-64	Employed (part-time)	0	239
Centenary	65-69		0	3
Centenary	65-69	Employed (away from work)	0	13
Centenary	65-69	Employed (full-time)	0	106
Centenary	65-69	Employed (part-time)		3
Centenary	65-69	Employed (part-time)	0	154
Centenary	65-69	Employed (part-time)	1	3
Centenary	70-74	Employed (away from work)	0	3
Centenary	70-74	Employed (full-time)	0	21
Centenary	70-74	Employed (part-time)	0	80
Centenary	75+	Employed (full-time)	0	11
Centenary	75+	Employed (part-time)	0	9
Kenmore - Brookfield - Moggill	15-19		0	5
Kenmore - Brookfield - Moggill	15-19	Employed (away from work)	0	24
Kenmore - Brookfield - Moggill	15-19	Employed (full-time)	0	68
Kenmore - Brookfield - Moggill	15-19	Employed (part-time)		3
Kenmore - Brookfield - Moggill	15-19	Employed (part-time)	0	510
Kenmore - Brookfield - Moggill	15-19	Employed (part-time)	1	3
Kenmore - Brookfield - Moggill	20-24		0	12
Kenmore - Brookfield - Moggill	20-24	Employed (away from work)	0	30
Kenmore - Brookfield - Moggill	20-24	Employed (full-time)	0	301
Kenmore - Brookfield - Moggill	20-24	Employed (full-time)	1	4
Kenmore - Brookfield - Moggill	20-24	Employed (part-time)		5
Kenmore - Brookfield - Moggill	20-24	Employed (part-time)	0	490
Kenmore - Brookfield - Moggill	20-24	Employed (part-time)	1	6
Kenmore - Brookfield - Moggill	25-29		0	9
Kenmore - Brookfield - Moggill	25-29	Employed (away from work)	0	18
Kenmore - Brookfield - Moggill	25-29	Employed (full-time)		4
Kenmore - Brookfield - Moggill	25-29	Employed (full-time)	0	355
Kenmore - Brookfield - Moggill	25-29	Employed (part-time)		5
Kenmore - Brookfield - Moggill	25-29	Employed (part-time)	0	256
Kenmore - Brookfield - Moggill	30-34		0	9
Kenmore - Brookfield - Moggill	30-34	Employed (away from work)	0	37
Kenmore - Brookfield - Moggill	30-34	Employed (full-time)	0	392
Kenmore - Brookfield - Moggill	30-34	Employed (part-time)	0	221
Kenmore - Brookfield - Moggill	30-34	Employed (part-time)	1	6
Kenmore - Brookfield - Moggill	35-39		0	12
Kenmore - Brookfield - Moggill	35-39	Employed (away from work)	0	25
Kenmore - Brookfield - Moggill	35-39	Employed (full-time)		4
Kenmore - Brookfield - Moggill	35-39	Employed (full-time)	0	379
Kenmore - Brookfield - Moggill	35-39	Employed (part-time)		6
