SA3_NAME16	Age	LabourForceStatus	workers
Murray River - Swan Hill	65-69	Employed (away from work)	58
Murray River - Swan Hill	65-69	Employed (full-time)	318
Murray River - Swan Hill	65-69	Employed (part-time)	304
Murray River - Swan Hill	70-74		13
Murray River - Swan Hill	70-74	Employed (away from work)	19
Murray River - Swan Hill	70-74	Employed (full-time)	106
Murray River - Swan Hill	70-74	Employed (part-time)	141
Murray River - Swan Hill	75+		25
Murray River - Swan Hill	75+	Employed (away from work)	15
Murray River - Swan Hill	75+	Employed (full-time)	84
Murray River - Swan Hill	75+	Employed (part-time)	99
Campaspe	15-19		44
Campaspe	15-19	Employed (away from work)	48
Campaspe	15-19	Employed (full-time)	260
Campaspe	15-19	Employed (part-time)	693
Campaspe	20-24		38
Campaspe	20-24	Employed (away from work)	39
Campaspe	20-24	Employed (full-time)	743
Campaspe	20-24	Employed (part-time)	381
Campaspe	25-29		22
Campaspe	25-29	Employed (away from work)	63
Campaspe	25-29	Employed (full-time)	845
Campaspe	25-29	Employed (part-time)	316
Campaspe	30-34		21
Campaspe	30-34	Employed (away from work)	62
Campaspe	30-34	Employed (full-time)	792
Campaspe	30-34	Employed (part-time)	380
Campaspe	35-39		23
Campaspe	35-39	Employed (away from work)	57
Campaspe	35-39	Employed (full-time)	726
Campaspe	35-39	Employed (part-time)	416
Campaspe	40-44		24
Campaspe	40-44	Employed (away from work)	48
Campaspe	40-44	Employed (full-time)	1049
Campaspe	40-44	Employed (part-time)	514
Campaspe	45-49		27
Campaspe	45-49	Employed (away from work)	50
Campaspe	45-49	Employed (full-time)	1163
Campaspe	45-49	Employed (part-time)	522
Campaspe	50-54		29
Campaspe	50-54	Employed (away from work)	62
Campaspe	50-54	Employed (full-time)	1214
Campaspe	50-54	Employed (part-time)	577
Campaspe	55-59		33
Campaspe	55-59	Employed (away from work)	94
Campaspe	55-59	Employed (full-time)	1123
Campaspe	55-59	Employed (part-time)	572
Campaspe	60-64		35
Campaspe	60-64	Employed (away from work)	71
Campaspe	60-64	Employed (full-time)	671
Campaspe	60-64	Employed (part-time)	510
Campaspe	65-69		13
Campaspe	65-69	Employed (away from work)	47
Campaspe	65-69	Employed (full-time)	257
Campaspe	65-69	Employed (part-time)	273
Campaspe	70-74		17
Campaspe	70-74	Employed (away from work)	5
Campaspe	70-74	Employed (full-time)	85
Campaspe	70-74	Employed (part-time)	116
Campaspe	75+		23
Campaspe	75+	Employed (away from work)	9
Campaspe	75+	Employed (full-time)	52
Campaspe	75+	Employed (part-time)	97
Moira	15-19		34
Moira	15-19	Employed (away from work)	39
Moira	15-19	Employed (full-time)	178
Moira	15-19	Employed (part-time)	503
Moira	20-24		30
Moira	20-24	Employed (away from work)	50
Moira	20-24	Employed (full-time)	491
Moira	20-24	Employed (part-time)	245
Moira	25-29		18
Moira	25-29	Employed (away from work)	42
Moira	25-29	Employed (full-time)	585
Moira	25-29	Employed (part-time)	231
Moira	30-34		18
Moira	30-34	Employed (away from work)	51
Moira	30-34	Employed (full-time)	563
Moira	30-34	Employed (part-time)	261
Moira	35-39		14
Moira	35-39	Employed (away from work)	46
Moira	35-39	Employed (full-time)	591
Moira	35-39	Employed (part-time)	288
Moira	40-44		25
Moira	40-44	Employed (away from work)	36
Moira	40-44	Employed (full-time)	677
Moira	40-44	Employed (part-time)	327
Moira	45-49		30
Moira	45-49	Employed (away from work)	48
Moira	45-49	Employed (full-time)	811
Moira	45-49	Employed (part-time)	303
Moira	50-54		19
Moira	50-54	Employed (away from work)	49
Moira	50-54	Employed (full-time)	790
Moira	50-54	Employed (part-time)	355
Moira	55-59		22
Moira	55-59	Employed (away from work)	55
Moira	55-59	Employed (full-time)	731
Moira	55-59	Employed (part-time)	352
Moira	60-64		22
Moira	60-64	Employed (away from work)	70
Moira	60-64	Employed (full-time)	462
Moira	60-64	Employed (part-time)	335
Moira	65-69		9
Moira	65-69	Employed (away from work)	28
Moira	65-69	Employed (full-time)	207
Moira	65-69	Employed (part-time)	207
Moira	70-74		6
Moira	70-74	Employed (away from work)	12
Moira	70-74	Employed (full-time)	70
Moira	70-74	Employed (part-time)	66
Moira	75+		18
Moira	75+	Employed (away from work)	8
Moira	75+	Employed (full-time)	48
Moira	75+	Employed (part-time)	53
Shepparton	15-19		83
Shepparton	15-19	Employed (away from work)	63
Shepparton	15-19	Employed (full-time)	396
Shepparton	15-19	Employed (part-time)	1248
Shepparton	20-24		85
Shepparton	20-24	Employed (away from work)	88
Shepparton	20-24	Employed (full-time)	1475
Shepparton	20-24	Employed (part-time)	756
Shepparton	25-29		51
Shepparton	25-29	Employed (away from work)	119
Shepparton	25-29	Employed (full-time)	1899
Shepparton	25-29	Employed (part-time)	660
Shepparton	30-34		49
Shepparton	30-34	Employed (away from work)	150
Shepparton	30-34	Employed (full-time)	1716
Shepparton	30-34	Employed (part-time)	763
Shepparton	35-39		43
Shepparton	35-39	Employed (away from work)	113
Shepparton	35-39	Employed (full-time)	1604
Shepparton	35-39	Employed (part-time)	811
Shepparton	40-44		66
Shepparton	40-44	Employed (away from work)	92
Shepparton	40-44	Employed (full-time)	1898
Shepparton	40-44	Employed (part-time)	927
Shepparton	45-49		58
Shepparton	45-49	Employed (away from work)	92
Shepparton	45-49	Employed (full-time)	2159
Shepparton	45-49	Employed (part-time)	891
Shepparton	50-54		50
Shepparton	50-54	Employed (away from work)	119
Shepparton	50-54	Employed (full-time)	2100
Shepparton	50-54	Employed (part-time)	927
Shepparton	55-59		39
Shepparton	55-59	Employed (away from work)	148
Shepparton	55-59	Employed (full-time)	1846
Shepparton	55-59	Employed (part-time)	861
Shepparton	60-64		33
Shepparton	60-64	Employed (away from work)	124
Shepparton	60-64	Employed (full-time)	1161
Shepparton	60-64	Employed (part-time)	737
Shepparton	65-69		27
Shepparton	65-69	Employed (away from work)	54
Shepparton	65-69	Employed (full-time)	405
Shepparton	65-69	Employed (part-time)	419
Shepparton	70-74		18
Shepparton	70-74	Employed (away from work)	24
Shepparton	70-74	Employed (full-time)	111
Shepparton	70-74	Employed (part-time)	152
Shepparton	75+		27
Shepparton	75+	Employed (away from work)	13
Shepparton	75+	Employed (full-time)	87
Shepparton	75+	Employed (part-time)	95
Glenelg - Southern Grampians	15-19		48
Glenelg - Southern Grampians	15-19	Employed (away from work)	44
Glenelg - Southern Grampians	15-19	Employed (full-time)	202
Glenelg - Southern Grampians	15-19	Employed (part-time)	626
Glenelg - Southern Grampians	20-24		29
Glenelg - Southern Grampians	20-24	Employed (away from work)	48
Glenelg - Southern Grampians	20-24	Employed (full-time)	564
Glenelg - Southern Grampians	20-24	Employed (part-time)	388
Glenelg - Southern Grampians	25-29		27
Glenelg - Southern Grampians	25-29	Employed (away from work)	47
Glenelg - Southern Grampians	25-29	Employed (full-time)	657
Glenelg - Southern Grampians	25-29	Employed (part-time)	295
Glenelg - Southern Grampians	30-34		22
Glenelg - Southern Grampians	30-34	Employed (away from work)	73
Glenelg - Southern Grampians	30-34	Employed (full-time)	674
Glenelg - Southern Grampians	30-34	Employed (part-time)	358
Glenelg - Southern Grampians	35-39		26
Glenelg - Southern Grampians	35-39	Employed (away from work)	47
Glenelg - Southern Grampians	35-39	Employed (full-time)	728
Glenelg - Southern Grampians	35-39	Employed (part-time)	432
Glenelg - Southern Grampians	40-44		33
Glenelg - Southern Grampians	40-44	Employed (away from work)	39
Glenelg - Southern Grampians	40-44	Employed (full-time)	903
Glenelg - Southern Grampians	40-44	Employed (part-time)	547
Glenelg - Southern Grampians	45-49		33
Glenelg - Southern Grampians	45-49	Employed (away from work)	59
Glenelg - Southern Grampians	45-49	Employed (full-time)	1068
Glenelg - Southern Grampians	45-49	Employed (part-time)	569
Glenelg - Southern Grampians	50-54		24
Glenelg - Southern Grampians	50-54	Employed (away from work)	78
Glenelg - Southern Grampians	50-54	Employed (full-time)	1223
Glenelg - Southern Grampians	50-54	Employed (part-time)	615
Glenelg - Southern Grampians	55-59		21
Glenelg - Southern Grampians	55-59	Employed (away from work)	73
Glenelg - Southern Grampians	55-59	Employed (full-time)	1083
Glenelg - Southern Grampians	55-59	Employed (part-time)	616
Glenelg - Southern Grampians	60-64		32
Glenelg - Southern Grampians	60-64	Employed (away from work)	92
Glenelg - Southern Grampians	60-64	Employed (full-time)	762
Glenelg - Southern Grampians	60-64	Employed (part-time)	538
Glenelg - Southern Grampians	65-69		20
Glenelg - Southern Grampians	65-69	Employed (away from work)	51
Glenelg - Southern Grampians	65-69	Employed (full-time)	324
Glenelg - Southern Grampians	65-69	Employed (part-time)	288
Glenelg - Southern Grampians	70-74		22
Glenelg - Southern Grampians	70-74	Employed (away from work)	12
Glenelg - Southern Grampians	70-74	Employed (full-time)	125
Glenelg - Southern Grampians	70-74	Employed (part-time)	138
Glenelg - Southern Grampians	75+		19
Glenelg - Southern Grampians	75+	Employed (away from work)	13
Glenelg - Southern Grampians	75+	Employed (full-time)	108
Glenelg - Southern Grampians	75+	Employed (part-time)	92
Colac - Corangamite	15-19		40
Colac - Corangamite	15-19	Employed (away from work)	46
Colac - Corangamite	15-19	Employed (full-time)	254
Colac - Corangamite	15-19	Employed (part-time)	711
Colac - Corangamite	20-24		38
Colac - Corangamite	20-24	Employed (away from work)	47
Colac - Corangamite	20-24	Employed (full-time)	764
Colac - Corangamite	20-24	Employed (part-time)	461
Colac - Corangamite	25-29		37
Colac - Corangamite	25-29	Employed (away from work)	76
Colac - Corangamite	25-29	Employed (full-time)	905
Colac - Corangamite	25-29	Employed (part-time)	360
Colac - Corangamite	30-34		23
Colac - Corangamite	30-34	Employed (away from work)	77
Colac - Corangamite	30-34	Employed (full-time)	798
Colac - Corangamite	30-34	Employed (part-time)	422
Colac - Corangamite	35-39		26
Colac - Corangamite	35-39	Employed (away from work)	48
Colac - Corangamite	35-39	Employed (full-time)	852
Colac - Corangamite	35-39	Employed (part-time)	471
Colac - Corangamite	40-44		33
Colac - Corangamite	40-44	Employed (away from work)	41
Colac - Corangamite	40-44	Employed (full-time)	983
Colac - Corangamite	40-44	Employed (part-time)	544
Colac - Corangamite	45-49		22
Colac - Corangamite	45-49	Employed (away from work)	53
Colac - Corangamite	45-49	Employed (full-time)	1177
Colac - Corangamite	45-49	Employed (part-time)	552
Colac - Corangamite	50-54		35
Colac - Corangamite	50-54	Employed (away from work)	86
Colac - Corangamite	50-54	Employed (full-time)	1268
Colac - Corangamite	50-54	Employed (part-time)	584
Colac - Corangamite	55-59		35
Colac - Corangamite	55-59	Employed (away from work)	98
Colac - Corangamite	55-59	Employed (full-time)	1086
Colac - Corangamite	55-59	Employed (part-time)	627
Colac - Corangamite	60-64		34
Colac - Corangamite	60-64	Employed (away from work)	77
Colac - Corangamite	60-64	Employed (full-time)	768
Colac - Corangamite	60-64	Employed (part-time)	557
Colac - Corangamite	65-69		16
Colac - Corangamite	65-69	Employed (away from work)	46
Colac - Corangamite	65-69	Employed (full-time)	325
Colac - Corangamite	65-69	Employed (part-time)	335
Colac - Corangamite	70-74		7
Colac - Corangamite	70-74	Employed (away from work)	31
Colac - Corangamite	70-74	Employed (full-time)	163
Colac - Corangamite	70-74	Employed (part-time)	154
Colac - Corangamite	75+		23
Colac - Corangamite	75+	Employed (away from work)	19
Colac - Corangamite	75+	Employed (full-time)	100
Colac - Corangamite	75+	Employed (part-time)	115
Warrnambool	15-19		51
Warrnambool	15-19	Employed (away from work)	51
Warrnambool	15-19	Employed (full-time)	310
Warrnambool	15-19	Employed (part-time)	1145
Warrnambool	20-24		53
Warrnambool	20-24	Employed (away from work)	75
Warrnambool	20-24	Employed (full-time)	1101
Warrnambool	20-24	Employed (part-time)	755
Warrnambool	25-29		28
Warrnambool	25-29	Employed (away from work)	96
Warrnambool	25-29	Employed (full-time)	1421
Warrnambool	25-29	Employed (part-time)	526
Warrnambool	30-34		27
Warrnambool	30-34	Employed (away from work)	122
Warrnambool	30-34	Employed (full-time)	1125
Warrnambool	30-34	Employed (part-time)	611
Warrnambool	35-39		24
Warrnambool	35-39	Employed (away from work)	91
Warrnambool	35-39	Employed (full-time)	1162
Warrnambool	35-39	Employed (part-time)	719
Warrnambool	40-44		45
Warrnambool	40-44	Employed (away from work)	65
Warrnambool	40-44	Employed (full-time)	1361
Warrnambool	40-44	Employed (part-time)	778
Warrnambool	45-49		42
Warrnambool	45-49	Employed (away from work)	70
Warrnambool	45-49	Employed (full-time)	1545
Warrnambool	45-49	Employed (part-time)	856
Warrnambool	50-54		31
Warrnambool	50-54	Employed (away from work)	115
Warrnambool	50-54	Employed (full-time)	1592
Warrnambool	50-54	Employed (part-time)	783
Warrnambool	55-59		32
Warrnambool	55-59	Employed (away from work)	105
Warrnambool	55-59	Employed (full-time)	1367
Warrnambool	55-59	Employed (part-time)	795
Warrnambool	60-64		37
Warrnambool	60-64	Employed (away from work)	97
Warrnambool	60-64	Employed (full-time)	830
Warrnambool	60-64	Employed (part-time)	662
Warrnambool	65-69		12
Warrnambool	65-69	Employed (away from work)	44
Warrnambool	65-69	Employed (full-time)	314
Warrnambool	65-69	Employed (part-time)	336
Warrnambool	70-74		16
Warrnambool	70-74	Employed (away from work)	17
Warrnambool	70-74	Employed (full-time)	91
Warrnambool	70-74	Employed (part-time)	125
Warrnambool	75+		23
Warrnambool	75+	Employed (away from work)	15
Warrnambool	75+	Employed (full-time)	80
Warrnambool	75+	Employed (part-time)	101
Migratory - Offshore - Shipping (Vic.)	20-24	Employed (full-time)	5
Migratory - Offshore - Shipping (Vic.)	25-29	Employed (full-time)	3
Migratory - Offshore - Shipping (Vic.)	25-29	Employed (part-time)	3
Migratory - Offshore - Shipping (Vic.)	30-34	Employed (full-time)	10
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (away from work)	3
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (full-time)	11
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (full-time)	21
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (part-time)	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (away from work)	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (full-time)	23
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (away from work)	6
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (full-time)	15
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (part-time)	6
Migratory - Offshore - Shipping (Vic.)	55-59		3
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (away from work)	9
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (full-time)	16
Migratory - Offshore - Shipping (Vic.)	60-64	Employed (full-time)	8
No usual address (Vic.)	15-19		184
No usual address (Vic.)	15-19	Employed (away from work)	197
No usual address (Vic.)	15-19	Employed (full-time)	2090
No usual address (Vic.)	15-19	Employed (part-time)	1951
No usual address (Vic.)	20-24		396
No usual address (Vic.)	20-24	Employed (away from work)	455
No usual address (Vic.)	20-24	Employed (full-time)	7202
No usual address (Vic.)	20-24	Employed (part-time)	4104
No usual address (Vic.)	25-29		390
No usual address (Vic.)	25-29	Employed (away from work)	540
No usual address (Vic.)	25-29	Employed (full-time)	9161
No usual address (Vic.)	25-29	Employed (part-time)	3749
No usual address (Vic.)	30-34		357
No usual address (Vic.)	30-34	Employed (away from work)	614
No usual address (Vic.)	30-34	Employed (full-time)	8791
No usual address (Vic.)	30-34	Employed (part-time)	3633
No usual address (Vic.)	35-39		319
No usual address (Vic.)	35-39	Employed (away from work)	490
No usual address (Vic.)	35-39	Employed (full-time)	7703
No usual address (Vic.)	35-39	Employed (part-time)	3613
No usual address (Vic.)	40-44		299
No usual address (Vic.)	40-44	Employed (away from work)	447
No usual address (Vic.)	40-44	Employed (full-time)	8093
No usual address (Vic.)	40-44	Employed (part-time)	4246
No usual address (Vic.)	45-49		318
No usual address (Vic.)	45-49	Employed (away from work)	474
No usual address (Vic.)	45-49	Employed (full-time)	8069
No usual address (Vic.)	45-49	Employed (part-time)	4782
No usual address (Vic.)	50-54		274
No usual address (Vic.)	50-54	Employed (away from work)	556
No usual address (Vic.)	50-54	Employed (full-time)	6959
No usual address (Vic.)	50-54	Employed (part-time)	4668
No usual address (Vic.)	55-59		221
No usual address (Vic.)	55-59	Employed (away from work)	542
No usual address (Vic.)	55-59	Employed (full-time)	5753
No usual address (Vic.)	55-59	Employed (part-time)	4536
No usual address (Vic.)	60-64		174
No usual address (Vic.)	60-64	Employed (away from work)	462
No usual address (Vic.)	60-64	Employed (full-time)	3074
No usual address (Vic.)	60-64	Employed (part-time)	3861
No usual address (Vic.)	65-69		80
No usual address (Vic.)	65-69	Employed (away from work)	222
No usual address (Vic.)	65-69	Employed (full-time)	1082
No usual address (Vic.)	65-69	Employed (part-time)	2040
No usual address (Vic.)	70-74		61
No usual address (Vic.)	70-74	Employed (away from work)	103
No usual address (Vic.)	70-74	Employed (full-time)	288
No usual address (Vic.)	70-74	Employed (part-time)	791
No usual address (Vic.)	75+		61
No usual address (Vic.)	75+	Employed (away from work)	60
No usual address (Vic.)	75+	Employed (full-time)	139
No usual address (Vic.)	75+	Employed (part-time)	351
Capalaba	15-19		31
Capalaba	15-19	Employed (away from work)	30
Capalaba	15-19	Employed (full-time)	290
Capalaba	15-19	Employed (part-time)	1423
Capalaba	20-24		37
Capalaba	20-24	Employed (away from work)	63
Capalaba	20-24	Employed (full-time)	931
