SA3_NAME16	Age	EmploymentStatus	Sex	workers
Banyule	70-74	Owner managers of unincorporated enterprises	M	61
Banyule	75+		F	5
Banyule	75+		M	5
Banyule	75+	Contributing family workers	F	11
Banyule	75+	Contributing family workers	M	9
Banyule	75+	Employee	F	33
Banyule	75+	Employee	M	43
Banyule	75+	Owner managers of incorporated enterprises	F	15
Banyule	75+	Owner managers of incorporated enterprises	M	38
Banyule	75+	Owner managers of unincorporated enterprises	F	14
Banyule	75+	Owner managers of unincorporated enterprises	M	22
Darebin - North	15-19		F	6
Darebin - North	15-19		M	5
Darebin - North	15-19	Contributing family workers	F	3
Darebin - North	15-19	Contributing family workers	M	7
Darebin - North	15-19	Employee	F	873
Darebin - North	15-19	Employee	M	646
Darebin - North	15-19	Owner managers of unincorporated enterprises	F	7
Darebin - North	15-19	Owner managers of unincorporated enterprises	M	6
Darebin - North	20-24		F	16
Darebin - North	20-24		M	15
Darebin - North	20-24	Contributing family workers	F	4
Darebin - North	20-24	Contributing family workers	M	13
Darebin - North	20-24	Employee	F	1794
Darebin - North	20-24	Employee	M	1492
Darebin - North	20-24	Owner managers of incorporated enterprises	F	11
Darebin - North	20-24	Owner managers of incorporated enterprises	M	14
Darebin - North	20-24	Owner managers of unincorporated enterprises	F	16
Darebin - North	20-24	Owner managers of unincorporated enterprises	M	44
Darebin - North	25-29		F	21
Darebin - North	25-29		M	19
Darebin - North	25-29	Contributing family workers	F	22
Darebin - North	25-29	Contributing family workers	M	19
Darebin - North	25-29	Employee	F	1864
Darebin - North	25-29	Employee	M	1663
Darebin - North	25-29	Owner managers of incorporated enterprises	F	20
Darebin - North	25-29	Owner managers of incorporated enterprises	M	67
Darebin - North	25-29	Owner managers of unincorporated enterprises	F	47
Darebin - North	25-29	Owner managers of unincorporated enterprises	M	114
Darebin - North	30-34		F	25
Darebin - North	30-34		M	22
Darebin - North	30-34	Contributing family workers	F	25
Darebin - North	30-34	Contributing family workers	M	14
Darebin - North	30-34	Employee	F	1796
Darebin - North	30-34	Employee	M	1616
Darebin - North	30-34	Owner managers of incorporated enterprises	F	43
Darebin - North	30-34	Owner managers of incorporated enterprises	M	150
Darebin - North	30-34	Owner managers of unincorporated enterprises	F	82
Darebin - North	30-34	Owner managers of unincorporated enterprises	M	152
Darebin - North	35-39		F	17
Darebin - North	35-39		M	23
Darebin - North	35-39	Contributing family workers	F	27
Darebin - North	35-39	Contributing family workers	M	17
Darebin - North	35-39	Employee	F	1534
Darebin - North	35-39	Employee	M	1412
Darebin - North	35-39	Owner managers of incorporated enterprises	F	91
Darebin - North	35-39	Owner managers of incorporated enterprises	M	181
Darebin - North	35-39	Owner managers of unincorporated enterprises	F	117
Darebin - North	35-39	Owner managers of unincorporated enterprises	M	145
Darebin - North	40-44		F	17
Darebin - North	40-44		M	19
Darebin - North	40-44	Contributing family workers	F	24
Darebin - North	40-44	Contributing family workers	M	15
Darebin - North	40-44	Employee	F	1607
Darebin - North	40-44	Employee	M	1375
Darebin - North	40-44	Owner managers of incorporated enterprises	F	89
Darebin - North	40-44	Owner managers of incorporated enterprises	M	235
Darebin - North	40-44	Owner managers of unincorporated enterprises	F	125
Darebin - North	40-44	Owner managers of unincorporated enterprises	M	151
Darebin - North	45-49		F	12
Darebin - North	45-49		M	20
Darebin - North	45-49	Contributing family workers	F	33
Darebin - North	45-49	Contributing family workers	M	24
Darebin - North	45-49	Employee	F	1695
Darebin - North	45-49	Employee	M	1390
Darebin - North	45-49	Owner managers of incorporated enterprises	F	89
Darebin - North	45-49	Owner managers of incorporated enterprises	M	241
Darebin - North	45-49	Owner managers of unincorporated enterprises	F	102
Darebin - North	45-49	Owner managers of unincorporated enterprises	M	166
Darebin - North	50-54		F	24
Darebin - North	50-54		M	17
Darebin - North	50-54	Contributing family workers	F	20
Darebin - North	50-54	Contributing family workers	M	16
Darebin - North	50-54	Employee	F	1577
Darebin - North	50-54	Employee	M	1285
Darebin - North	50-54	Owner managers of incorporated enterprises	F	78
Darebin - North	50-54	Owner managers of incorporated enterprises	M	225
Darebin - North	50-54	Owner managers of unincorporated enterprises	F	86
Darebin - North	50-54	Owner managers of unincorporated enterprises	M	147
Darebin - North	55-59		F	9
Darebin - North	55-59		M	13
Darebin - North	55-59	Contributing family workers	F	13
Darebin - North	55-59	Contributing family workers	M	16
Darebin - North	55-59	Employee	F	1328
Darebin - North	55-59	Employee	M	1185
Darebin - North	55-59	Owner managers of incorporated enterprises	F	68
Darebin - North	55-59	Owner managers of incorporated enterprises	M	195
Darebin - North	55-59	Owner managers of unincorporated enterprises	F	77
Darebin - North	55-59	Owner managers of unincorporated enterprises	M	128
Darebin - North	60-64		F	12
Darebin - North	60-64		M	23
Darebin - North	60-64	Contributing family workers	F	18
Darebin - North	60-64	Contributing family workers	M	17
Darebin - North	60-64	Employee	F	867
Darebin - North	60-64	Employee	M	758
Darebin - North	60-64	Owner managers of incorporated enterprises	F	38
Darebin - North	60-64	Owner managers of incorporated enterprises	M	116
Darebin - North	60-64	Owner managers of unincorporated enterprises	F	41
Darebin - North	60-64	Owner managers of unincorporated enterprises	M	102
Darebin - North	65-69		F	8
Darebin - North	65-69		M	14
Darebin - North	65-69	Contributing family workers	F	11
Darebin - North	65-69	Contributing family workers	M	13
Darebin - North	65-69	Employee	F	251
Darebin - North	65-69	Employee	M	332
Darebin - North	65-69	Owner managers of incorporated enterprises	F	22
Darebin - North	65-69	Owner managers of incorporated enterprises	M	72
Darebin - North	65-69	Owner managers of unincorporated enterprises	F	27
Darebin - North	65-69	Owner managers of unincorporated enterprises	M	54
Darebin - North	70-74	Contributing family workers	F	9
Darebin - North	70-74	Contributing family workers	M	13
Darebin - North	70-74	Employee	F	51
Darebin - North	70-74	Employee	M	93
Darebin - North	70-74	Owner managers of incorporated enterprises	F	13
Darebin - North	70-74	Owner managers of incorporated enterprises	M	30
Darebin - North	70-74	Owner managers of unincorporated enterprises	F	12
Darebin - North	70-74	Owner managers of unincorporated enterprises	M	22
Darebin - North	75+		F	3
Darebin - North	75+		M	5
Darebin - North	75+	Contributing family workers	F	7
Darebin - North	75+	Contributing family workers	M	9
Darebin - North	75+	Employee	F	21
Darebin - North	75+	Employee	M	49
Darebin - North	75+	Owner managers of incorporated enterprises	F	6
Darebin - North	75+	Owner managers of incorporated enterprises	M	18
Darebin - North	75+	Owner managers of unincorporated enterprises	F	3
Darebin - North	75+	Owner managers of unincorporated enterprises	M	10
Nillumbik - Kinglake	15-19		F	3
Nillumbik - Kinglake	15-19		M	4
Nillumbik - Kinglake	15-19	Contributing family workers	F	5
Nillumbik - Kinglake	15-19	Contributing family workers	M	3
Nillumbik - Kinglake	15-19	Employee	F	621
Nillumbik - Kinglake	15-19	Employee	M	589
Nillumbik - Kinglake	15-19	Owner managers of incorporated enterprises	M	8
Nillumbik - Kinglake	15-19	Owner managers of unincorporated enterprises	F	10
Nillumbik - Kinglake	15-19	Owner managers of unincorporated enterprises	M	6
Nillumbik - Kinglake	20-24		F	5
Nillumbik - Kinglake	20-24		M	8
Nillumbik - Kinglake	20-24	Contributing family workers	F	3
Nillumbik - Kinglake	20-24	Contributing family workers	M	5
Nillumbik - Kinglake	20-24	Employee	F	674
Nillumbik - Kinglake	20-24	Employee	M	643
Nillumbik - Kinglake	20-24	Owner managers of incorporated enterprises	F	6
Nillumbik - Kinglake	20-24	Owner managers of incorporated enterprises	M	6
Nillumbik - Kinglake	20-24	Owner managers of unincorporated enterprises	F	18
Nillumbik - Kinglake	20-24	Owner managers of unincorporated enterprises	M	36
Nillumbik - Kinglake	25-29		F	9
Nillumbik - Kinglake	25-29		M	4
Nillumbik - Kinglake	25-29	Contributing family workers	F	3
Nillumbik - Kinglake	25-29	Contributing family workers	M	4
Nillumbik - Kinglake	25-29	Employee	F	505
Nillumbik - Kinglake	25-29	Employee	M	462
Nillumbik - Kinglake	25-29	Owner managers of incorporated enterprises	F	14
Nillumbik - Kinglake	25-29	Owner managers of incorporated enterprises	M	24
Nillumbik - Kinglake	25-29	Owner managers of unincorporated enterprises	F	36
Nillumbik - Kinglake	25-29	Owner managers of unincorporated enterprises	M	71
Nillumbik - Kinglake	30-34		F	11
Nillumbik - Kinglake	30-34		M	4
Nillumbik - Kinglake	30-34	Contributing family workers	F	13
Nillumbik - Kinglake	30-34	Employee	F	452
Nillumbik - Kinglake	30-34	Employee	M	365
Nillumbik - Kinglake	30-34	Owner managers of incorporated enterprises	F	24
Nillumbik - Kinglake	30-34	Owner managers of incorporated enterprises	M	61
Nillumbik - Kinglake	30-34	Owner managers of unincorporated enterprises	F	87
Nillumbik - Kinglake	30-34	Owner managers of unincorporated enterprises	M	61
Nillumbik - Kinglake	35-39		F	7
Nillumbik - Kinglake	35-39		M	3
Nillumbik - Kinglake	35-39	Contributing family workers	F	33
Nillumbik - Kinglake	35-39	Contributing family workers	M	10
Nillumbik - Kinglake	35-39	Employee	F	424
Nillumbik - Kinglake	35-39	Employee	M	345
Nillumbik - Kinglake	35-39	Owner managers of incorporated enterprises	F	61
Nillumbik - Kinglake	35-39	Owner managers of incorporated enterprises	M	110
Nillumbik - Kinglake	35-39	Owner managers of unincorporated enterprises	F	105
Nillumbik - Kinglake	35-39	Owner managers of unincorporated enterprises	M	80
Nillumbik - Kinglake	40-44		F	7
Nillumbik - Kinglake	40-44		M	11
Nillumbik - Kinglake	40-44	Contributing family workers	F	24
Nillumbik - Kinglake	40-44	Contributing family workers	M	13
Nillumbik - Kinglake	40-44	Employee	F	599
Nillumbik - Kinglake	40-44	Employee	M	358
Nillumbik - Kinglake	40-44	Owner managers of incorporated enterprises	F	95
Nillumbik - Kinglake	40-44	Owner managers of incorporated enterprises	M	162
Nillumbik - Kinglake	40-44	Owner managers of unincorporated enterprises	F	131
Nillumbik - Kinglake	40-44	Owner managers of unincorporated enterprises	M	98
Nillumbik - Kinglake	45-49		F	10
Nillumbik - Kinglake	45-49		M	7
Nillumbik - Kinglake	45-49	Contributing family workers	F	19
Nillumbik - Kinglake	45-49	Contributing family workers	M	15
Nillumbik - Kinglake	45-49	Employee	F	648
Nillumbik - Kinglake	45-49	Employee	M	337
Nillumbik - Kinglake	45-49	Owner managers of incorporated enterprises	F	112
Nillumbik - Kinglake	45-49	Owner managers of incorporated enterprises	M	213
Nillumbik - Kinglake	45-49	Owner managers of unincorporated enterprises	F	124
Nillumbik - Kinglake	45-49	Owner managers of unincorporated enterprises	M	105
Nillumbik - Kinglake	50-54		F	3
Nillumbik - Kinglake	50-54		M	7
Nillumbik - Kinglake	50-54	Contributing family workers	F	27
Nillumbik - Kinglake	50-54	Contributing family workers	M	14
Nillumbik - Kinglake	50-54	Employee	F	625
Nillumbik - Kinglake	50-54	Employee	M	273
Nillumbik - Kinglake	50-54	Owner managers of incorporated enterprises	F	116
Nillumbik - Kinglake	50-54	Owner managers of incorporated enterprises	M	213
Nillumbik - Kinglake	50-54	Owner managers of unincorporated enterprises	F	106
Nillumbik - Kinglake	50-54	Owner managers of unincorporated enterprises	M	149
Nillumbik - Kinglake	55-59		F	4
Nillumbik - Kinglake	55-59		M	4
Nillumbik - Kinglake	55-59	Contributing family workers	F	33
Nillumbik - Kinglake	55-59	Contributing family workers	M	18
Nillumbik - Kinglake	55-59	Employee	F	553
Nillumbik - Kinglake	55-59	Employee	M	289
Nillumbik - Kinglake	55-59	Owner managers of incorporated enterprises	F	96
Nillumbik - Kinglake	55-59	Owner managers of incorporated enterprises	M	228
Nillumbik - Kinglake	55-59	Owner managers of unincorporated enterprises	F	91
Nillumbik - Kinglake	55-59	Owner managers of unincorporated enterprises	M	141
Nillumbik - Kinglake	60-64		F	9
Nillumbik - Kinglake	60-64		M	12
Nillumbik - Kinglake	60-64	Contributing family workers	F	24
Nillumbik - Kinglake	60-64	Contributing family workers	M	17
Nillumbik - Kinglake	60-64	Employee	F	354
Nillumbik - Kinglake	60-64	Employee	M	228
Nillumbik - Kinglake	60-64	Owner managers of incorporated enterprises	F	76
Nillumbik - Kinglake	60-64	Owner managers of incorporated enterprises	M	161
Nillumbik - Kinglake	60-64	Owner managers of unincorporated enterprises	F	51
Nillumbik - Kinglake	60-64	Owner managers of unincorporated enterprises	M	96
Nillumbik - Kinglake	65-69		F	5
Nillumbik - Kinglake	65-69		M	8
Nillumbik - Kinglake	65-69	Contributing family workers	F	16
Nillumbik - Kinglake	65-69	Contributing family workers	M	16
Nillumbik - Kinglake	65-69	Employee	F	129
Nillumbik - Kinglake	65-69	Employee	M	110
Nillumbik - Kinglake	65-69	Owner managers of incorporated enterprises	F	45
Nillumbik - Kinglake	65-69	Owner managers of incorporated enterprises	M	90
Nillumbik - Kinglake	65-69	Owner managers of unincorporated enterprises	F	51
Nillumbik - Kinglake	65-69	Owner managers of unincorporated enterprises	M	83
Nillumbik - Kinglake	70-74		M	3
Nillumbik - Kinglake	70-74	Contributing family workers	F	13
Nillumbik - Kinglake	70-74	Contributing family workers	M	18
Nillumbik - Kinglake	70-74	Employee	F	38
Nillumbik - Kinglake	70-74	Employee	M	46
Nillumbik - Kinglake	70-74	Owner managers of incorporated enterprises	F	20
Nillumbik - Kinglake	70-74	Owner managers of incorporated enterprises	M	49
Nillumbik - Kinglake	70-74	Owner managers of unincorporated enterprises	F	9
Nillumbik - Kinglake	70-74	Owner managers of unincorporated enterprises	M	31
Nillumbik - Kinglake	75+	Contributing family workers	M	15
Nillumbik - Kinglake	75+	Employee	F	14
Nillumbik - Kinglake	75+	Employee	M	20
Nillumbik - Kinglake	75+	Owner managers of incorporated enterprises	F	6
Nillumbik - Kinglake	75+	Owner managers of incorporated enterprises	M	13
Nillumbik - Kinglake	75+	Owner managers of unincorporated enterprises	F	9
Nillumbik - Kinglake	75+	Owner managers of unincorporated enterprises	M	17
Whittlesea - Wallan	15-19		F	25
Whittlesea - Wallan	15-19		M	24
Whittlesea - Wallan	15-19	Contributing family workers	F	8
Whittlesea - Wallan	15-19	Contributing family workers	M	15
Whittlesea - Wallan	15-19	Employee	F	1832
Whittlesea - Wallan	15-19	Employee	M	1538
Whittlesea - Wallan	15-19	Owner managers of incorporated enterprises	F	3
Whittlesea - Wallan	15-19	Owner managers of incorporated enterprises	M	9
Whittlesea - Wallan	15-19	Owner managers of unincorporated enterprises	F	6
Whittlesea - Wallan	15-19	Owner managers of unincorporated enterprises	M	6
Whittlesea - Wallan	20-24		F	17
Whittlesea - Wallan	20-24		M	44
Whittlesea - Wallan	20-24	Contributing family workers	F	20
Whittlesea - Wallan	20-24	Contributing family workers	M	13
Whittlesea - Wallan	20-24	Employee	F	2716
Whittlesea - Wallan	20-24	Employee	M	2532
Whittlesea - Wallan	20-24	Owner managers of incorporated enterprises	F	13
Whittlesea - Wallan	20-24	Owner managers of incorporated enterprises	M	45
Whittlesea - Wallan	20-24	Owner managers of unincorporated enterprises	F	31
Whittlesea - Wallan	20-24	Owner managers of unincorporated enterprises	M	72
Whittlesea - Wallan	25-29		F	28
Whittlesea - Wallan	25-29		M	40
Whittlesea - Wallan	25-29	Contributing family workers	F	34
Whittlesea - Wallan	25-29	Contributing family workers	M	23
Whittlesea - Wallan	25-29	Employee	F	2821
Whittlesea - Wallan	25-29	Employee	M	2916
Whittlesea - Wallan	25-29	Owner managers of incorporated enterprises	F	56
Whittlesea - Wallan	25-29	Owner managers of incorporated enterprises	M	179
Whittlesea - Wallan	25-29	Owner managers of unincorporated enterprises	F	101
Whittlesea - Wallan	25-29	Owner managers of unincorporated enterprises	M	187
