SA4_NAME16	Age	LabourForceStatus	Sex	workers
Brisbane - East	50-54	Employed (part-time)	M	570
Brisbane - East	55-59		F	43
Brisbane - East	55-59		M	44
Brisbane - East	55-59	Employed (away from work)	F	150
Brisbane - East	55-59	Employed (away from work)	M	106
Brisbane - East	55-59	Employed (full-time)	F	1804
Brisbane - East	55-59	Employed (full-time)	M	3147
Brisbane - East	55-59	Employed (part-time)	F	1671
Brisbane - East	55-59	Employed (part-time)	M	585
Brisbane - East	60-64		F	24
Brisbane - East	60-64		M	32
Brisbane - East	60-64	Employed (away from work)	F	118
Brisbane - East	60-64	Employed (away from work)	M	118
Brisbane - East	60-64	Employed (full-time)	F	1004
Brisbane - East	60-64	Employed (full-time)	M	1936
Brisbane - East	60-64	Employed (part-time)	F	1212
Brisbane - East	60-64	Employed (part-time)	M	666
Brisbane - East	65-69		F	16
Brisbane - East	65-69		M	19
Brisbane - East	65-69	Employed (away from work)	F	44
Brisbane - East	65-69	Employed (away from work)	M	56
Brisbane - East	65-69	Employed (full-time)	F	270
Brisbane - East	65-69	Employed (full-time)	M	720
Brisbane - East	65-69	Employed (part-time)	F	547
Brisbane - East	65-69	Employed (part-time)	M	484
Brisbane - East	70-74		F	9
Brisbane - East	70-74		M	7
Brisbane - East	70-74	Employed (away from work)	F	9
Brisbane - East	70-74	Employed (away from work)	M	22
Brisbane - East	70-74	Employed (full-time)	F	53
Brisbane - East	70-74	Employed (full-time)	M	190
Brisbane - East	70-74	Employed (part-time)	F	190
Brisbane - East	70-74	Employed (part-time)	M	224
Brisbane - East	75+		F	8
Brisbane - East	75+		M	7
Brisbane - East	75+	Employed (away from work)	F	3
Brisbane - East	75+	Employed (away from work)	M	11
Brisbane - East	75+	Employed (full-time)	F	30
Brisbane - East	75+	Employed (full-time)	M	62
Brisbane - East	75+	Employed (part-time)	F	47
Brisbane - East	75+	Employed (part-time)	M	117
Brisbane - North	15-19		F	58
Brisbane - North	15-19		M	59
Brisbane - North	15-19	Employed (away from work)	F	88
Brisbane - North	15-19	Employed (away from work)	M	82
Brisbane - North	15-19	Employed (full-time)	F	326
Brisbane - North	15-19	Employed (full-time)	M	693
Brisbane - North	15-19	Employed (part-time)	F	2746
Brisbane - North	15-19	Employed (part-time)	M	1969
Brisbane - North	20-24		F	70
Brisbane - North	20-24		M	140
Brisbane - North	20-24	Employed (away from work)	F	154
Brisbane - North	20-24	Employed (away from work)	M	110
Brisbane - North	20-24	Employed (full-time)	F	2428
Brisbane - North	20-24	Employed (full-time)	M	3315
Brisbane - North	20-24	Employed (part-time)	F	2675
Brisbane - North	20-24	Employed (part-time)	M	2134
Brisbane - North	25-29		F	86
Brisbane - North	25-29		M	129
Brisbane - North	25-29	Employed (away from work)	F	279
Brisbane - North	25-29	Employed (away from work)	M	146
Brisbane - North	25-29	Employed (full-time)	F	3200
Brisbane - North	25-29	Employed (full-time)	M	5101
Brisbane - North	25-29	Employed (part-time)	F	1890
Brisbane - North	25-29	Employed (part-time)	M	1248
Brisbane - North	30-34		F	84
Brisbane - North	30-34		M	129
Brisbane - North	30-34	Employed (away from work)	F	392
Brisbane - North	30-34	Employed (away from work)	M	147
Brisbane - North	30-34	Employed (full-time)	F	2954
Brisbane - North	30-34	Employed (full-time)	M	5995
Brisbane - North	30-34	Employed (part-time)	F	2082
Brisbane - North	30-34	Employed (part-time)	M	940
Brisbane - North	35-39		F	80
Brisbane - North	35-39		M	121
Brisbane - North	35-39	Employed (away from work)	F	275
Brisbane - North	35-39	Employed (away from work)	M	137
Brisbane - North	35-39	Employed (full-time)	F	2661
Brisbane - North	35-39	Employed (full-time)	M	5999
Brisbane - North	35-39	Employed (part-time)	F	2184
Brisbane - North	35-39	Employed (part-time)	M	739
Brisbane - North	40-44		F	83
Brisbane - North	40-44		M	104
Brisbane - North	40-44	Employed (away from work)	F	150
Brisbane - North	40-44	Employed (away from work)	M	142
Brisbane - North	40-44	Employed (full-time)	F	3110
Brisbane - North	40-44	Employed (full-time)	M	6201
Brisbane - North	40-44	Employed (part-time)	F	2515
Brisbane - North	40-44	Employed (part-time)	M	714
Brisbane - North	45-49		F	81
Brisbane - North	45-49		M	101
Brisbane - North	45-49	Employed (away from work)	F	149
Brisbane - North	45-49	Employed (away from work)	M	165
Brisbane - North	45-49	Employed (full-time)	F	3250
Brisbane - North	45-49	Employed (full-time)	M	6061
Brisbane - North	45-49	Employed (part-time)	F	2361
Brisbane - North	45-49	Employed (part-time)	M	779
Brisbane - North	50-54		F	75
Brisbane - North	50-54		M	75
Brisbane - North	50-54	Employed (away from work)	F	184
Brisbane - North	50-54	Employed (away from work)	M	165
Brisbane - North	50-54	Employed (full-time)	F	3154
Brisbane - North	50-54	Employed (full-time)	M	5817
Brisbane - North	50-54	Employed (part-time)	F	2061
Brisbane - North	50-54	Employed (part-time)	M	714
Brisbane - North	55-59		F	55
Brisbane - North	55-59		M	77
Brisbane - North	55-59	Employed (away from work)	F	183
Brisbane - North	55-59	Employed (away from work)	M	192
Brisbane - North	55-59	Employed (full-time)	F	2439
Brisbane - North	55-59	Employed (full-time)	M	4548
Brisbane - North	55-59	Employed (part-time)	F	1835
Brisbane - North	55-59	Employed (part-time)	M	727
Brisbane - North	60-64		F	31
Brisbane - North	60-64		M	48
Brisbane - North	60-64	Employed (away from work)	F	127
Brisbane - North	60-64	Employed (away from work)	M	164
Brisbane - North	60-64	Employed (full-time)	F	1307
Brisbane - North	60-64	Employed (full-time)	M	2817
Brisbane - North	60-64	Employed (part-time)	F	1245
Brisbane - North	60-64	Employed (part-time)	M	749
Brisbane - North	65-69		F	12
Brisbane - North	65-69		M	23
Brisbane - North	65-69	Employed (away from work)	F	54
Brisbane - North	65-69	Employed (away from work)	M	82
Brisbane - North	65-69	Employed (full-time)	F	366
Brisbane - North	65-69	Employed (full-time)	M	949
Brisbane - North	65-69	Employed (part-time)	F	586
Brisbane - North	65-69	Employed (part-time)	M	513
Brisbane - North	70-74		F	10
Brisbane - North	70-74		M	9
Brisbane - North	70-74	Employed (away from work)	F	13
Brisbane - North	70-74	Employed (away from work)	M	20
Brisbane - North	70-74	Employed (full-time)	F	59
Brisbane - North	70-74	Employed (full-time)	M	231
Brisbane - North	70-74	Employed (part-time)	F	202
Brisbane - North	70-74	Employed (part-time)	M	219
Brisbane - North	75+		F	16
Brisbane - North	75+		M	15
Brisbane - North	75+	Employed (away from work)	F	10
Brisbane - North	75+	Employed (away from work)	M	11
Brisbane - North	75+	Employed (full-time)	F	19
Brisbane - North	75+	Employed (full-time)	M	95
Brisbane - North	75+	Employed (part-time)	F	61
Brisbane - North	75+	Employed (part-time)	M	136
Brisbane - South	15-19		F	86
Brisbane - South	15-19		M	84
Brisbane - South	15-19	Employed (away from work)	F	120
Brisbane - South	15-19	Employed (away from work)	M	108
Brisbane - South	15-19	Employed (full-time)	F	515
Brisbane - South	15-19	Employed (full-time)	M	878
Brisbane - South	15-19	Employed (part-time)	F	3517
Brisbane - South	15-19	Employed (part-time)	M	2549
Brisbane - South	20-24		F	153
Brisbane - South	20-24		M	236
Brisbane - South	20-24	Employed (away from work)	F	231
Brisbane - South	20-24	Employed (away from work)	M	164
Brisbane - South	20-24	Employed (full-time)	F	3391
Brisbane - South	20-24	Employed (full-time)	M	4463
Brisbane - South	20-24	Employed (part-time)	F	4219
Brisbane - South	20-24	Employed (part-time)	M	3511
Brisbane - South	25-29		F	135
Brisbane - South	25-29		M	220
Brisbane - South	25-29	Employed (away from work)	F	412
Brisbane - South	25-29	Employed (away from work)	M	183
Brisbane - South	25-29	Employed (full-time)	F	5200
Brisbane - South	25-29	Employed (full-time)	M	6965
Brisbane - South	25-29	Employed (part-time)	F	2986
Brisbane - South	25-29	Employed (part-time)	M	2129
Brisbane - South	30-34		F	120
Brisbane - South	30-34		M	196
Brisbane - South	30-34	Employed (away from work)	F	616
Brisbane - South	30-34	Employed (away from work)	M	205
Brisbane - South	30-34	Employed (full-time)	F	4533
Brisbane - South	30-34	Employed (full-time)	M	8029
Brisbane - South	30-34	Employed (part-time)	F	3308
Brisbane - South	30-34	Employed (part-time)	M	1523
Brisbane - South	35-39		F	97
Brisbane - South	35-39		M	155
Brisbane - South	35-39	Employed (away from work)	F	392
Brisbane - South	35-39	Employed (away from work)	M	174
Brisbane - South	35-39	Employed (full-time)	F	3850
Brisbane - South	35-39	Employed (full-time)	M	7697
Brisbane - South	35-39	Employed (part-time)	F	3521
Brisbane - South	35-39	Employed (part-time)	M	1172
Brisbane - South	40-44		F	102
Brisbane - South	40-44		M	154
Brisbane - South	40-44	Employed (away from work)	F	207
Brisbane - South	40-44	Employed (away from work)	M	144
Brisbane - South	40-44	Employed (full-time)	F	4437
Brisbane - South	40-44	Employed (full-time)	M	7752
Brisbane - South	40-44	Employed (part-time)	F	3704
Brisbane - South	40-44	Employed (part-time)	M	1053
Brisbane - South	45-49		F	101
Brisbane - South	45-49		M	147
Brisbane - South	45-49	Employed (away from work)	F	185
Brisbane - South	45-49	Employed (away from work)	M	167
Brisbane - South	45-49	Employed (full-time)	F	4752
Brisbane - South	45-49	Employed (full-time)	M	7697
Brisbane - South	45-49	Employed (part-time)	F	3384
Brisbane - South	45-49	Employed (part-time)	M	1025
Brisbane - South	50-54		F	104
Brisbane - South	50-54		M	113
Brisbane - South	50-54	Employed (away from work)	F	236
Brisbane - South	50-54	Employed (away from work)	M	187
Brisbane - South	50-54	Employed (full-time)	F	4393
Brisbane - South	50-54	Employed (full-time)	M	6777
Brisbane - South	50-54	Employed (part-time)	F	2848
Brisbane - South	50-54	Employed (part-time)	M	960
Brisbane - South	55-59		F	80
Brisbane - South	55-59		M	99
Brisbane - South	55-59	Employed (away from work)	F	251
Brisbane - South	55-59	Employed (away from work)	M	195
Brisbane - South	55-59	Employed (full-time)	F	3506
Brisbane - South	55-59	Employed (full-time)	M	5546
Brisbane - South	55-59	Employed (part-time)	F	2457
Brisbane - South	55-59	Employed (part-time)	M	967
Brisbane - South	60-64		F	45
Brisbane - South	60-64		M	54
Brisbane - South	60-64	Employed (away from work)	F	177
Brisbane - South	60-64	Employed (away from work)	M	170
Brisbane - South	60-64	Employed (full-time)	F	1919
Brisbane - South	60-64	Employed (full-time)	M	3455
Brisbane - South	60-64	Employed (part-time)	F	1843
Brisbane - South	60-64	Employed (part-time)	M	969
Brisbane - South	65-69		F	27
Brisbane - South	65-69		M	37
Brisbane - South	65-69	Employed (away from work)	F	71
Brisbane - South	65-69	Employed (away from work)	M	84
Brisbane - South	65-69	Employed (full-time)	F	523
Brisbane - South	65-69	Employed (full-time)	M	1233
Brisbane - South	65-69	Employed (part-time)	F	940
Brisbane - South	65-69	Employed (part-time)	M	753
Brisbane - South	70-74		F	9
Brisbane - South	70-74		M	12
Brisbane - South	70-74	Employed (away from work)	F	21
Brisbane - South	70-74	Employed (away from work)	M	24
Brisbane - South	70-74	Employed (full-time)	F	104
Brisbane - South	70-74	Employed (full-time)	M	316
Brisbane - South	70-74	Employed (part-time)	F	273
Brisbane - South	70-74	Employed (part-time)	M	367
Brisbane - South	75+		F	20
Brisbane - South	75+		M	23
Brisbane - South	75+	Employed (away from work)	F	5
Brisbane - South	75+	Employed (away from work)	M	18
Brisbane - South	75+	Employed (full-time)	F	22
Brisbane - South	75+	Employed (full-time)	M	93
Brisbane - South	75+	Employed (part-time)	F	117
Brisbane - South	75+	Employed (part-time)	M	206
Brisbane - West	15-19		F	63
Brisbane - West	15-19		M	55
Brisbane - West	15-19	Employed (away from work)	F	75
Brisbane - West	15-19	Employed (away from work)	M	62
Brisbane - West	15-19	Employed (full-time)	F	201
Brisbane - West	15-19	Employed (full-time)	M	342
Brisbane - West	15-19	Employed (part-time)	F	2321
Brisbane - West	15-19	Employed (part-time)	M	1480
Brisbane - West	20-24		F	79
Brisbane - West	20-24		M	88
Brisbane - West	20-24	Employed (away from work)	F	159
Brisbane - West	20-24	Employed (away from work)	M	154
Brisbane - West	20-24	Employed (full-time)	F	1349
Brisbane - West	20-24	Employed (full-time)	M	2087
Brisbane - West	20-24	Employed (part-time)	F	2589
Brisbane - West	20-24	Employed (part-time)	M	1924
Brisbane - West	25-29		F	48
Brisbane - West	25-29		M	66
Brisbane - West	25-29	Employed (away from work)	F	165
Brisbane - West	25-29	Employed (away from work)	M	114
Brisbane - West	25-29	Employed (full-time)	F	1773
Brisbane - West	25-29	Employed (full-time)	M	2512
Brisbane - West	25-29	Employed (part-time)	F	1234
Brisbane - West	25-29	Employed (part-time)	M	869
Brisbane - West	30-34		F	32
Brisbane - West	30-34		M	53
Brisbane - West	30-34	Employed (away from work)	F	242
Brisbane - West	30-34	Employed (away from work)	M	95
Brisbane - West	30-34	Employed (full-time)	F	1612
Brisbane - West	30-34	Employed (full-time)	M	2665
Brisbane - West	30-34	Employed (part-time)	F	1240
Brisbane - West	30-34	Employed (part-time)	M	493
Brisbane - West	35-39		F	35
Brisbane - West	35-39		M	48
Brisbane - West	35-39	Employed (away from work)	F	158
Brisbane - West	35-39	Employed (away from work)	M	63
Brisbane - West	35-39	Employed (full-time)	F	1372
Brisbane - West	35-39	Employed (full-time)	M	2192
Brisbane - West	35-39	Employed (part-time)	F	1461
Brisbane - West	35-39	Employed (part-time)	M	437
Brisbane - West	40-44		F	43
Brisbane - West	40-44		M	37
Brisbane - West	40-44	Employed (away from work)	F	73
Brisbane - West	40-44	Employed (away from work)	M	69
Brisbane - West	40-44	Employed (full-time)	F	1465
Brisbane - West	40-44	Employed (full-time)	M	2151
Brisbane - West	40-44	Employed (part-time)	F	1627
Brisbane - West	40-44	Employed (part-time)	M	396
Brisbane - West	45-49		F	44
Brisbane - West	45-49		M	40
Brisbane - West	45-49	Employed (away from work)	F	81
Brisbane - West	45-49	Employed (away from work)	M	38
Brisbane - West	45-49	Employed (full-time)	F	1712
Brisbane - West	45-49	Employed (full-time)	M	2120
Brisbane - West	45-49	Employed (part-time)	F	1642
Brisbane - West	45-49	Employed (part-time)	M	385
Brisbane - West	50-54		F	22
Brisbane - West	50-54		M	29
Brisbane - West	50-54	Employed (away from work)	F	71
Brisbane - West	50-54	Employed (away from work)	M	63
Brisbane - West	50-54	Employed (full-time)	F	1583
Brisbane - West	50-54	Employed (full-time)	M	1813
Brisbane - West	50-54	Employed (part-time)	F	1346
Brisbane - West	50-54	Employed (part-time)	M	370
Brisbane - West	55-59		F	19
Brisbane - West	55-59		M	22
Brisbane - West	55-59	Employed (away from work)	F	100
Brisbane - West	55-59	Employed (away from work)	M	55
Brisbane - West	55-59	Employed (full-time)	F	1207
Brisbane - West	55-59	Employed (full-time)	M	1558
Brisbane - West	55-59	Employed (part-time)	F	1192
Brisbane - West	55-59	Employed (part-time)	M	388
Brisbane - West	60-64		F	17
Brisbane - West	60-64		M	26
Brisbane - West	60-64	Employed (away from work)	F	66
Brisbane - West	60-64	Employed (away from work)	M	52
Brisbane - West	60-64	Employed (full-time)	F	694
Brisbane - West	60-64	Employed (full-time)	M	992
Brisbane - West	60-64	Employed (part-time)	F	921
Brisbane - West	60-64	Employed (part-time)	M	434
Brisbane - West	65-69		F	9
Brisbane - West	65-69		M	11
Brisbane - West	65-69	Employed (away from work)	F	40
Brisbane - West	65-69	Employed (away from work)	M	30
Brisbane - West	65-69	Employed (full-time)	F	246
Brisbane - West	65-69	Employed (full-time)	M	433
Brisbane - West	65-69	Employed (part-time)	F	520
Brisbane - West	65-69	Employed (part-time)	M	432
Brisbane - West	70-74		F	8
Brisbane - West	70-74		M	8
Brisbane - West	70-74	Employed (away from work)	F	15
Brisbane - West	70-74	Employed (away from work)	M	13
Brisbane - West	70-74	Employed (full-time)	F	54
Brisbane - West	70-74	Employed (full-time)	M	128
Brisbane - West	70-74	Employed (part-time)	F	203
Brisbane - West	70-74	Employed (part-time)	M	228
Brisbane - West	75+		F	7
Brisbane - West	75+		M	8
Brisbane - West	75+	Employed (away from work)	F	3
Brisbane - West	75+	Employed (away from work)	M	4
Brisbane - West	75+	Employed (full-time)	F	13
Brisbane - West	75+	Employed (full-time)	M	54
Brisbane - West	75+	Employed (part-time)	F	71
Brisbane - West	75+	Employed (part-time)	M	128
Brisbane Inner City	15-19		F	160
Brisbane Inner City	15-19		M	154
Brisbane Inner City	15-19	Employed (away from work)	F	191
