SA4_NAME16	Age	LabourForceStatus	workers
Moreton Bay - North	35-39		106
Moreton Bay - North	35-39	Employed (away from work)	213
Moreton Bay - North	35-39	Employed (full-time)	3756
Moreton Bay - North	35-39	Employed (part-time)	2162
Moreton Bay - North	40-44		138
Moreton Bay - North	40-44	Employed (away from work)	180
Moreton Bay - North	40-44	Employed (full-time)	4475
Moreton Bay - North	40-44	Employed (part-time)	2488
Moreton Bay - North	45-49		134
Moreton Bay - North	45-49	Employed (away from work)	168
Moreton Bay - North	45-49	Employed (full-time)	4743
Moreton Bay - North	45-49	Employed (part-time)	2541
Moreton Bay - North	50-54		105
Moreton Bay - North	50-54	Employed (away from work)	233
Moreton Bay - North	50-54	Employed (full-time)	4462
Moreton Bay - North	50-54	Employed (part-time)	2379
Moreton Bay - North	55-59		102
Moreton Bay - North	55-59	Employed (away from work)	212
Moreton Bay - North	55-59	Employed (full-time)	3634
Moreton Bay - North	55-59	Employed (part-time)	2082
Moreton Bay - North	60-64		61
Moreton Bay - North	60-64	Employed (away from work)	187
Moreton Bay - North	60-64	Employed (full-time)	2034
Moreton Bay - North	60-64	Employed (part-time)	1704
Moreton Bay - North	65-69		29
Moreton Bay - North	65-69	Employed (away from work)	89
Moreton Bay - North	65-69	Employed (full-time)	755
Moreton Bay - North	65-69	Employed (part-time)	916
Moreton Bay - North	70-74		24
Moreton Bay - North	70-74	Employed (away from work)	28
Moreton Bay - North	70-74	Employed (full-time)	192
Moreton Bay - North	70-74	Employed (part-time)	368
Moreton Bay - North	75+		33
Moreton Bay - North	75+	Employed (away from work)	12
Moreton Bay - North	75+	Employed (full-time)	81
Moreton Bay - North	75+	Employed (part-time)	157
Moreton Bay - South	15-19		108
Moreton Bay - South	15-19	Employed (away from work)	111
Moreton Bay - South	15-19	Employed (full-time)	733
Moreton Bay - South	15-19	Employed (part-time)	3621
Moreton Bay - South	20-24		104
Moreton Bay - South	20-24	Employed (away from work)	147
Moreton Bay - South	20-24	Employed (full-time)	2677
Moreton Bay - South	20-24	Employed (part-time)	2368
Moreton Bay - South	25-29		103
Moreton Bay - South	25-29	Employed (away from work)	191
Moreton Bay - South	25-29	Employed (full-time)	3217
Moreton Bay - South	25-29	Employed (part-time)	1357
Moreton Bay - South	30-34		74
Moreton Bay - South	30-34	Employed (away from work)	194
Moreton Bay - South	30-34	Employed (full-time)	3346
Moreton Bay - South	30-34	Employed (part-time)	1593
Moreton Bay - South	35-39		85
Moreton Bay - South	35-39	Employed (away from work)	140
Moreton Bay - South	35-39	Employed (full-time)	3254
Moreton Bay - South	35-39	Employed (part-time)	1786
Moreton Bay - South	40-44		86
Moreton Bay - South	40-44	Employed (away from work)	113
Moreton Bay - South	40-44	Employed (full-time)	3647
Moreton Bay - South	40-44	Employed (part-time)	2012
Moreton Bay - South	45-49		90
Moreton Bay - South	45-49	Employed (away from work)	105
Moreton Bay - South	45-49	Employed (full-time)	3649
Moreton Bay - South	45-49	Employed (part-time)	1851
Moreton Bay - South	50-54		64
Moreton Bay - South	50-54	Employed (away from work)	139
Moreton Bay - South	50-54	Employed (full-time)	3167
Moreton Bay - South	50-54	Employed (part-time)	1473
Moreton Bay - South	55-59		48
Moreton Bay - South	55-59	Employed (away from work)	132
Moreton Bay - South	55-59	Employed (full-time)	2486
Moreton Bay - South	55-59	Employed (part-time)	1367
Moreton Bay - South	60-64		40
Moreton Bay - South	60-64	Employed (away from work)	95
Moreton Bay - South	60-64	Employed (full-time)	1425
Moreton Bay - South	60-64	Employed (part-time)	1072
Moreton Bay - South	65-69		23
Moreton Bay - South	65-69	Employed (away from work)	50
Moreton Bay - South	65-69	Employed (full-time)	498
Moreton Bay - South	65-69	Employed (part-time)	620
Moreton Bay - South	70-74		15
Moreton Bay - South	70-74	Employed (away from work)	11
Moreton Bay - South	70-74	Employed (full-time)	124
Moreton Bay - South	70-74	Employed (part-time)	264
Moreton Bay - South	75+		16
Moreton Bay - South	75+	Employed (away from work)	7
Moreton Bay - South	75+	Employed (full-time)	33
Moreton Bay - South	75+	Employed (part-time)	83
Queensland - Outback	15-19		82
Queensland - Outback	15-19	Employed (away from work)	59
Queensland - Outback	15-19	Employed (full-time)	777
Queensland - Outback	15-19	Employed (part-time)	788
Queensland - Outback	20-24		116
Queensland - Outback	20-24	Employed (away from work)	90
Queensland - Outback	20-24	Employed (full-time)	2289
Queensland - Outback	20-24	Employed (part-time)	655
Queensland - Outback	25-29		97
Queensland - Outback	25-29	Employed (away from work)	184
Queensland - Outback	25-29	Employed (full-time)	3287
Queensland - Outback	25-29	Employed (part-time)	682
Queensland - Outback	30-34		104
Queensland - Outback	30-34	Employed (away from work)	228
Queensland - Outback	30-34	Employed (full-time)	3065
Queensland - Outback	30-34	Employed (part-time)	787
Queensland - Outback	35-39		102
Queensland - Outback	35-39	Employed (away from work)	163
Queensland - Outback	35-39	Employed (full-time)	2752
Queensland - Outback	35-39	Employed (part-time)	697
Queensland - Outback	40-44		102
Queensland - Outback	40-44	Employed (away from work)	135
Queensland - Outback	40-44	Employed (full-time)	2940
Queensland - Outback	40-44	Employed (part-time)	758
Queensland - Outback	45-49		96
Queensland - Outback	45-49	Employed (away from work)	141
Queensland - Outback	45-49	Employed (full-time)	2970
Queensland - Outback	45-49	Employed (part-time)	711
Queensland - Outback	50-54		83
Queensland - Outback	50-54	Employed (away from work)	158
Queensland - Outback	50-54	Employed (full-time)	3179
Queensland - Outback	50-54	Employed (part-time)	678
Queensland - Outback	55-59		84
Queensland - Outback	55-59	Employed (away from work)	174
Queensland - Outback	55-59	Employed (full-time)	2707
Queensland - Outback	55-59	Employed (part-time)	656
Queensland - Outback	60-64		60
Queensland - Outback	60-64	Employed (away from work)	143
Queensland - Outback	60-64	Employed (full-time)	1641
Queensland - Outback	60-64	Employed (part-time)	520
Queensland - Outback	65-69		41
Queensland - Outback	65-69	Employed (away from work)	53
Queensland - Outback	65-69	Employed (full-time)	708
Queensland - Outback	65-69	Employed (part-time)	259
Queensland - Outback	70-74		29
Queensland - Outback	70-74	Employed (away from work)	29
Queensland - Outback	70-74	Employed (full-time)	263
Queensland - Outback	70-74	Employed (part-time)	159
Queensland - Outback	75+		26
Queensland - Outback	75+	Employed (away from work)	14
Queensland - Outback	75+	Employed (full-time)	171
Queensland - Outback	75+	Employed (part-time)	82
Sunshine Coast	15-19		225
Sunshine Coast	15-19	Employed (away from work)	285
Sunshine Coast	15-19	Employed (full-time)	1552
Sunshine Coast	15-19	Employed (part-time)	7316
Sunshine Coast	20-24		247
Sunshine Coast	20-24	Employed (away from work)	291
Sunshine Coast	20-24	Employed (full-time)	5557
Sunshine Coast	20-24	Employed (part-time)	4853
Sunshine Coast	25-29		205
Sunshine Coast	25-29	Employed (away from work)	400
Sunshine Coast	25-29	Employed (full-time)	6786
Sunshine Coast	25-29	Employed (part-time)	3507
Sunshine Coast	30-34		186
Sunshine Coast	30-34	Employed (away from work)	534
Sunshine Coast	30-34	Employed (full-time)	7026
Sunshine Coast	30-34	Employed (part-time)	3935
Sunshine Coast	35-39		195
Sunshine Coast	35-39	Employed (away from work)	349
Sunshine Coast	35-39	Employed (full-time)	7492
Sunshine Coast	35-39	Employed (part-time)	4517
Sunshine Coast	40-44		236
Sunshine Coast	40-44	Employed (away from work)	328
Sunshine Coast	40-44	Employed (full-time)	9231
Sunshine Coast	40-44	Employed (part-time)	5598
Sunshine Coast	45-49		225
Sunshine Coast	45-49	Employed (away from work)	346
Sunshine Coast	45-49	Employed (full-time)	9957
Sunshine Coast	45-49	Employed (part-time)	5489
Sunshine Coast	50-54		202
Sunshine Coast	50-54	Employed (away from work)	419
Sunshine Coast	50-54	Employed (full-time)	9385
Sunshine Coast	50-54	Employed (part-time)	5435
Sunshine Coast	55-59		165
Sunshine Coast	55-59	Employed (away from work)	418
Sunshine Coast	55-59	Employed (full-time)	7634
Sunshine Coast	55-59	Employed (part-time)	5064
Sunshine Coast	60-64		134
Sunshine Coast	60-64	Employed (away from work)	374
Sunshine Coast	60-64	Employed (full-time)	4553
Sunshine Coast	60-64	Employed (part-time)	4197
Sunshine Coast	65-69		67
Sunshine Coast	65-69	Employed (away from work)	165
Sunshine Coast	65-69	Employed (full-time)	1514
Sunshine Coast	65-69	Employed (part-time)	2294
Sunshine Coast	70-74		39
Sunshine Coast	70-74	Employed (away from work)	58
Sunshine Coast	70-74	Employed (full-time)	440
Sunshine Coast	70-74	Employed (part-time)	935
Sunshine Coast	75+		61
Sunshine Coast	75+	Employed (away from work)	31
Sunshine Coast	75+	Employed (full-time)	148
Sunshine Coast	75+	Employed (part-time)	396
Toowoomba	15-19		96
Toowoomba	15-19	Employed (away from work)	138
Toowoomba	15-19	Employed (full-time)	1044
Toowoomba	15-19	Employed (part-time)	3279
Toowoomba	20-24		110
Toowoomba	20-24	Employed (away from work)	180
Toowoomba	20-24	Employed (full-time)	3923
Toowoomba	20-24	Employed (part-time)	2282
Toowoomba	25-29		100
Toowoomba	25-29	Employed (away from work)	335
Toowoomba	25-29	Employed (full-time)	4546
Toowoomba	25-29	Employed (part-time)	1738
Toowoomba	30-34		110
Toowoomba	30-34	Employed (away from work)	348
Toowoomba	30-34	Employed (full-time)	4245
Toowoomba	30-34	Employed (part-time)	1941
Toowoomba	35-39		74
Toowoomba	35-39	Employed (away from work)	209
Toowoomba	35-39	Employed (full-time)	3912
Toowoomba	35-39	Employed (part-time)	1903
Toowoomba	40-44		108
Toowoomba	40-44	Employed (away from work)	146
Toowoomba	40-44	Employed (full-time)	4506
Toowoomba	40-44	Employed (part-time)	2011
Toowoomba	45-49		95
Toowoomba	45-49	Employed (away from work)	183
Toowoomba	45-49	Employed (full-time)	4854
Toowoomba	45-49	Employed (part-time)	1963
Toowoomba	50-54		84
Toowoomba	50-54	Employed (away from work)	211
Toowoomba	50-54	Employed (full-time)	4608
Toowoomba	50-54	Employed (part-time)	1817
Toowoomba	55-59		79
Toowoomba	55-59	Employed (away from work)	230
Toowoomba	55-59	Employed (full-time)	4040
Toowoomba	55-59	Employed (part-time)	1796
Toowoomba	60-64		67
Toowoomba	60-64	Employed (away from work)	200
Toowoomba	60-64	Employed (full-time)	2408
Toowoomba	60-64	Employed (part-time)	1418
Toowoomba	65-69		39
Toowoomba	65-69	Employed (away from work)	97
Toowoomba	65-69	Employed (full-time)	803
Toowoomba	65-69	Employed (part-time)	861
Toowoomba	70-74		17
Toowoomba	70-74	Employed (away from work)	24
Toowoomba	70-74	Employed (full-time)	214
Toowoomba	70-74	Employed (part-time)	372
Toowoomba	75+		28
Toowoomba	75+	Employed (away from work)	17
Toowoomba	75+	Employed (full-time)	98
Toowoomba	75+	Employed (part-time)	148
Townsville	15-19		181
Townsville	15-19	Employed (away from work)	260
Townsville	15-19	Employed (full-time)	1517
Townsville	15-19	Employed (part-time)	4689
Townsville	20-24		224
Townsville	20-24	Employed (away from work)	358
Townsville	20-24	Employed (full-time)	6734
Townsville	20-24	Employed (part-time)	3916
Townsville	25-29		184
Townsville	25-29	Employed (away from work)	499
Townsville	25-29	Employed (full-time)	7728
Townsville	25-29	Employed (part-time)	2472
Townsville	30-34		175
Townsville	30-34	Employed (away from work)	553
Townsville	30-34	Employed (full-time)	7074
Townsville	30-34	Employed (part-time)	2595
Townsville	35-39		170
Townsville	35-39	Employed (away from work)	339
Townsville	35-39	Employed (full-time)	6414
Townsville	35-39	Employed (part-time)	2689
Townsville	40-44		156
Townsville	40-44	Employed (away from work)	283
Townsville	40-44	Employed (full-time)	7352
Townsville	40-44	Employed (part-time)	2810
Townsville	45-49		157
Townsville	45-49	Employed (away from work)	278
Townsville	45-49	Employed (full-time)	7573
Townsville	45-49	Employed (part-time)	2661
Townsville	50-54		114
Townsville	50-54	Employed (away from work)	308
Townsville	50-54	Employed (full-time)	7050
Townsville	50-54	Employed (part-time)	2546
Townsville	55-59		135
Townsville	55-59	Employed (away from work)	339
Townsville	55-59	Employed (full-time)	5974
Townsville	55-59	Employed (part-time)	2351
Townsville	60-64		107
Townsville	60-64	Employed (away from work)	266
Townsville	60-64	Employed (full-time)	3437
Townsville	60-64	Employed (part-time)	1868
Townsville	65-69		64
Townsville	65-69	Employed (away from work)	130
Townsville	65-69	Employed (full-time)	1234
Townsville	65-69	Employed (part-time)	1004
Townsville	70-74		30
Townsville	70-74	Employed (away from work)	46
Townsville	70-74	Employed (full-time)	327
Townsville	70-74	Employed (part-time)	407
Townsville	75+		54
Townsville	75+	Employed (away from work)	21
Townsville	75+	Employed (full-time)	171
Townsville	75+	Employed (part-time)	240
Wide Bay	15-19		195
Wide Bay	15-19	Employed (away from work)	216
Wide Bay	15-19	Employed (full-time)	1418
Wide Bay	15-19	Employed (part-time)	4606
Wide Bay	20-24		179
Wide Bay	20-24	Employed (away from work)	192
Wide Bay	20-24	Employed (full-time)	4163
Wide Bay	20-24	Employed (part-time)	2684
Wide Bay	25-29		169
Wide Bay	25-29	Employed (away from work)	306
Wide Bay	25-29	Employed (full-time)	4595
Wide Bay	25-29	Employed (part-time)	2377
Wide Bay	30-34		143
Wide Bay	30-34	Employed (away from work)	336
Wide Bay	30-34	Employed (full-time)	4797
Wide Bay	30-34	Employed (part-time)	2550
Wide Bay	35-39		150
Wide Bay	35-39	Employed (away from work)	230
Wide Bay	35-39	Employed (full-time)	5062
Wide Bay	35-39	Employed (part-time)	2933
Wide Bay	40-44		194
Wide Bay	40-44	Employed (away from work)	236
Wide Bay	40-44	Employed (full-time)	6247
Wide Bay	40-44	Employed (part-time)	3258
Wide Bay	45-49		197
Wide Bay	45-49	Employed (away from work)	273
Wide Bay	45-49	Employed (full-time)	6998
Wide Bay	45-49	Employed (part-time)	3545
Wide Bay	50-54		180
Wide Bay	50-54	Employed (away from work)	365
Wide Bay	50-54	Employed (full-time)	6954
Wide Bay	50-54	Employed (part-time)	3557
Wide Bay	55-59		180
Wide Bay	55-59	Employed (away from work)	424
Wide Bay	55-59	Employed (full-time)	6128
Wide Bay	55-59	Employed (part-time)	3573
Wide Bay	60-64		125
Wide Bay	60-64	Employed (away from work)	374
Wide Bay	60-64	Employed (full-time)	3875
Wide Bay	60-64	Employed (part-time)	2799
Wide Bay	65-69		91
Wide Bay	65-69	Employed (away from work)	157
Wide Bay	65-69	Employed (full-time)	1361
Wide Bay	65-69	Employed (part-time)	1436
Wide Bay	70-74		63
Wide Bay	70-74	Employed (away from work)	50
Wide Bay	70-74	Employed (full-time)	499
Wide Bay	70-74	Employed (part-time)	639
Wide Bay	75+		92
Wide Bay	75+	Employed (away from work)	43
Wide Bay	75+	Employed (full-time)	343
Wide Bay	75+	Employed (part-time)	345
Migratory - Offshore - Shipping (Qld)	20-24		5
Migratory - Offshore - Shipping (Qld)	20-24	Employed (full-time)	9
Migratory - Offshore - Shipping (Qld)	20-24	Employed (part-time)	3
Migratory - Offshore - Shipping (Qld)	25-29	Employed (full-time)	11
Migratory - Offshore - Shipping (Qld)	30-34	Employed (away from work)	5
Migratory - Offshore - Shipping (Qld)	30-34	Employed (full-time)	21
Migratory - Offshore - Shipping (Qld)	35-39	Employed (full-time)	12
Migratory - Offshore - Shipping (Qld)	35-39	Employed (part-time)	3
Migratory - Offshore - Shipping (Qld)	40-44	Employed (away from work)	4
Migratory - Offshore - Shipping (Qld)	40-44	Employed (full-time)	29
Migratory - Offshore - Shipping (Qld)	45-49	Employed (away from work)	6
Migratory - Offshore - Shipping (Qld)	45-49	Employed (full-time)	17
Migratory - Offshore - Shipping (Qld)	50-54	Employed (away from work)	3
Migratory - Offshore - Shipping (Qld)	50-54	Employed (full-time)	12
Migratory - Offshore - Shipping (Qld)	55-59	Employed (full-time)	22
Migratory - Offshore - Shipping (Qld)	60-64	Employed (full-time)	14
Migratory - Offshore - Shipping (Qld)	65-69	Employed (full-time)	3
Migratory - Offshore - Shipping (Qld)	70-74	Employed (full-time)	3
No usual address (Qld)	15-19		159
No usual address (Qld)	15-19	Employed (away from work)	175
No usual address (Qld)	15-19	Employed (full-time)	1782
No usual address (Qld)	15-19	Employed (part-time)	1914
No usual address (Qld)	20-24		281
No usual address (Qld)	20-24	Employed (away from work)	332
No usual address (Qld)	20-24	Employed (full-time)	5549
No usual address (Qld)	20-24	Employed (part-time)	2936
No usual address (Qld)	25-29		247
No usual address (Qld)	25-29	Employed (away from work)	463
No usual address (Qld)	25-29	Employed (full-time)	7108
No usual address (Qld)	25-29	Employed (part-time)	2726
No usual address (Qld)	30-34		251
No usual address (Qld)	30-34	Employed (away from work)	539
No usual address (Qld)	30-34	Employed (full-time)	7129
No usual address (Qld)	30-34	Employed (part-time)	2816
No usual address (Qld)	35-39		244
No usual address (Qld)	35-39	Employed (away from work)	458
No usual address (Qld)	35-39	Employed (full-time)	6545
No usual address (Qld)	35-39	Employed (part-time)	2914
No usual address (Qld)	40-44		279
No usual address (Qld)	40-44	Employed (away from work)	474
No usual address (Qld)	40-44	Employed (full-time)	7270
