SA4_NAME16	Age	EmploymentStatus	Sex	workers
Mackay - Isaac - Whitsunday	35-39	Owner managers of unincorporated enterprises	M	195
Mackay - Isaac - Whitsunday	40-44		F	32
Mackay - Isaac - Whitsunday	40-44		M	58
Mackay - Isaac - Whitsunday	40-44	Contributing family workers	F	90
Mackay - Isaac - Whitsunday	40-44	Contributing family workers	M	48
Mackay - Isaac - Whitsunday	40-44	Employee	F	3442
Mackay - Isaac - Whitsunday	40-44	Employee	M	4492
Mackay - Isaac - Whitsunday	40-44	Owner managers of incorporated enterprises	F	255
Mackay - Isaac - Whitsunday	40-44	Owner managers of incorporated enterprises	M	400
Mackay - Isaac - Whitsunday	40-44	Owner managers of unincorporated enterprises	F	256
Mackay - Isaac - Whitsunday	40-44	Owner managers of unincorporated enterprises	M	255
Mackay - Isaac - Whitsunday	45-49		F	38
Mackay - Isaac - Whitsunday	45-49		M	41
Mackay - Isaac - Whitsunday	45-49	Contributing family workers	F	97
Mackay - Isaac - Whitsunday	45-49	Contributing family workers	M	74
Mackay - Isaac - Whitsunday	45-49	Employee	F	3531
Mackay - Isaac - Whitsunday	45-49	Employee	M	4466
Mackay - Isaac - Whitsunday	45-49	Owner managers of incorporated enterprises	F	208
Mackay - Isaac - Whitsunday	45-49	Owner managers of incorporated enterprises	M	437
Mackay - Isaac - Whitsunday	45-49	Owner managers of unincorporated enterprises	F	266
Mackay - Isaac - Whitsunday	45-49	Owner managers of unincorporated enterprises	M	287
Mackay - Isaac - Whitsunday	50-54		F	35
Mackay - Isaac - Whitsunday	50-54		M	65
Mackay - Isaac - Whitsunday	50-54	Contributing family workers	F	108
Mackay - Isaac - Whitsunday	50-54	Contributing family workers	M	94
Mackay - Isaac - Whitsunday	50-54	Employee	F	3273
Mackay - Isaac - Whitsunday	50-54	Employee	M	4120
Mackay - Isaac - Whitsunday	50-54	Owner managers of incorporated enterprises	F	213
Mackay - Isaac - Whitsunday	50-54	Owner managers of incorporated enterprises	M	422
Mackay - Isaac - Whitsunday	50-54	Owner managers of unincorporated enterprises	F	264
Mackay - Isaac - Whitsunday	50-54	Owner managers of unincorporated enterprises	M	327
Mackay - Isaac - Whitsunday	55-59		F	27
Mackay - Isaac - Whitsunday	55-59		M	56
Mackay - Isaac - Whitsunday	55-59	Contributing family workers	F	103
Mackay - Isaac - Whitsunday	55-59	Contributing family workers	M	107
Mackay - Isaac - Whitsunday	55-59	Employee	F	2650
Mackay - Isaac - Whitsunday	55-59	Employee	M	3509
Mackay - Isaac - Whitsunday	55-59	Owner managers of incorporated enterprises	F	163
Mackay - Isaac - Whitsunday	55-59	Owner managers of incorporated enterprises	M	385
Mackay - Isaac - Whitsunday	55-59	Owner managers of unincorporated enterprises	F	245
Mackay - Isaac - Whitsunday	55-59	Owner managers of unincorporated enterprises	M	346
Mackay - Isaac - Whitsunday	60-64		F	34
Mackay - Isaac - Whitsunday	60-64		M	43
Mackay - Isaac - Whitsunday	60-64	Contributing family workers	F	112
Mackay - Isaac - Whitsunday	60-64	Contributing family workers	M	125
Mackay - Isaac - Whitsunday	60-64	Employee	F	1487
Mackay - Isaac - Whitsunday	60-64	Employee	M	2098
Mackay - Isaac - Whitsunday	60-64	Owner managers of incorporated enterprises	F	129
Mackay - Isaac - Whitsunday	60-64	Owner managers of incorporated enterprises	M	265
Mackay - Isaac - Whitsunday	60-64	Owner managers of unincorporated enterprises	F	174
Mackay - Isaac - Whitsunday	60-64	Owner managers of unincorporated enterprises	M	316
Mackay - Isaac - Whitsunday	65-69		F	20
Mackay - Isaac - Whitsunday	65-69		M	19
Mackay - Isaac - Whitsunday	65-69	Contributing family workers	F	78
Mackay - Isaac - Whitsunday	65-69	Contributing family workers	M	97
Mackay - Isaac - Whitsunday	65-69	Employee	F	433
Mackay - Isaac - Whitsunday	65-69	Employee	M	664
Mackay - Isaac - Whitsunday	65-69	Owner managers of incorporated enterprises	F	58
Mackay - Isaac - Whitsunday	65-69	Owner managers of incorporated enterprises	M	134
Mackay - Isaac - Whitsunday	65-69	Owner managers of unincorporated enterprises	F	107
Mackay - Isaac - Whitsunday	65-69	Owner managers of unincorporated enterprises	M	194
Mackay - Isaac - Whitsunday	70-74		F	5
Mackay - Isaac - Whitsunday	70-74		M	9
Mackay - Isaac - Whitsunday	70-74	Contributing family workers	F	53
Mackay - Isaac - Whitsunday	70-74	Contributing family workers	M	74
Mackay - Isaac - Whitsunday	70-74	Employee	F	123
Mackay - Isaac - Whitsunday	70-74	Employee	M	160
Mackay - Isaac - Whitsunday	70-74	Owner managers of incorporated enterprises	F	22
Mackay - Isaac - Whitsunday	70-74	Owner managers of incorporated enterprises	M	68
Mackay - Isaac - Whitsunday	70-74	Owner managers of unincorporated enterprises	F	48
Mackay - Isaac - Whitsunday	70-74	Owner managers of unincorporated enterprises	M	117
Mackay - Isaac - Whitsunday	75+		F	23
Mackay - Isaac - Whitsunday	75+		M	31
Mackay - Isaac - Whitsunday	75+	Contributing family workers	F	43
Mackay - Isaac - Whitsunday	75+	Contributing family workers	M	70
Mackay - Isaac - Whitsunday	75+	Employee	F	27
Mackay - Isaac - Whitsunday	75+	Employee	M	62
Mackay - Isaac - Whitsunday	75+	Owner managers of incorporated enterprises	F	9
Mackay - Isaac - Whitsunday	75+	Owner managers of incorporated enterprises	M	38
Mackay - Isaac - Whitsunday	75+	Owner managers of unincorporated enterprises	F	42
Mackay - Isaac - Whitsunday	75+	Owner managers of unincorporated enterprises	M	64
Moreton Bay - North	15-19		F	34
Moreton Bay - North	15-19		M	21
Moreton Bay - North	15-19	Contributing family workers	F	15
Moreton Bay - North	15-19	Contributing family workers	M	11
Moreton Bay - North	15-19	Employee	F	2882
Moreton Bay - North	15-19	Employee	M	2373
Moreton Bay - North	15-19	Owner managers of incorporated enterprises	F	3
Moreton Bay - North	15-19	Owner managers of incorporated enterprises	M	3
Moreton Bay - North	15-19	Owner managers of unincorporated enterprises	F	17
Moreton Bay - North	15-19	Owner managers of unincorporated enterprises	M	15
Moreton Bay - North	20-24		F	16
Moreton Bay - North	20-24		M	32
Moreton Bay - North	20-24	Contributing family workers	F	12
Moreton Bay - North	20-24	Contributing family workers	M	19
Moreton Bay - North	20-24	Employee	F	3109
Moreton Bay - North	20-24	Employee	M	2891
Moreton Bay - North	20-24	Owner managers of incorporated enterprises	F	27
Moreton Bay - North	20-24	Owner managers of incorporated enterprises	M	39
Moreton Bay - North	20-24	Owner managers of unincorporated enterprises	F	55
Moreton Bay - North	20-24	Owner managers of unincorporated enterprises	M	80
Moreton Bay - North	25-29		F	14
Moreton Bay - North	25-29		M	34
Moreton Bay - North	25-29	Contributing family workers	F	36
Moreton Bay - North	25-29	Contributing family workers	M	15
Moreton Bay - North	25-29	Employee	F	2988
Moreton Bay - North	25-29	Employee	M	2702
Moreton Bay - North	25-29	Owner managers of incorporated enterprises	F	53
Moreton Bay - North	25-29	Owner managers of incorporated enterprises	M	111
Moreton Bay - North	25-29	Owner managers of unincorporated enterprises	F	129
Moreton Bay - North	25-29	Owner managers of unincorporated enterprises	M	175
Moreton Bay - North	30-34		F	16
Moreton Bay - North	30-34		M	26
Moreton Bay - North	30-34	Contributing family workers	F	75
Moreton Bay - North	30-34	Contributing family workers	M	25
Moreton Bay - North	30-34	Employee	F	2924
Moreton Bay - North	30-34	Employee	M	2505
Moreton Bay - North	30-34	Owner managers of incorporated enterprises	F	102
Moreton Bay - North	30-34	Owner managers of incorporated enterprises	M	228
Moreton Bay - North	30-34	Owner managers of unincorporated enterprises	F	191
Moreton Bay - North	30-34	Owner managers of unincorporated enterprises	M	249
Moreton Bay - North	35-39		F	27
Moreton Bay - North	35-39		M	24
Moreton Bay - North	35-39	Contributing family workers	F	69
Moreton Bay - North	35-39	Contributing family workers	M	25
Moreton Bay - North	35-39	Employee	F	2886
Moreton Bay - North	35-39	Employee	M	2301
Moreton Bay - North	35-39	Owner managers of incorporated enterprises	F	152
Moreton Bay - North	35-39	Owner managers of incorporated enterprises	M	271
Moreton Bay - North	35-39	Owner managers of unincorporated enterprises	F	227
Moreton Bay - North	35-39	Owner managers of unincorporated enterprises	M	265
Moreton Bay - North	40-44		F	36
Moreton Bay - North	40-44		M	39
Moreton Bay - North	40-44	Contributing family workers	F	95
Moreton Bay - North	40-44	Contributing family workers	M	46
Moreton Bay - North	40-44	Employee	F	3418
Moreton Bay - North	40-44	Employee	M	2357
Moreton Bay - North	40-44	Owner managers of incorporated enterprises	F	228
Moreton Bay - North	40-44	Owner managers of incorporated enterprises	M	408
Moreton Bay - North	40-44	Owner managers of unincorporated enterprises	F	319
Moreton Bay - North	40-44	Owner managers of unincorporated enterprises	M	336
Moreton Bay - North	45-49		F	36
Moreton Bay - North	45-49		M	37
Moreton Bay - North	45-49	Contributing family workers	F	95
Moreton Bay - North	45-49	Contributing family workers	M	55
Moreton Bay - North	45-49	Employee	F	3676
Moreton Bay - North	45-49	Employee	M	2321
Moreton Bay - North	45-49	Owner managers of incorporated enterprises	F	230
Moreton Bay - North	45-49	Owner managers of incorporated enterprises	M	440
Moreton Bay - North	45-49	Owner managers of unincorporated enterprises	F	305
Moreton Bay - North	45-49	Owner managers of unincorporated enterprises	M	398
Moreton Bay - North	50-54		F	26
Moreton Bay - North	50-54		M	27
Moreton Bay - North	50-54	Contributing family workers	F	77
Moreton Bay - North	50-54	Contributing family workers	M	51
Moreton Bay - North	50-54	Employee	F	3425
Moreton Bay - North	50-54	Employee	M	2140
Moreton Bay - North	50-54	Owner managers of incorporated enterprises	F	250
Moreton Bay - North	50-54	Owner managers of incorporated enterprises	M	449
Moreton Bay - North	50-54	Owner managers of unincorporated enterprises	F	295
Moreton Bay - North	50-54	Owner managers of unincorporated enterprises	M	428
Moreton Bay - North	55-59		F	27
Moreton Bay - North	55-59		M	45
Moreton Bay - North	55-59	Contributing family workers	F	90
Moreton Bay - North	55-59	Contributing family workers	M	57
Moreton Bay - North	55-59	Employee	F	2689
Moreton Bay - North	55-59	Employee	M	1877
Moreton Bay - North	55-59	Owner managers of incorporated enterprises	F	186
Moreton Bay - North	55-59	Owner managers of incorporated enterprises	M	385
Moreton Bay - North	55-59	Owner managers of unincorporated enterprises	F	280
Moreton Bay - North	55-59	Owner managers of unincorporated enterprises	M	400
Moreton Bay - North	60-64		F	31
Moreton Bay - North	60-64		M	26
Moreton Bay - North	60-64	Contributing family workers	F	70
Moreton Bay - North	60-64	Contributing family workers	M	54
Moreton Bay - North	60-64	Employee	F	1566
Moreton Bay - North	60-64	Employee	M	1265
Moreton Bay - North	60-64	Owner managers of incorporated enterprises	F	129
Moreton Bay - North	60-64	Owner managers of incorporated enterprises	M	258
Moreton Bay - North	60-64	Owner managers of unincorporated enterprises	F	205
Moreton Bay - North	60-64	Owner managers of unincorporated enterprises	M	382
Moreton Bay - North	65-69		F	14
Moreton Bay - North	65-69		M	26
Moreton Bay - North	65-69	Contributing family workers	F	45
Moreton Bay - North	65-69	Contributing family workers	M	61
Moreton Bay - North	65-69	Employee	F	549
Moreton Bay - North	65-69	Employee	M	502
Moreton Bay - North	65-69	Owner managers of incorporated enterprises	F	80
Moreton Bay - North	65-69	Owner managers of incorporated enterprises	M	183
Moreton Bay - North	65-69	Owner managers of unincorporated enterprises	F	119
Moreton Bay - North	65-69	Owner managers of unincorporated enterprises	M	216
Moreton Bay - North	70-74		F	10
Moreton Bay - North	70-74		M	15
Moreton Bay - North	70-74	Contributing family workers	F	24
Moreton Bay - North	70-74	Contributing family workers	M	48
Moreton Bay - North	70-74	Employee	F	121
Moreton Bay - North	70-74	Employee	M	157
Moreton Bay - North	70-74	Owner managers of incorporated enterprises	F	27
Moreton Bay - North	70-74	Owner managers of incorporated enterprises	M	59
Moreton Bay - North	70-74	Owner managers of unincorporated enterprises	F	44
Moreton Bay - North	70-74	Owner managers of unincorporated enterprises	M	101
Moreton Bay - North	75+		F	18
Moreton Bay - North	75+		M	18
Moreton Bay - North	75+	Contributing family workers	F	18
Moreton Bay - North	75+	Contributing family workers	M	36
Moreton Bay - North	75+	Employee	F	34
Moreton Bay - North	75+	Employee	M	64
Moreton Bay - North	75+	Owner managers of incorporated enterprises	F	10
Moreton Bay - North	75+	Owner managers of incorporated enterprises	M	24
Moreton Bay - North	75+	Owner managers of unincorporated enterprises	F	16
Moreton Bay - North	75+	Owner managers of unincorporated enterprises	M	55
Moreton Bay - South	15-19		F	15
Moreton Bay - South	15-19		M	17
Moreton Bay - South	15-19	Contributing family workers	F	13
Moreton Bay - South	15-19	Contributing family workers	M	11
Moreton Bay - South	15-19	Employee	F	2460
Moreton Bay - South	15-19	Employee	M	2026
Moreton Bay - South	15-19	Owner managers of incorporated enterprises	F	3
Moreton Bay - South	15-19	Owner managers of incorporated enterprises	M	4
Moreton Bay - South	15-19	Owner managers of unincorporated enterprises	F	17
Moreton Bay - South	15-19	Owner managers of unincorporated enterprises	M	12
Moreton Bay - South	20-24		F	14
Moreton Bay - South	20-24		M	17
Moreton Bay - South	20-24	Contributing family workers	F	14
Moreton Bay - South	20-24	Contributing family workers	M	9
Moreton Bay - South	20-24	Employee	F	2526
Moreton Bay - South	20-24	Employee	M	2539
Moreton Bay - South	20-24	Owner managers of incorporated enterprises	F	8
Moreton Bay - South	20-24	Owner managers of incorporated enterprises	M	34
Moreton Bay - South	20-24	Owner managers of unincorporated enterprises	F	61
Moreton Bay - South	20-24	Owner managers of unincorporated enterprises	M	83
Moreton Bay - South	25-29		F	13
Moreton Bay - South	25-29		M	12
Moreton Bay - South	25-29	Contributing family workers	F	25
Moreton Bay - South	25-29	Contributing family workers	M	12
Moreton Bay - South	25-29	Employee	F	2152
Moreton Bay - South	25-29	Employee	M	2210
Moreton Bay - South	25-29	Owner managers of incorporated enterprises	F	41
Moreton Bay - South	25-29	Owner managers of incorporated enterprises	M	126
Moreton Bay - South	25-29	Owner managers of unincorporated enterprises	F	122
Moreton Bay - South	25-29	Owner managers of unincorporated enterprises	M	157
Moreton Bay - South	30-34		F	13
Moreton Bay - South	30-34		M	22
Moreton Bay - South	30-34	Contributing family workers	F	50
Moreton Bay - South	30-34	Contributing family workers	M	29
Moreton Bay - South	30-34	Employee	F	2176
Moreton Bay - South	30-34	Employee	M	2129
Moreton Bay - South	30-34	Owner managers of incorporated enterprises	F	106
Moreton Bay - South	30-34	Owner managers of incorporated enterprises	M	245
Moreton Bay - South	30-34	Owner managers of unincorporated enterprises	F	234
Moreton Bay - South	30-34	Owner managers of unincorporated enterprises	M	208
Moreton Bay - South	35-39		F	17
Moreton Bay - South	35-39		M	15
Moreton Bay - South	35-39	Contributing family workers	F	72
Moreton Bay - South	35-39	Contributing family workers	M	29
Moreton Bay - South	35-39	Employee	F	2237
Moreton Bay - South	35-39	Employee	M	1837
Moreton Bay - South	35-39	Owner managers of incorporated enterprises	F	172
Moreton Bay - South	35-39	Owner managers of incorporated enterprises	M	318
Moreton Bay - South	35-39	Owner managers of unincorporated enterprises	F	289
Moreton Bay - South	35-39	Owner managers of unincorporated enterprises	M	283
Moreton Bay - South	40-44		F	21
Moreton Bay - South	40-44		M	14
Moreton Bay - South	40-44	Contributing family workers	F	67
Moreton Bay - South	40-44	Contributing family workers	M	38
Moreton Bay - South	40-44	Employee	F	2541
Moreton Bay - South	40-44	Employee	M	1894
Moreton Bay - South	40-44	Owner managers of incorporated enterprises	F	267
Moreton Bay - South	40-44	Owner managers of incorporated enterprises	M	446
Moreton Bay - South	40-44	Owner managers of unincorporated enterprises	F	296
Moreton Bay - South	40-44	Owner managers of unincorporated enterprises	M	273
Moreton Bay - South	45-49		F	17
Moreton Bay - South	45-49		M	22
Moreton Bay - South	45-49	Contributing family workers	F	77
Moreton Bay - South	45-49	Contributing family workers	M	42
Moreton Bay - South	45-49	Employee	F	2488
Moreton Bay - South	45-49	Employee	M	1733
