SA4_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Shepparton	55-59	Employed (part-time)		25
Shepparton	55-59	Employed (part-time)	0	1731
Shepparton	55-59	Employed (part-time)	1	29
Shepparton	60-64			9
Shepparton	60-64		0	75
Shepparton	60-64	Employed (away from work)		3
Shepparton	60-64	Employed (away from work)	0	257
Shepparton	60-64	Employed (away from work)	1	5
Shepparton	60-64	Employed (full-time)		25
Shepparton	60-64	Employed (full-time)	0	2252
Shepparton	60-64	Employed (full-time)	1	21
Shepparton	60-64	Employed (part-time)		30
Shepparton	60-64	Employed (part-time)	0	1537
Shepparton	60-64	Employed (part-time)	1	23
Shepparton	65-69			7
Shepparton	65-69		0	42
Shepparton	65-69	Employed (away from work)	0	122
Shepparton	65-69	Employed (away from work)	1	3
Shepparton	65-69	Employed (full-time)		22
Shepparton	65-69	Employed (full-time)	0	834
Shepparton	65-69	Employed (full-time)	1	6
Shepparton	65-69	Employed (part-time)		16
Shepparton	65-69	Employed (part-time)	0	859
Shepparton	65-69	Employed (part-time)	1	17
Shepparton	70-74		0	41
Shepparton	70-74	Employed (away from work)	0	38
Shepparton	70-74	Employed (full-time)		7
Shepparton	70-74	Employed (full-time)	0	264
Shepparton	70-74	Employed (part-time)		3
Shepparton	70-74	Employed (part-time)	0	331
Shepparton	70-74	Employed (part-time)	1	14
Shepparton	75+			3
Shepparton	75+		0	52
Shepparton	75+		1	13
Shepparton	75+	Employed (away from work)		3
Shepparton	75+	Employed (away from work)	0	20
Shepparton	75+	Employed (away from work)	1	6
Shepparton	75+	Employed (full-time)		3
Shepparton	75+	Employed (full-time)	0	188
Shepparton	75+	Employed (full-time)	1	4
Shepparton	75+	Employed (part-time)		3
Shepparton	75+	Employed (part-time)	0	231
Shepparton	75+	Employed (part-time)	1	18
Warrnambool and South West	15-19			3
Warrnambool and South West	15-19		0	130
Warrnambool and South West	15-19		1	6
Warrnambool and South West	15-19	Employed (away from work)	0	131
Warrnambool and South West	15-19	Employed (away from work)	1	4
Warrnambool and South West	15-19	Employed (full-time)		8
Warrnambool and South West	15-19	Employed (full-time)	0	752
Warrnambool and South West	15-19	Employed (full-time)	1	6
Warrnambool and South West	15-19	Employed (part-time)		28
Warrnambool and South West	15-19	Employed (part-time)	0	2432
Warrnambool and South West	15-19	Employed (part-time)	1	27
Warrnambool and South West	20-24			5
Warrnambool and South West	20-24		0	119
Warrnambool and South West	20-24	Employed (away from work)	0	171
Warrnambool and South West	20-24	Employed (full-time)		22
Warrnambool and South West	20-24	Employed (full-time)	0	2400
Warrnambool and South West	20-24	Employed (full-time)	1	5
Warrnambool and South West	20-24	Employed (part-time)		14
Warrnambool and South West	20-24	Employed (part-time)	0	1557
Warrnambool and South West	20-24	Employed (part-time)	1	36
Warrnambool and South West	25-29			3
Warrnambool and South West	25-29		0	94
Warrnambool and South West	25-29	Employed (away from work)	0	214
Warrnambool and South West	25-29	Employed (full-time)		39
Warrnambool and South West	25-29	Employed (full-time)	0	2940
Warrnambool and South West	25-29	Employed (full-time)	1	8
Warrnambool and South West	25-29	Employed (part-time)		16
Warrnambool and South West	25-29	Employed (part-time)	0	1139
Warrnambool and South West	25-29	Employed (part-time)	1	29
Warrnambool and South West	30-34			3
Warrnambool and South West	30-34		0	64
Warrnambool and South West	30-34	Employed (away from work)		3
Warrnambool and South West	30-34	Employed (away from work)	0	268
Warrnambool and South West	30-34	Employed (away from work)	1	3
Warrnambool and South West	30-34	Employed (full-time)		29
Warrnambool and South West	30-34	Employed (full-time)	0	2566
Warrnambool and South West	30-34	Employed (full-time)	1	3
Warrnambool and South West	30-34	Employed (part-time)		20
Warrnambool and South West	30-34	Employed (part-time)	0	1342
Warrnambool and South West	30-34	Employed (part-time)	1	27
Warrnambool and South West	35-39			3
Warrnambool and South West	35-39		0	72
Warrnambool and South West	35-39	Employed (away from work)		3
Warrnambool and South West	35-39	Employed (away from work)	0	175
Warrnambool and South West	35-39	Employed (away from work)	1	3
Warrnambool and South West	35-39	Employed (full-time)		40
Warrnambool and South West	35-39	Employed (full-time)	0	2692
Warrnambool and South West	35-39	Employed (full-time)	1	4
Warrnambool and South West	35-39	Employed (part-time)		39
Warrnambool and South West	35-39	Employed (part-time)	0	1554
Warrnambool and South West	35-39	Employed (part-time)	1	32
Warrnambool and South West	40-44			4
Warrnambool and South West	40-44		0	97
Warrnambool and South West	40-44		1	3
Warrnambool and South West	40-44	Employed (away from work)		3
Warrnambool and South West	40-44	Employed (away from work)	0	142
Warrnambool and South West	40-44	Employed (away from work)	1	4
Warrnambool and South West	40-44	Employed (full-time)		57
Warrnambool and South West	40-44	Employed (full-time)	0	3178
Warrnambool and South West	40-44	Employed (full-time)	1	13
Warrnambool and South West	40-44	Employed (part-time)		40
Warrnambool and South West	40-44	Employed (part-time)	0	1814
Warrnambool and South West	40-44	Employed (part-time)	1	21
Warrnambool and South West	45-49			4
Warrnambool and South West	45-49		0	89
Warrnambool and South West	45-49		1	3
Warrnambool and South West	45-49	Employed (away from work)		3
Warrnambool and South West	45-49	Employed (away from work)	0	179
Warrnambool and South West	45-49	Employed (full-time)		45
Warrnambool and South West	45-49	Employed (full-time)	0	3734
Warrnambool and South West	45-49	Employed (full-time)	1	12
Warrnambool and South West	45-49	Employed (part-time)		29
Warrnambool and South West	45-49	Employed (part-time)	0	1921
Warrnambool and South West	45-49	Employed (part-time)	1	30
Warrnambool and South West	50-54			8
Warrnambool and South West	50-54		0	87
Warrnambool and South West	50-54	Employed (away from work)		5
Warrnambool and South West	50-54	Employed (away from work)	0	267
Warrnambool and South West	50-54	Employed (away from work)	1	3
Warrnambool and South West	50-54	Employed (full-time)		51
Warrnambool and South West	50-54	Employed (full-time)	0	4024
Warrnambool and South West	50-54	Employed (full-time)	1	15
Warrnambool and South West	50-54	Employed (part-time)		33
Warrnambool and South West	50-54	Employed (part-time)	0	1918
Warrnambool and South West	50-54	Employed (part-time)	1	32
Warrnambool and South West	55-59			8
Warrnambool and South West	55-59		0	88
Warrnambool and South West	55-59	Employed (away from work)		5
Warrnambool and South West	55-59	Employed (away from work)	0	273
Warrnambool and South West	55-59	Employed (full-time)		45
Warrnambool and South West	55-59	Employed (full-time)	0	3478
Warrnambool and South West	55-59	Employed (full-time)	1	11
Warrnambool and South West	55-59	Employed (part-time)		48
Warrnambool and South West	55-59	Employed (part-time)	0	1964
Warrnambool and South West	55-59	Employed (part-time)	1	35
Warrnambool and South West	60-64		0	96
Warrnambool and South West	60-64		1	10
Warrnambool and South West	60-64	Employed (away from work)		3
Warrnambool and South West	60-64	Employed (away from work)	0	257
Warrnambool and South West	60-64	Employed (away from work)	1	13
Warrnambool and South West	60-64	Employed (full-time)		35
Warrnambool and South West	60-64	Employed (full-time)	0	2304
Warrnambool and South West	60-64	Employed (full-time)	1	11
Warrnambool and South West	60-64	Employed (part-time)		24
Warrnambool and South West	60-64	Employed (part-time)	0	1705
Warrnambool and South West	60-64	Employed (part-time)	1	22
Warrnambool and South West	65-69		0	51
Warrnambool and South West	65-69	Employed (away from work)	0	139
Warrnambool and South West	65-69	Employed (away from work)	1	7
Warrnambool and South West	65-69	Employed (full-time)		12
Warrnambool and South West	65-69	Employed (full-time)	0	943
Warrnambool and South West	65-69	Employed (full-time)	1	8
Warrnambool and South West	65-69	Employed (part-time)		7
Warrnambool and South West	65-69	Employed (part-time)	0	943
Warrnambool and South West	65-69	Employed (part-time)	1	14
Warrnambool and South West	70-74		0	39
Warrnambool and South West	70-74	Employed (away from work)	0	58
Warrnambool and South West	70-74	Employed (full-time)	0	380
Warrnambool and South West	70-74	Employed (part-time)		12
Warrnambool and South West	70-74	Employed (part-time)	0	405
Warrnambool and South West	70-74	Employed (part-time)	1	7
Warrnambool and South West	75+		0	58
Warrnambool and South West	75+		1	3
Warrnambool and South West	75+	Employed (away from work)	0	42
Warrnambool and South West	75+	Employed (away from work)	1	4
Warrnambool and South West	75+	Employed (full-time)		4
Warrnambool and South West	75+	Employed (full-time)	0	265
Warrnambool and South West	75+	Employed (full-time)	1	11
Warrnambool and South West	75+	Employed (part-time)		10
Warrnambool and South West	75+	Employed (part-time)	0	264
Warrnambool and South West	75+	Employed (part-time)	1	31
Migratory - Offshore - Shipping (Vic.)	20-24	Employed (full-time)	0	5
Migratory - Offshore - Shipping (Vic.)	25-29	Employed (full-time)	0	3
Migratory - Offshore - Shipping (Vic.)	25-29	Employed (part-time)	0	3
Migratory - Offshore - Shipping (Vic.)	30-34	Employed (full-time)	0	10
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (away from work)	0	3
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (full-time)	0	11
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (full-time)	0	21
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (part-time)	0	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (away from work)	0	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (full-time)	0	23
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (away from work)	0	6
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (full-time)	0	15
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (part-time)	0	6
Migratory - Offshore - Shipping (Vic.)	55-59		0	3
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (away from work)	0	9
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (full-time)	0	16
Migratory - Offshore - Shipping (Vic.)	60-64	Employed (full-time)	0	8
No usual address (Vic.)	15-19			4
No usual address (Vic.)	15-19		0	171
No usual address (Vic.)	15-19		1	3
No usual address (Vic.)	15-19	Employed (away from work)	0	194
No usual address (Vic.)	15-19	Employed (full-time)		23
No usual address (Vic.)	15-19	Employed (full-time)	0	2059
No usual address (Vic.)	15-19	Employed (full-time)	1	8
No usual address (Vic.)	15-19	Employed (part-time)		20
No usual address (Vic.)	15-19	Employed (part-time)	0	1896
No usual address (Vic.)	15-19	Employed (part-time)	1	33
No usual address (Vic.)	20-24			14
No usual address (Vic.)	20-24		0	373
No usual address (Vic.)	20-24	Employed (away from work)		8
No usual address (Vic.)	20-24	Employed (away from work)	0	442
No usual address (Vic.)	20-24	Employed (away from work)	1	7
No usual address (Vic.)	20-24	Employed (full-time)		81
No usual address (Vic.)	20-24	Employed (full-time)	0	7098
No usual address (Vic.)	20-24	Employed (full-time)	1	29
No usual address (Vic.)	20-24	Employed (part-time)		40
No usual address (Vic.)	20-24	Employed (part-time)	0	4020
No usual address (Vic.)	20-24	Employed (part-time)	1	44
No usual address (Vic.)	25-29			19
No usual address (Vic.)	25-29		0	371
No usual address (Vic.)	25-29		1	3
No usual address (Vic.)	25-29	Employed (away from work)		10
No usual address (Vic.)	25-29	Employed (away from work)	0	525
No usual address (Vic.)	25-29	Employed (away from work)	1	8
No usual address (Vic.)	25-29	Employed (full-time)		101
No usual address (Vic.)	25-29	Employed (full-time)	0	9040
No usual address (Vic.)	25-29	Employed (full-time)	1	24
No usual address (Vic.)	25-29	Employed (part-time)		43
No usual address (Vic.)	25-29	Employed (part-time)	0	3667
No usual address (Vic.)	25-29	Employed (part-time)	1	33
No usual address (Vic.)	30-34			13
No usual address (Vic.)	30-34		0	336
No usual address (Vic.)	30-34		1	3
No usual address (Vic.)	30-34	Employed (away from work)		9
No usual address (Vic.)	30-34	Employed (away from work)	0	605
No usual address (Vic.)	30-34	Employed (away from work)	1	8
No usual address (Vic.)	30-34	Employed (full-time)		113
No usual address (Vic.)	30-34	Employed (full-time)	0	8664
No usual address (Vic.)	30-34	Employed (full-time)	1	16
No usual address (Vic.)	30-34	Employed (part-time)		59
No usual address (Vic.)	30-34	Employed (part-time)	0	3535
No usual address (Vic.)	30-34	Employed (part-time)	1	33
No usual address (Vic.)	35-39			9
No usual address (Vic.)	35-39		0	307
No usual address (Vic.)	35-39		1	8
No usual address (Vic.)	35-39	Employed (away from work)		3
No usual address (Vic.)	35-39	Employed (away from work)	0	472
No usual address (Vic.)	35-39	Employed (away from work)	1	14
No usual address (Vic.)	35-39	Employed (full-time)		128
No usual address (Vic.)	35-39	Employed (full-time)	0	7565
No usual address (Vic.)	35-39	Employed (full-time)	1	12
No usual address (Vic.)	35-39	Employed (part-time)		56
No usual address (Vic.)	35-39	Employed (part-time)	0	3526
No usual address (Vic.)	35-39	Employed (part-time)	1	29
No usual address (Vic.)	40-44			13
No usual address (Vic.)	40-44		0	283
No usual address (Vic.)	40-44		1	6
No usual address (Vic.)	40-44	Employed (away from work)		7
No usual address (Vic.)	40-44	Employed (away from work)	0	426
No usual address (Vic.)	40-44	Employed (away from work)	1	8
No usual address (Vic.)	40-44	Employed (full-time)		115
No usual address (Vic.)	40-44	Employed (full-time)	0	7949
No usual address (Vic.)	40-44	Employed (full-time)	1	26
No usual address (Vic.)	40-44	Employed (part-time)		57
No usual address (Vic.)	40-44	Employed (part-time)	0	4148
No usual address (Vic.)	40-44	Employed (part-time)	1	44
No usual address (Vic.)	45-49			16
No usual address (Vic.)	45-49		0	303
No usual address (Vic.)	45-49		1	3
No usual address (Vic.)	45-49	Employed (away from work)		7
No usual address (Vic.)	45-49	Employed (away from work)	0	450
No usual address (Vic.)	45-49	Employed (away from work)	1	15
No usual address (Vic.)	45-49	Employed (full-time)		98
No usual address (Vic.)	45-49	Employed (full-time)	0	7940
No usual address (Vic.)	45-49	Employed (full-time)	1	28
No usual address (Vic.)	45-49	Employed (part-time)		60
No usual address (Vic.)	45-49	Employed (part-time)	0	4662
No usual address (Vic.)	45-49	Employed (part-time)	1	56
No usual address (Vic.)	50-54			9
No usual address (Vic.)	50-54		0	264
No usual address (Vic.)	50-54		1	3
No usual address (Vic.)	50-54	Employed (away from work)		7
No usual address (Vic.)	50-54	Employed (away from work)	0	522
No usual address (Vic.)	50-54	Employed (away from work)	1	30
No usual address (Vic.)	50-54	Employed (full-time)		104
No usual address (Vic.)	50-54	Employed (full-time)	0	6833
No usual address (Vic.)	50-54	Employed (full-time)	1	22
No usual address (Vic.)	50-54	Employed (part-time)		54
No usual address (Vic.)	50-54	Employed (part-time)	0	4559
No usual address (Vic.)	50-54	Employed (part-time)	1	54
No usual address (Vic.)	55-59			9
No usual address (Vic.)	55-59		0	213
No usual address (Vic.)	55-59	Employed (away from work)		7
No usual address (Vic.)	55-59	Employed (away from work)	0	519
No usual address (Vic.)	55-59	Employed (away from work)	1	15
No usual address (Vic.)	55-59	Employed (full-time)		70
No usual address (Vic.)	55-59	Employed (full-time)	0	5648
No usual address (Vic.)	55-59	Employed (full-time)	1	29
No usual address (Vic.)	55-59	Employed (part-time)		59
No usual address (Vic.)	55-59	Employed (part-time)	0	4423
No usual address (Vic.)	55-59	Employed (part-time)	1	51
No usual address (Vic.)	60-64			6
No usual address (Vic.)	60-64		0	161
No usual address (Vic.)	60-64		1	3
No usual address (Vic.)	60-64	Employed (away from work)		5
No usual address (Vic.)	60-64	Employed (away from work)	0	441
