SA4_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Brisbane Inner City	15-24	Train and other	2	M	47
Brisbane Inner City	15-24	Train and two other methods	3	F	188
Brisbane Inner City	15-24	Train and two other methods	3	M	187
Brisbane Inner City	15-24	Tram includes light rail	1	F	3
Brisbane Inner City	15-24	Tram includes light rail	1	M	4
Brisbane Inner City	15-24	Truck	1	M	34
Brisbane Inner City	15-24	Walked only	1	F	1518
Brisbane Inner City	15-24	Walked only	1	M	1228
Brisbane Inner City	15-24	Worked at home		F	174
Brisbane Inner City	15-24	Worked at home		M	145
Brisbane Inner City	25-34	Bicycle	1	F	547
Brisbane Inner City	25-34	Bicycle	1	M	1600
Brisbane Inner City	25-34	Bus	1	F	6633
Brisbane Inner City	25-34	Bus	1	M	5099
Brisbane Inner City	25-34	Bus and car as driver	2	F	428
Brisbane Inner City	25-34	Bus and car as driver	2	M	318
Brisbane Inner City	25-34	Bus and car as passenger	2	F	221
Brisbane Inner City	25-34	Bus and car as passenger	2	M	107
Brisbane Inner City	25-34	Bus and ferry	2	F	60
Brisbane Inner City	25-34	Bus and ferry	2	M	65
Brisbane Inner City	25-34	Bus and other	2	F	80
Brisbane Inner City	25-34	Bus and other	2	M	109
Brisbane Inner City	25-34	Bus and two other methods excludes train	3	F	67
Brisbane Inner City	25-34	Bus and two other methods excludes train	3	M	58
Brisbane Inner City	25-34	Car as driver	1	F	14518
Brisbane Inner City	25-34	Car as driver	1	M	16290
Brisbane Inner City	25-34	Car as passenger	1	F	2782
Brisbane Inner City	25-34	Car as passenger	1	M	1299
Brisbane Inner City	25-34	Did not go to work		F	5916
Brisbane Inner City	25-34	Did not go to work		M	2469
Brisbane Inner City	25-34	Ferry	1	F	409
Brisbane Inner City	25-34	Ferry	1	M	359
Brisbane Inner City	25-34	Method of travel not stated		F	215
Brisbane Inner City	25-34	Method of travel not stated		M	265
Brisbane Inner City	25-34	Motorbike scooter	1	F	160
Brisbane Inner City	25-34	Motorbike scooter	1	M	1057
Brisbane Inner City	25-34	(Other)	1	F	143
Brisbane Inner City	25-34	(Other)	1	M	227
Brisbane Inner City	25-34	Other three methods	3	F	15
Brisbane Inner City	25-34	Other three methods	3	M	27
Brisbane Inner City	25-34	Other two methods	2	F	252
Brisbane Inner City	25-34	Other two methods	2	M	356
Brisbane Inner City	25-34	Taxi	1	F	101
Brisbane Inner City	25-34	Taxi	1	M	132
Brisbane Inner City	25-34	Train	1	F	5761
Brisbane Inner City	25-34	Train	1	M	4657
Brisbane Inner City	25-34	Train and bus	2	F	591
Brisbane Inner City	25-34	Train and bus	2	M	563
Brisbane Inner City	25-34	Train and car as driver	2	F	1360
Brisbane Inner City	25-34	Train and car as driver	2	M	1047
Brisbane Inner City	25-34	Train and car as passenger	2	F	315
Brisbane Inner City	25-34	Train and car as passenger	2	M	189
Brisbane Inner City	25-34	Train and ferry	2	F	7
Brisbane Inner City	25-34	Train and ferry	2	M	10
Brisbane Inner City	25-34	Train and other	2	F	49
Brisbane Inner City	25-34	Train and other	2	M	106
Brisbane Inner City	25-34	Train and two other methods	3	F	301
Brisbane Inner City	25-34	Train and two other methods	3	M	270
Brisbane Inner City	25-34	Tram includes light rail	1	F	7
Brisbane Inner City	25-34	Tram includes light rail	1	M	6
Brisbane Inner City	25-34	Truck	1	F	3
Brisbane Inner City	25-34	Truck	1	M	87
Brisbane Inner City	25-34	Walked only	1	F	2904
Brisbane Inner City	25-34	Walked only	1	M	2985
Brisbane Inner City	25-34	Worked at home		F	905
Brisbane Inner City	25-34	Worked at home		M	668
Brisbane Inner City	35-44	Bicycle	1	F	418
Brisbane Inner City	35-44	Bicycle	1	M	1824
Brisbane Inner City	35-44	Bus	1	F	4106
Brisbane Inner City	35-44	Bus	1	M	3982
Brisbane Inner City	35-44	Bus and car as driver	2	F	523
Brisbane Inner City	35-44	Bus and car as driver	2	M	361
Brisbane Inner City	35-44	Bus and car as passenger	2	F	154
Brisbane Inner City	35-44	Bus and car as passenger	2	M	72
Brisbane Inner City	35-44	Bus and ferry	2	F	60
Brisbane Inner City	35-44	Bus and ferry	2	M	63
Brisbane Inner City	35-44	Bus and other	2	F	53
Brisbane Inner City	35-44	Bus and other	2	M	83
Brisbane Inner City	35-44	Bus and two other methods excludes train	3	F	47
Brisbane Inner City	35-44	Bus and two other methods excludes train	3	M	63
Brisbane Inner City	35-44	Car as driver	1	F	15362
Brisbane Inner City	35-44	Car as driver	1	M	18255
Brisbane Inner City	35-44	Car as passenger	1	F	1763
Brisbane Inner City	35-44	Car as passenger	1	M	846
Brisbane Inner City	35-44	Did not go to work		F	4507
Brisbane Inner City	35-44	Did not go to work		M	2198
Brisbane Inner City	35-44	Ferry	1	F	219
Brisbane Inner City	35-44	Ferry	1	M	238
Brisbane Inner City	35-44	Method of travel not stated		F	151
Brisbane Inner City	35-44	Method of travel not stated		M	210
Brisbane Inner City	35-44	Motorbike scooter	1	F	141
Brisbane Inner City	35-44	Motorbike scooter	1	M	1100
Brisbane Inner City	35-44	(Other)	1	F	136
Brisbane Inner City	35-44	(Other)	1	M	264
Brisbane Inner City	35-44	Other three methods	3	F	12
Brisbane Inner City	35-44	Other three methods	3	M	27
Brisbane Inner City	35-44	Other two methods	2	F	228
Brisbane Inner City	35-44	Other two methods	2	M	398
Brisbane Inner City	35-44	Taxi	1	F	58
Brisbane Inner City	35-44	Taxi	1	M	111
Brisbane Inner City	35-44	Train	1	F	4363
Brisbane Inner City	35-44	Train	1	M	4549
Brisbane Inner City	35-44	Train and bus	2	F	386
Brisbane Inner City	35-44	Train and bus	2	M	519
Brisbane Inner City	35-44	Train and car as driver	2	F	1485
Brisbane Inner City	35-44	Train and car as driver	2	M	1542
Brisbane Inner City	35-44	Train and car as passenger	2	F	239
Brisbane Inner City	35-44	Train and car as passenger	2	M	138
Brisbane Inner City	35-44	Train and ferry	2	M	8
Brisbane Inner City	35-44	Train and other	2	F	33
Brisbane Inner City	35-44	Train and other	2	M	146
Brisbane Inner City	35-44	Train and tram includes light rail	2	M	3
Brisbane Inner City	35-44	Train and two other methods	3	F	221
Brisbane Inner City	35-44	Train and two other methods	3	M	268
Brisbane Inner City	35-44	Tram includes light rail	1	F	4
Brisbane Inner City	35-44	Tram includes light rail	1	M	10
Brisbane Inner City	35-44	Truck	1	F	3
Brisbane Inner City	35-44	Truck	1	M	115
Brisbane Inner City	35-44	Walked only	1	F	1184
Brisbane Inner City	35-44	Walked only	1	M	1458
Brisbane Inner City	35-44	Worked at home		F	1665
Brisbane Inner City	35-44	Worked at home		M	1121
Brisbane Inner City	45-54	Bicycle	1	F	283
Brisbane Inner City	45-54	Bicycle	1	M	1295
Brisbane Inner City	45-54	Bus	1	F	3430
Brisbane Inner City	45-54	Bus	1	M	2604
Brisbane Inner City	45-54	Bus and car as driver	2	F	365
Brisbane Inner City	45-54	Bus and car as driver	2	M	248
Brisbane Inner City	45-54	Bus and car as passenger	2	F	137
Brisbane Inner City	45-54	Bus and car as passenger	2	M	47
Brisbane Inner City	45-54	Bus and ferry	2	F	46
Brisbane Inner City	45-54	Bus and ferry	2	M	51
Brisbane Inner City	45-54	Bus and other	2	F	26
Brisbane Inner City	45-54	Bus and other	2	M	40
Brisbane Inner City	45-54	Bus and tram includes light rail	2	F	3
Brisbane Inner City	45-54	Bus and two other methods excludes train	3	F	34
Brisbane Inner City	45-54	Bus and two other methods excludes train	3	M	37
Brisbane Inner City	45-54	Car as driver	1	F	13878
Brisbane Inner City	45-54	Car as driver	1	M	15895
Brisbane Inner City	45-54	Car as passenger	1	F	1623
Brisbane Inner City	45-54	Car as passenger	1	M	572
Brisbane Inner City	45-54	Did not go to work		F	2706
Brisbane Inner City	45-54	Did not go to work		M	1817
Brisbane Inner City	45-54	Ferry	1	F	165
Brisbane Inner City	45-54	Ferry	1	M	158
Brisbane Inner City	45-54	Method of travel not stated		F	134
Brisbane Inner City	45-54	Method of travel not stated		M	162
Brisbane Inner City	45-54	Motorbike scooter	1	F	109
Brisbane Inner City	45-54	Motorbike scooter	1	M	864
Brisbane Inner City	45-54	(Other)	1	F	134
Brisbane Inner City	45-54	(Other)	1	M	234
Brisbane Inner City	45-54	Other three methods	3	F	8
Brisbane Inner City	45-54	Other three methods	3	M	27
Brisbane Inner City	45-54	Other two methods	2	F	178
Brisbane Inner City	45-54	Other two methods	2	M	344
Brisbane Inner City	45-54	Taxi	1	F	73
Brisbane Inner City	45-54	Taxi	1	M	99
Brisbane Inner City	45-54	Train	1	F	3493
Brisbane Inner City	45-54	Train	1	M	3237
Brisbane Inner City	45-54	Train and bus	2	F	333
Brisbane Inner City	45-54	Train and bus	2	M	333
Brisbane Inner City	45-54	Train and car as driver	2	F	1169
Brisbane Inner City	45-54	Train and car as driver	2	M	1328
Brisbane Inner City	45-54	Train and car as passenger	2	F	230
Brisbane Inner City	45-54	Train and car as passenger	2	M	120
Brisbane Inner City	45-54	Train and ferry	2	F	4
Brisbane Inner City	45-54	Train and ferry	2	M	3
Brisbane Inner City	45-54	Train and other	2	F	27
Brisbane Inner City	45-54	Train and other	2	M	115
Brisbane Inner City	45-54	Train and two other methods	3	F	210
Brisbane Inner City	45-54	Train and two other methods	3	M	172
Brisbane Inner City	45-54	Tram includes light rail	1	F	3
Brisbane Inner City	45-54	Tram includes light rail	1	M	5
Brisbane Inner City	45-54	Truck	1	M	161
Brisbane Inner City	45-54	Walked only	1	F	828
Brisbane Inner City	45-54	Walked only	1	M	1018
Brisbane Inner City	45-54	Worked at home		F	1401
Brisbane Inner City	45-54	Worked at home		M	1162
Brisbane Inner City	55-64	Bicycle	1	F	88
Brisbane Inner City	55-64	Bicycle	1	M	437
Brisbane Inner City	55-64	Bus	1	F	2024
Brisbane Inner City	55-64	Bus	1	M	1529
Brisbane Inner City	55-64	Bus and car as driver	2	F	200
Brisbane Inner City	55-64	Bus and car as driver	2	M	125
Brisbane Inner City	55-64	Bus and car as passenger	2	F	91
Brisbane Inner City	55-64	Bus and car as passenger	2	M	13
Brisbane Inner City	55-64	Bus and ferry	2	F	29
Brisbane Inner City	55-64	Bus and ferry	2	M	18
Brisbane Inner City	55-64	Bus and other	2	F	15
Brisbane Inner City	55-64	Bus and other	2	M	17
Brisbane Inner City	55-64	Bus and two other methods excludes train	3	F	17
Brisbane Inner City	55-64	Bus and two other methods excludes train	3	M	14
Brisbane Inner City	55-64	Car as driver	1	F	7214
Brisbane Inner City	55-64	Car as driver	1	M	8902
Brisbane Inner City	55-64	Car as passenger	1	F	1019
Brisbane Inner City	55-64	Car as passenger	1	M	369
Brisbane Inner City	55-64	Did not go to work		F	2015
Brisbane Inner City	55-64	Did not go to work		M	1479
Brisbane Inner City	55-64	Ferry	1	F	96
Brisbane Inner City	55-64	Ferry	1	M	105
Brisbane Inner City	55-64	Method of travel not stated		F	107
Brisbane Inner City	55-64	Method of travel not stated		M	128
Brisbane Inner City	55-64	Motorbike scooter	1	F	42
Brisbane Inner City	55-64	Motorbike scooter	1	M	386
Brisbane Inner City	55-64	(Other)	1	F	51
Brisbane Inner City	55-64	(Other)	1	M	111
Brisbane Inner City	55-64	Other three methods	3	F	9
Brisbane Inner City	55-64	Other three methods	3	M	6
Brisbane Inner City	55-64	Other two methods	2	F	98
Brisbane Inner City	55-64	Other two methods	2	M	157
Brisbane Inner City	55-64	Taxi	1	F	32
Brisbane Inner City	55-64	Taxi	1	M	57
Brisbane Inner City	55-64	Train	1	F	1873
Brisbane Inner City	55-64	Train	1	M	1778
Brisbane Inner City	55-64	Train and bus	2	F	235
Brisbane Inner City	55-64	Train and bus	2	M	211
Brisbane Inner City	55-64	Train and car as driver	2	F	581
Brisbane Inner City	55-64	Train and car as driver	2	M	683
Brisbane Inner City	55-64	Train and car as passenger	2	F	110
Brisbane Inner City	55-64	Train and car as passenger	2	M	83
Brisbane Inner City	55-64	Train and ferry	2	F	6
Brisbane Inner City	55-64	Train and other	2	F	12
Brisbane Inner City	55-64	Train and other	2	M	73
Brisbane Inner City	55-64	Train and two other methods	3	F	121
Brisbane Inner City	55-64	Train and two other methods	3	M	101
Brisbane Inner City	55-64	Tram includes light rail	1	F	3
Brisbane Inner City	55-64	Tram includes light rail	1	M	4
Brisbane Inner City	55-64	Truck	1	F	7
Brisbane Inner City	55-64	Truck	1	M	112
Brisbane Inner City	55-64	Walked only	1	F	492
Brisbane Inner City	55-64	Walked only	1	M	625
Brisbane Inner City	55-64	Worked at home		F	834
Brisbane Inner City	55-64	Worked at home		M	797
Brisbane Inner City	65-74	Bicycle	1	F	7
Brisbane Inner City	65-74	Bicycle	1	M	25
Brisbane Inner City	65-74	Bus	1	F	308
Brisbane Inner City	65-74	Bus	1	M	274
Brisbane Inner City	65-74	Bus and car as driver	2	F	29
Brisbane Inner City	65-74	Bus and car as driver	2	M	20
Brisbane Inner City	65-74	Bus and car as passenger	2	F	17
Brisbane Inner City	65-74	Bus and car as passenger	2	M	6
Brisbane Inner City	65-74	Bus and ferry	2	M	6
Brisbane Inner City	65-74	Bus and other	2	M	3
Brisbane Inner City	65-74	Bus and two other methods excludes train	3	F	3
Brisbane Inner City	65-74	Bus and two other methods excludes train	3	M	3
Brisbane Inner City	65-74	Car as driver	1	F	1292
Brisbane Inner City	65-74	Car as driver	1	M	2011
Brisbane Inner City	65-74	Car as passenger	1	F	189
Brisbane Inner City	65-74	Car as passenger	1	M	90
Brisbane Inner City	65-74	Did not go to work		F	539
Brisbane Inner City	65-74	Did not go to work		M	478
Brisbane Inner City	65-74	Ferry	1	F	16
Brisbane Inner City	65-74	Ferry	1	M	25
Brisbane Inner City	65-74	Method of travel not stated		F	41
Brisbane Inner City	65-74	Method of travel not stated		M	50
Brisbane Inner City	65-74	Motorbike scooter	1	F	4
Brisbane Inner City	65-74	Motorbike scooter	1	M	33
Brisbane Inner City	65-74	(Other)	1	F	22
Brisbane Inner City	65-74	(Other)	1	M	29
Brisbane Inner City	65-74	Other two methods	2	F	11
Brisbane Inner City	65-74	Other two methods	2	M	23
Brisbane Inner City	65-74	Taxi	1	F	9
Brisbane Inner City	65-74	Taxi	1	M	21
Brisbane Inner City	65-74	Train	1	F	256
Brisbane Inner City	65-74	Train	1	M	241
Brisbane Inner City	65-74	Train and bus	2	F	35
Brisbane Inner City	65-74	Train and bus	2	M	36
Brisbane Inner City	65-74	Train and car as driver	2	F	76
Brisbane Inner City	65-74	Train and car as driver	2	M	104
Brisbane Inner City	65-74	Train and car as passenger	2	F	13
Brisbane Inner City	65-74	Train and car as passenger	2	M	5
Brisbane Inner City	65-74	Train and other	2	F	3
Brisbane Inner City	65-74	Train and other	2	M	11
Brisbane Inner City	65-74	Train and two other methods	3	F	20
Brisbane Inner City	65-74	Train and two other methods	3	M	16
Brisbane Inner City	65-74	Truck	1	M	42
Brisbane Inner City	65-74	Walked only	1	F	89
Brisbane Inner City	65-74	Walked only	1	M	137
Brisbane Inner City	65-74	Worked at home		F	284
Brisbane Inner City	65-74	Worked at home		M	396
Brisbane Inner City	75+	Bus	1	F	16
Brisbane Inner City	75+	Bus	1	M	24
Brisbane Inner City	75+	Bus and car as driver	2	M	3
Brisbane Inner City	75+	Car as driver	1	F	76
Brisbane Inner City	75+	Car as driver	1	M	225
Brisbane Inner City	75+	Car as passenger	1	F	23
Brisbane Inner City	75+	Car as passenger	1	M	11
Brisbane Inner City	75+	Did not go to work		F	45
Brisbane Inner City	75+	Did not go to work		M	65
Brisbane Inner City	75+	Ferry	1	F	3
Brisbane Inner City	75+	Method of travel not stated		F	39
Brisbane Inner City	75+	Method of travel not stated		M	32
Brisbane Inner City	75+	(Other)	1	F	4
Brisbane Inner City	75+	(Other)	1	M	7
Brisbane Inner City	75+	Other two methods	2	M	3
Brisbane Inner City	75+	Taxi	1	M	4
Brisbane Inner City	75+	Train	1	F	6
Brisbane Inner City	75+	Train	1	M	12
Brisbane Inner City	75+	Train and bus	2	M	3
Brisbane Inner City	75+	Train and car as driver	2	F	3
Brisbane Inner City	75+	Train and car as driver	2	M	6
Brisbane Inner City	75+	Truck	1	M	3
Brisbane Inner City	75+	Walked only	1	F	8
Brisbane Inner City	75+	Walked only	1	M	15
Brisbane Inner City	75+	Worked at home		F	53
Brisbane Inner City	75+	Worked at home		M	95
Cairns	15-24	Bicycle	1	F	74
Cairns	15-24	Bicycle	1	M	188
Cairns	15-24	Bus	1	F	286
Cairns	15-24	Bus	1	M	241
Cairns	15-24	Bus and car as driver	2	F	4
Cairns	15-24	Bus and car as driver	2	M	4
Cairns	15-24	Bus and car as passenger	2	F	42
Cairns	15-24	Bus and car as passenger	2	M	25
Cairns	15-24	Bus and other	2	F	8
Cairns	15-24	Bus and other	2	M	9
Cairns	15-24	Bus and two other methods excludes train	3	F	3
Cairns	15-24	Bus and two other methods excludes train	3	M	5
Cairns	15-24	Car as driver	1	F	3730
Cairns	15-24	Car as driver	1	M	3554
Cairns	15-24	Car as passenger	1	F	1343
Cairns	15-24	Car as passenger	1	M	1215
Cairns	15-24	Did not go to work		F	1040
Cairns	15-24	Did not go to work		M	724
Cairns	15-24	Ferry	1	F	3
Cairns	15-24	Ferry	1	M	3
Cairns	15-24	Method of travel not stated		F	103
Cairns	15-24	Method of travel not stated		M	113
Cairns	15-24	Motorbike scooter	1	F	10
Cairns	15-24	Motorbike scooter	1	M	47
Cairns	15-24	(Other)	1	F	20
Cairns	15-24	(Other)	1	M	72
Cairns	15-24	Other two methods	2	F	41
Cairns	15-24	Other two methods	2	M	57
Cairns	15-24	Taxi	1	F	31
Cairns	15-24	Taxi	1	M	22
Cairns	15-24	Train and car as driver	2	M	3
Cairns	15-24	Train and car as passenger	2	F	3
Cairns	15-24	Train and two other methods	3	M	5
Cairns	15-24	Truck	1	F	3
Cairns	15-24	Truck	1	M	23
Cairns	15-24	Walked only	1	F	361
Cairns	15-24	Walked only	1	M	364
Cairns	15-24	Worked at home		F	58
Cairns	15-24	Worked at home		M	71
Cairns	25-34	Bicycle	1	F	207
Cairns	25-34	Bicycle	1	M	239
Cairns	25-34	Bus	1	F	207
Cairns	25-34	Bus	1	M	179
Cairns	25-34	Bus and car as driver	2	F	3
Cairns	25-34	Bus and car as driver	2	M	9
Cairns	25-34	Bus and car as passenger	2	F	16
Cairns	25-34	Bus and car as passenger	2	M	3
Cairns	25-34	Bus and other	2	F	3
Cairns	25-34	Bus and other	2	M	7
Cairns	25-34	Bus and two other methods excludes train	3	F	5
Cairns	25-34	Bus and two other methods excludes train	3	M	3
Cairns	25-34	Car as driver	1	F	6397
Cairns	25-34	Car as driver	1	M	6529
Cairns	25-34	Car as passenger	1	F	697
Cairns	25-34	Car as passenger	1	M	528
Cairns	25-34	Did not go to work		F	1189
Cairns	25-34	Did not go to work		M	540
Cairns	25-34	Ferry	1	F	11
Cairns	25-34	Ferry	1	M	9
Cairns	25-34	Method of travel not stated		F	79
Cairns	25-34	Method of travel not stated		M	128
Cairns	25-34	Motorbike scooter	1	F	39
Cairns	25-34	Motorbike scooter	1	M	144
Cairns	25-34	(Other)	1	F	54
Cairns	25-34	(Other)	1	M	107
Cairns	25-34	Other three methods	3	F	3
Cairns	25-34	Other three methods	3	M	7
Cairns	25-34	Other two methods	2	F	63
Cairns	25-34	Other two methods	2	M	105
Cairns	25-34	Taxi	1	F	38
Cairns	25-34	Taxi	1	M	25
Cairns	25-34	Train	1	F	7
Cairns	25-34	Train	1	M	3
Cairns	25-34	Train and car as driver	2	F	3
Cairns	25-34	Train and car as driver	2	M	3
Cairns	25-34	Tram includes light rail	1	F	3
Cairns	25-34	Truck	1	F	4
Cairns	25-34	Truck	1	M	80
Cairns	25-34	Walked only	1	F	465
Cairns	25-34	Walked only	1	M	476
Cairns	25-34	Worked at home		F	352
Cairns	25-34	Worked at home		M	154
Cairns	35-44	Bicycle	1	F	111
Cairns	35-44	Bicycle	1	M	263
Cairns	35-44	Bus	1	F	122
Cairns	35-44	Bus	1	M	92
Cairns	35-44	Bus and car as driver	2	F	3
Cairns	35-44	Bus and car as driver	2	M	6
Cairns	35-44	Bus and car as passenger	2	F	9
Cairns	35-44	Bus and car as passenger	2	M	4
Cairns	35-44	Bus and other	2	F	4
Cairns	35-44	Bus and other	2	M	3
Cairns	35-44	Bus and two other methods excludes train	3	F	4
Cairns	35-44	Bus and two other methods excludes train	3	M	4
Cairns	35-44	Car as driver	1	F	8224
Cairns	35-44	Car as driver	1	M	7352
Cairns	35-44	Car as passenger	1	F	504
Cairns	35-44	Car as passenger	1	M	350
Cairns	35-44	Did not go to work		F	1070
